rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
22,RLMD,Healthcare,Biotechnology,NASDAQ,2309198,5.14,245.6,0,0,-35.75,850.3,65.6,3.2,-6.6,-15.1,2.9,99,99,99,99,99.6,1,1,1,1,1,5,543834452.28,104987346.0,0.13149999,,1854514,1865860,4,99.2,-0.3,2026-07-30
23,RLAY,Healthcare,Biotechnology,NASDAQ,3893208,18.37,241.14,1,0,-11.64,504.0,92.6,2.4,1.2,15.3,72.3,99,98,97,94,98.2,1,1,0,0,1,3,4018819722.08,217940332.0,0.22760001,-0.609,2430615,4311235,4,96.8,0.8,2026-07-30
24,DNTH,Healthcare,Biotechnology,NASDAQ,1232112,104.09,234.37,3,5,-3.61,500.4,100.0,7.6,11.5,22.1,69.9,99,96,98,95,98.1,1,0,1,0,1,3,5678181621.71,54666233.0,0.1942,-0.602,869477,1126887,4,96.8,-1.0,2026-07-30
25,STX,Technology,Computer Hardware,NASDAQ,5510176,764.43,233.74,0,0,-33.24,478.3,74.4,2.2,1.2,-4.1,65.3,99,99,99,98,98.6,1,1,1,1,1,5,190973590196.48,224228992.0,0.0372,0.441,6201058,4653633,4,98.6,0.4,2026-07-30
26,BW,Industrials,Specialty Industrial Machinery,NYSE,4035474,7.94,233.01,0,0,-63.96,971.3,41.0,-3.4,-9.3,-33.8,-14.1,99,99,99,99,99.9,1,1,1,1,1,5,1431836288.2199998,148839531.0,0.1296,0.443,3160303,3682132,4,99.2,-0.4,2026-07-30
27,RVMD,Healthcare,Biotechnology,NASDAQ,2785209,180.92,232.79,1,0,-6.66,453.8,99.7,3.5,3.2,12.5,67.5,99,98,97,96,98.0,1,1,0,0,0,2,40229628504.26,212596462.0,0.0696,,1898079,2812005,4,97.2,0.5,2026-07-30
28,VSXY,Consumer Cyclical,Apparel Retail,NYSE,1877084,89.13,226.65,2,-2,-0.97,371.4,98.5,2.4,6.7,16.1,58.1,99,97,93,97,97.3,1,0,0,0,0,1,6641533206.0,79491720.0,0.1898,0.153,1900752,2383882,4,96.1,0.2,2026-07-30
29,TNGX,Healthcare,Biotechnology,NASDAQ,3953931,25.85,224.29,1,2,-24.83,356.5,80.2,0.6,-3.6,1.2,58.7,99,98,99,99,97.1,1,1,1,1,0,4,4335754102.87,162814649.0,0.26540002,,2518845,4272261,4,98.3,0.2,2026-07-30
30,DELL,Technology,Computer Hardware,NYSE,7481497,369.64,222.1,1,-5,-21.26,264.5,82.8,-1.1,-2.7,2.3,90.0,99,98,92,43,93.4,1,1,0,0,0,2,282687312250.0,646142428.0,0.0433,0.875,6135493,9380934,3,81.6,13.9,2026-07-30
31,PACS,Healthcare,Medical Care Facilities,NYSE,945311,46.47,221.79,4,5,-2.41,509.5,99.8,2.0,4.0,15.6,39.9,99,95,96,98,96.6,1,0,0,1,0,2,7415060815.6,158272376.0,0.0938,0.112,801864,901110,4,96.4,-1.5,2026-07-30
32,BFLY,Healthcare,Medical Devices,NYSE,10862394,7.1,217.8,1,0,-26.73,514.3,90.2,17.6,11.6,26.5,88.6,99,98,97,90,97.5,1,1,0,0,0,2,1721597161.48,261640906.0,0.153,0.25,6969923,8439462,4,95.6,2.0,2026-07-30
33,BIOA,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,699690,22.19,217.62,1,0,-14.51,503.2,98.8,11.3,8.1,21.2,50.6,99,98,97,99,98.5,1,1,0,1,1,4,967736019.18,44452734.0,0.0623,0.91,610532,590846,4,98.1,-0.4,2026-07-30
34,MXL,Technology,Semiconductors,NASDAQ,4209352,57.25,216.82,-1,-1,-55.38,412.8,46.9,-8.4,-17.6,-23.7,64.6,98,99,99,72,96.3,1,1,1,0,0,3,6492725543.690001,90693191.0,0.059699997,0.552,5449818,4366429,3,91.6,6.7,2026-07-30
35,LITE,Technology,Communication Equipment,NASDAQ,4822841,602.35,216.63,-1,-1,-44.52,549.8,62.0,-6.6,-7.0,-16.4,15.9,98,99,99,99,99.0,1,1,1,1,1,5,59360622000.0,77800000.0,0.125,0.901,4500313,5243842,4,99.0,0.0,2026-07-30
36,PN,Technology,Solar,NASDAQ,527241,10.72,215.3,93,89,-87.73,971.0,29.9,154.9,261.1,385.8,146.6,98,5,1,6,0.1,1,0,0,0,0,1,110922199.5,13900025.0,0.0064999997,0.429,1529374,584354,0,3.0,2.7,2026-07-30
37,ARWR,Healthcare,Biotechnology,NASDAQ,2873585,86.22,212.54,2,4,-9.71,456.0,98.1,5.7,7.9,11.2,34.5,98,96,98,99,98.4,1,0,1,1,1,4,12057360997.599998,140857021.0,0.0953,-0.864,2758297,2314795,4,97.8,-2.0,2026-07-30
38,BLZE,Technology,Software - Infrastructure,NASDAQ,4247326,11.38,207.98,0,-73,-37.64,281.6,64.2,0.2,-11.7,11.3,87.2,98,98,25,14,89.1,1,1,0,0,0,2,696771026.91,60014731.0,0.0454,0.117,1895388,3153789,1,56.5,28.6,2026-07-30
39,APGE,Healthcare,Biotechnology,NASDAQ,4392142,134.2,207.6,2,-4,-0.15,287.6,100.0,0.1,0.3,20.3,62.7,98,96,90,89,95.5,1,0,0,0,0,1,10095669250.2,75183715.0,0.0704,,1019128,3069677,3,92.6,2.2,2026-07-30
40,DRTS,Healthcare,Biotechnology,NASDAQ,772096,11.18,206.71,1,0,-20.77,310.0,84.2,-5.6,-5.9,6.1,59.0,98,97,96,97,96.9,1,0,0,0,0,1,1129073450.0,90325876.0,0.048,,692518,892609,4,96.7,0.2,2026-07-30
41,CRNX,Healthcare,Biotechnology,NASDAQ,6364023,83.88,201.25,60,65,-0.14,211.5,99.5,-0.2,5.1,57.5,82.5,98,38,43,80,92.1,1,0,0,0,0,1,8862002709.09,105840233.0,0.0687,28.734,3602090,4202552,1,63.3,-35.9,2026-07-30
42,BAND,Technology,Software - Infrastructure,NASDAQ,1530940,36.95,199.71,-1,-2,-53.28,202.9,39.6,-32.9,-39.5,-37.1,32.4,98,99,98,31,92.7,1,1,1,0,0,3,1914634958.6,32017307.0,0.1224,0.198,1442122,1397770,3,80.2,16.9,2026-07-30
43,KOD,Healthcare,Biotechnology,NASDAQ,770935,40.01,198.73,0,1,-16.37,545.9,90.1,2.4,3.8,13.7,40.7,98,98,99,98,98.3,1,1,1,1,1,5,2591373241.81,62578441.0,0.2641,,497996,744479,4,98.3,-0.2,2026-07-30
44,VSTS,Industrials,Rental & Leasing Services,NYSE,1400091,14.92,198.63,2,-6,-11.72,259.4,84.6,-6.4,-3.5,5.3,63.2,98,96,88,53,86.9,1,0,0,0,0,1,2058197177.56,132105082.0,0.0888,-0.009,1360454,1416906,1,81.0,13.9,2026-07-30
45,MANE,Healthcare,Biotechnology,NYSE,769397,107.76,198.08,1,1,-17.89,182.6,72.9,-4.7,-8.2,-2.6,,98,97,97,38,,1,0,0,0,0,1,4575184013.37,41778687.0,0.1447,,675441,641766,2,77.3,,2026-07-30
46,FCEL,Industrials,Electrical Equipment & Parts,NASDAQ,13598754,18.08,196.79,-1,-4,-52.27,502.6,61.4,12.6,7.8,7.2,97.4,98,99,96,76,97.8,1,1,0,0,0,2,1699303338.5200002,79929602.0,0.1891,-0.049,9800553,12686492,3,92.2,5.5,2026-07-30
47,VSAT,Technology,Communication Equipment,NASDAQ,2721998,70.19,194.87,0,0,-24.55,400.0,83.6,6.0,5.4,7.6,49.2,98,98,98,97,98.1,1,1,1,0,1,4,9791993930.1,136568953.0,0.1171,0.021,1999054,2904890,4,97.8,0.1,2026-07-30
48,DOCN,Technology,Software - Infrastructure,NYSE,3728473,106.76,194.06,0,0,-43.06,367.1,60.7,-2.4,-4.9,-18.9,38.0,98,98,98,90,97.0,1,1,1,0,0,3,14442826179.84,116908096.0,0.14220001,0.224,3355370,3423682,4,95.8,2.1,2026-07-30
49,CDNA,Healthcare,Diagnostics & Research,NASDAQ,1093183,35.41,193.84,8,0,-12.5,229.3,92.2,1.7,13.0,36.7,83.1,98,90,82,74,93.0,1,0,0,0,0,1,1918633124.34,51659481.0,0.122,0.39,1312001,958932,2,84.7,2.5,2026-07-30
50,MRVI,Healthcare,Biotechnology,NASDAQ,3197969,6.59,193.55,2,-11,-11.42,233.3,90.6,-2.4,2.4,18.3,68.2,98,96,83,73,91.5,1,0,0,0,0,1,997141668.64,147506164.0,0.0746,0.405,2622428,3058185,2,85.9,8.2,2026-07-30
51,FTRE,Healthcare,Biotechnology,NASDAQ,1528901,20.4,191.86,3,-9,1.04,249.5,89.4,0.3,4.0,13.4,40.4,98,95,83,95,93.0,1,0,0,0,0,1,1846293929.6,94584730.0,0.1275,-0.023,1683354,1410056,3,91.5,2.2,2026-07-30
52,BTSG,Healthcare,Health Information Services,NASDAQ,4252063,69.37,189.67,3,2,-5.49,276.4,99.9,2.2,3.2,10.5,56.8,98,95,94,87,95.7,1,0,0,0,0,1,14309200818.92,196258412.0,0.0792,0.256,5747441,3909796,3,92.9,1.3,2026-07-30
53,GH,Healthcare,Diagnostics & Research,NASDAQ,3000213,144.07,189.48,3,-14,-17.24,271.8,85.8,2.2,-1.9,8.2,42.6,98,95,78,94,95.4,1,0,0,0,0,1,19535947539.570004,132599929.0,0.08979999,0.483,1850731,2796030,3,90.6,1.7,2026-07-30
54,HUT,Financial Services,Capital Markets,NASDAQ,4465425,88.18,188.9,0,0,-37.37,456.5,78.2,4.0,5.9,-2.6,55.2,98,98,98,97,98.4,1,1,1,0,1,4,12384226378.88,112594112.0,0.1158,2.255,4905636,4343261,4,97.9,-0.0,2026-07-30
55,LIND,Consumer Cyclical,Travel Services,NASDAQ,999400,29.75,188.23,3,-6,-0.83,160.2,100.0,5.3,9.4,18.8,62.2,98,95,86,88,89.7,1,0,0,0,0,1,1761360000.0,65600000.0,0.1161,0.157,796161,891660,1,89.7,5.0,2026-07-30
56,QURE,Healthcare,Biotechnology,NASDAQ,2568498,40.07,188.04,2,-66,-43.96,367.2,53.9,6.6,3.6,16.1,47.3,98,96,28,89,93.7,1,0,0,0,0,1,2679354993.06,68754298.0,0.1528,1.273,1565164,2088576,2,76.7,9.3,2026-07-30
57,TVTX,Healthcare,Biotechnology,NASDAQ,1763269,55.56,188.04,2,-1,-7.55,270.7,96.0,1.5,0.9,8.5,49.9,98,96,93,82,95.9,1,0,0,0,0,1,5334073030.8,92992905.0,0.169,0.556,1233139,1843651,3,91.7,3.2,2026-07-30
58,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,2732805,65.4,187.48,-1,-1,-48.35,356.5,60.2,-4.6,-0.4,-15.6,45.5,98,99,99,91,96.8,1,1,1,0,0,3,2478873600.0,32480000.0,0.15619999,0.337,3308857,2500191,4,96.4,2.7,2026-07-30
59,TWST,Healthcare,Diagnostics & Research,NASDAQ,1758466,85.47,187.36,1,-7,-18.96,278.0,85.3,0.8,-0.5,10.5,74.7,98,97,89,88,90.8,1,0,0,0,0,1,5621231514.78,62271314.0,0.2908,0.193,1229389,1769855,2,91.2,5.7,2026-07-30
60,ARTV,Healthcare,Biotechnology,NASDAQ,533389,10.02,186.57,0,0,-31.04,357.5,73.4,3.9,7.2,17.1,61.8,98,98,98,79,95.7,1,1,1,0,0,3,487339625.94,48588198.0,0.0507,,398217,562561,3,92.7,5.0,2026-07-30
61,VPG,Technology,Scientific & Technical Instruments,NYSE,549279,81.26,185.78,-1,-8,-46.46,240.8,50.1,-12.7,-17.0,-26.5,37.6,98,99,92,94,94.2,1,1,0,0,0,2,1389156440.0,13301000.0,0.1104,0.176,482819,602803,4,94.8,4.1,2026-07-30
62,CDNL,Industrials,Engineering & Construction,NASDAQ,847279,58.79,184.03,0,-2,-39.01,185.8,56.6,-5.2,-8.6,-7.2,,98,98,96,55,,1,1,0,0,0,2,1259422117.2,19896084.0,0.115200005,1.048,687549,708087,2,83.0,,2026-07-30
63,HYMC,Basic Materials,Gold,NASDAQ,2061653,19.16,183.72,1,3,-67.38,515.6,32.0,-0.0,-3.3,-19.8,-27.6,98,97,99,99,98.7,1,0,1,1,1,4,1847311352.22,91360601.0,0.2323,,1573160,2084754,4,98.4,-1.4,2026-07-30
64,ELVN,Healthcare,Biotechnology,NASDAQ,1483223,52.97,181.5,3,1,-3.48,256.3,99.0,1.6,3.5,16.7,65.3,98,95,93,85,91.3,1,0,0,0,0,1,3782656926.0,71438280.0,0.1765,,729270,1466448,3,91.1,4.1,2026-07-30
65,DK,Energy,Oil & Gas Refining & Marketing,NYSE,1247234,64.92,181.29,8,13,-5.82,237.9,100.0,4.3,11.5,30.6,64.7,98,90,95,88,92.2,1,0,0,0,0,1,3873372654.4,61287542.0,0.1216,0.004,1193363,1180068,3,91.3,-1.2,2026-07-30
66,BJRI,Consumer Cyclical,Restaurants,NASDAQ,558436,70.15,179.73,7,-31,-0.36,158.8,100.0,8.3,14.9,33.3,74.1,98,91,53,75,82.9,1,0,0,0,0,1,1405191538.64,21016924.0,0.0946,0.029,556560,490116,1,75.5,11.1,2026-07-30
67,ICHR,Technology,Semiconductor Equipment & Materials,NASDAQ,1190527,62.25,179.42,-2,-3,-45.19,433.2,62.0,-8.8,-14.2,-10.7,54.0,97,99,98,91,95.6,0,1,1,0,0,2,3017743437.15,34867053.0,0.0643,0.047,927963,1188606,4,95.9,3.4,2026-07-30
68,KNSA,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,992268,80.92,179.27,7,5,19.83,160.1,94.7,14.9,19.0,33.9,63.6,97,90,88,88,90.1,0,0,0,0,0,0,4834784925.440001,76938016.0,0.1187,0.555,855364,810288,2,89.0,0.5,2026-07-30
69,TSEM,Technology,Semiconductors,NASDAQ,1799449,187.84,178.57,-1,-1,-41.29,372.7,61.2,-7.5,-7.6,-15.7,26.3,97,98,98,96,97.2,0,1,1,0,0,2,26378100478.8,113031240.0,0.024400001,0.155,1584749,1900805,4,97.3,0.8,2026-07-30
70,INTC,Technology,Semiconductors,NASDAQ,120348795,81.88,177.55,-2,-3,-42.48,371.9,59.0,-3.4,-10.7,-19.5,36.5,97,99,98,95,97.5,0,1,1,0,0,2,465662080000.0,5044000000.0,0.024,0.254,126417317,124264223,4,97.4,1.6,2026-07-30
71,URGN,Healthcare,Biotechnology,NASDAQ,729448,40.45,176.7,2,-12,-7.92,150.2,90.2,-0.9,2.3,18.9,64.5,97,95,81,85,84.8,0,0,0,0,0,0,1996128089.97,48721701.0,0.1191,1.516,682166,699259,1,86.4,8.5,2026-07-30
72,PBF,Energy,Oil & Gas Refining & Marketing,NYSE,2995009,63.35,176.29,11,17,-7.29,237.2,100.0,14.1,23.5,50.7,84.9,97,86,92,82,92.2,0,0,0,0,0,0,7291350328.17,118308459.0,0.14039999,0.119,2961069,2770681,2,88.0,-2.9,2026-07-30
73,PARR,Energy,Oil & Gas Refining & Marketing,NYSE,967968,83.07,174.99,13,26,0.95,217.1,100.0,8.0,17.1,37.0,68.3,97,84,97,92,90.6,0,0,0,0,0,0,3880665597.03,50144277.0,0.1266,0.045,972056,964551,3,90.9,-6.2,2026-07-30
74,EWTX,Healthcare,Biotechnology,NASDAQ,1397254,39.75,174.49,2,-5,-17.87,224.3,79.7,2.9,0.0,7.9,38.9,97,95,88,91,92.8,0,0,0,0,0,0,4394098365.04,107593006.0,0.1325,,795494,1408130,3,91.7,2.6,2026-07-30
75,SEZL,Financial Services,Credit Services,NASDAQ,665016,152.7,173.39,1,-19,-21.98,204.3,75.7,-5.1,-9.0,4.4,72.5,97,96,76,41,21.1,0,0,0,0,0,0,5174861953.91,33627019.0,0.2318,0.292,553308,630673,1,58.5,50.5,2026-07-30
76,CLMT,Basic Materials,Specialty Chemicals,NASDAQ,1054461,42.4,173.26,7,12,-6.19,230.7,98.6,2.2,7.2,18.2,56.2,97,90,95,89,91.0,0,0,0,0,0,0,3633164558.43,87147147.0,0.0533,0.036,1238504,959706,3,91.3,-0.8,2026-07-30
77,HPE,Technology,Communication Equipment,NYSE,20637656,44.44,173.23,3,-7,-30.83,138.0,75.2,1.2,1.9,3.3,60.7,97,94,84,64,86.3,0,0,0,0,0,0,63151265916.49,1324203521.0,0.055999998,0.4,15242029,28264115,1,82.1,10.8,2026-07-30
78,DDOG,Technology,Software - Application,NASDAQ,4321725,264.2,173.22,2,-35,-5.2,161.7,94.9,5.4,3.9,10.1,61.1,97,95,58,23,76.1,0,0,0,0,0,0,87872332256.54001,355960189.0,0.0435,0.322,3724186,5067875,1,63.0,27.6,2026-07-30
79,ACRS,Healthcare,Biotechnology,NASDAQ,2077398,5.12,172.9,1,0,-12.93,247.7,90.7,-2.2,-3.1,7.4,43.0,97,96,95,94,95.0,0,0,0,0,0,0,730441046.4000001,139663680.0,0.1093,0.372,1575886,1706133,4,95.0,1.0,2026-07-30
80,OSCR,Healthcare,Healthcare Plans,NYSE,5403554,30.57,172.67,3,-13,-7.64,187.8,95.5,4.9,2.9,12.3,65.5,97,94,78,25,86.2,0,0,0,0,0,0,8499087670.0,301493000.0,0.0798,0.526,4484512,6397466,1,70.8,19.3,2026-07-30
81,LFST,Healthcare,Medical Care Facilities,NASDAQ,3801712,10.86,172.28,5,-5,-7.65,183.4,89.2,-3.1,-2.3,13.1,45.4,97,92,82,78,90.4,0,0,0,0,0,0,4161995308.8,381834432.0,0.0513,0.212,2870066,3355437,2,85.6,4.6,2026-07-30
82,GLUE,Healthcare,Biotechnology,NASDAQ,1515928,21.56,171.62,0,-1,-16.34,441.3,87.5,-1.4,-2.6,9.0,25.1,97,97,96,98,97.2,0,0,0,1,0,1,1924441142.04,84479418.0,0.2068,-0.95,994926,1291747,4,97.0,-0.2,2026-07-30
83,MYE,Consumer Cyclical,Packaging & Containers,NYSE,555711,32.89,171.2,3,-11,-8.0,125.2,88.7,3.9,5.5,17.1,49.7,97,94,80,89,85.1,0,0,0,0,0,0,1180802203.68,37557322.0,0.0307,0.018,435423,457156,1,87.0,6.8,2026-07-30
84,ABSI,Healthcare,Biotechnology,NASDAQ,6357346,6.9,171.19,-2,-12,-42.76,232.2,57.3,-1.9,-16.9,-5.1,65.2,97,99,89,23,90.4,0,1,0,0,0,1,1280666517.48,169400333.0,0.2575,-0.818,3297130,5713828,2,75.3,20.5,2026-07-30
85,PSNL,Healthcare,Diagnostics & Research,NASDAQ,4964016,11.73,171.07,2,-67,-28.43,178.8,69.2,-2.9,-9.9,4.5,36.1,97,95,26,88,85.4,0,0,0,0,0,0,1257525378.1799998,106750881.0,0.1674,-0.249,5855710,4214280,1,73.6,13.1,2026-07-30
86,FSLY,Technology,Software - Application,NASDAQ,5045252,20.69,170.27,9,20,-40.58,238.8,56.0,5.1,7.5,14.8,29.4,97,88,99,60,93.6,0,0,1,0,0,1,3167559999.9999995,156500000.0,0.1902,0.198,5235366,5886497,2,85.2,1.7,2026-07-30
87,RNG,Technology,Software - Application,NYSE,2144110,57.58,170.1,26,47,14.84,126.4,87.9,14.3,22.1,28.4,53.1,97,71,92,29,82.6,0,0,0,0,0,0,4051209159.24,83858604.0,0.2024,0.059,3245121,1887686,1,68.6,0.5,2026-07-30
88,APPS,Technology,Software - Application,NASDAQ,4104945,8.12,170.02,-1,-79,-40.29,190.4,51.2,-2.7,-13.3,-10.0,43.1,97,98,20,70,67.7,0,1,0,0,0,1,1021909521.1,120936038.0,0.091400005,0.196,2472077,6757385,1,63.9,28.5,2026-07-30
89,TER,Technology,Semiconductor Equipment & Materials,NASDAQ,4928411,319.41,169.66,-1,-2,-34.54,250.9,68.8,5.5,4.6,-3.7,26.8,97,98,97,97,96.6,0,1,0,0,0,1,54777233327.04,156542162.0,0.0539,0.87,4037525,4451995,4,97.1,1.0,2026-07-30
90,NEO,Healthcare,Diagnostics & Research,NASDAQ,3865459,15.27,169.39,4,-25,-1.93,228.1,100.0,10.9,10.0,27.4,46.9,97,93,64,84,93.3,0,0,0,0,0,0,1808641624.2,130211780.0,0.1244,0.111,3693009,2888507,2,83.6,4.5,2026-07-30
91,TRT,Technology,Semiconductor Equipment & Materials,NYSE ARCA,672965,9.1,169.11,-1,0,-57.44,284.8,41.8,0.8,-2.1,-14.6,29.7,97,98,99,93,96.0,0,1,1,0,0,2,93339288.77,10112599.0,0.154,1.236,399995,820099,4,96.5,1.9,2026-07-30
92,SLN,Healthcare,Biotechnology,NASDAQ,615242,11.55,169.05,3,-9,-2.94,170.2,94.2,2.9,8.9,34.2,70.3,97,94,82,21,79.5,0,0,0,0,0,0,520525435.26,47234613.0,0.044099998,1.972,548928,464429,1,69.1,23.0,2026-07-30
93,COGT,Healthcare,Biotechnology,NASDAQ,2842058,39.57,168.82,1,3,-9.51,280.8,97.6,3.8,4.8,13.8,19.5,97,96,98,99,95.3,0,0,1,1,0,2,6793711839.04,170868004.0,0.0975,,1725396,2657797,4,97.1,-0.4,2026-07-30
