rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,DFNS,Industrials,Aerospace & Defense,NASDAQ,35001342,6.57,450.65,99,100,-57.86,11090.5,35.3,191.5,429.5,749.5,62.2,99,0,1,2,0.5,1,0,0,0,0,1,42440.78942781314,1010495.0,0.1039,,57801678,22928653,0,0.9,-0.8,2026-07-22
2,ERAS,Healthcare,Biotechnology,NASDAQ,5777968,19.38,441.45,0,0,-20.18,1303.6,86.0,1.5,6.2,31.5,88.7,99,99,99,99,100.0,1,1,1,1,1,5,6654432265.313719,347127399.0,0.1166,,5736995,5407697,4,99.2,-0.5,2026-07-22
3,CLYM,Healthcare,Biotechnology,NASDAQ,1537949,13.1,392.59,0,0,-9.12,798.6,88.7,-4.2,-4.2,5.6,87.8,99,99,99,98,99.6,1,1,1,1,1,5,727240381.1779451,57263023.0,0.1257,,1221829,1277057,4,98.9,-0.1,2026-07-22
4,INHD,Basic Materials,Steel,NASDAQ,9301480,39.49,392.16,66,33,-99.48,3661.0,0.8,0.0,0.0,63.0,-66.3,99,33,0,0,0.1,1,0,0,0,0,1,178522371.6078415,4520698.0,0.59970003,0.949,0,5645036,0,8.3,26.4,2026-07-22
5,SLS,Healthcare,Biotechnology,NASDAQ,9899577,12.9,378.42,1,-1,-18.77,769.1,76.0,-5.2,-6.8,22.0,137.1,99,98,96,97,98.7,1,1,0,0,1,3,2593583568.5496883,196632574.0,0.3233,,7940801,10687194,4,97.4,0.1,2026-07-22
6,QTTB,Healthcare,Biotechnology,NASDAQ,1888432,15.41,370.09,0,-2,-34.62,825.2,68.1,-2.8,6.0,28.9,150.1,99,99,97,90,98.9,1,1,0,0,1,3,345906405.0838146,22983814.0,0.083100006,,4848318,1756359,4,96.2,2.0,2026-07-22
7,BAND,Technology,Software - Infrastructure,NASDAQ,1458406,70.36,365.9,1,-7,-11.03,402.1,78.6,-10.4,-3.1,4.0,127.5,99,98,90,31,96.3,1,1,0,0,0,2,2299162737.5027466,32017307.0,0.1187,0.198,1151650,1325932,3,78.8,15.0,2026-07-22
8,MU,Technology,Semiconductors,NASDAQ,52433409,970.82,365.08,0,-1,-22.64,814.8,77.1,3.2,-3.4,1.2,94.1,99,99,98,98,99.3,1,1,1,1,1,5,958798329327.9875,1129393151.0,0.028099999,3.457,43240907,54063221,4,98.6,0.1,2026-07-22
9,EVC,Communication Services,Advertising Agencies,NYSE,1943816,10.85,363.53,0,-9,-21.03,427.8,73.7,-6.0,-11.0,2.9,117.2,99,99,90,88,96.9,1,1,0,0,0,2,983898795.5788232,92039180.0,0.14310001,1.144,1394808,2582313,3,93.5,4.1,2026-07-22
10,MXL,Technology,Semiconductors,NASDAQ,3652334,86.06,358.9,0,-3,-32.92,565.1,64.1,1.9,-5.5,-4.1,122.1,99,99,96,77,98.0,1,1,0,0,1,3,6432981366.632904,89545959.0,0.0652,0.43,3171402,4313272,3,92.5,5.2,2026-07-22
