rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,ERAS,Healthcare,Biotechnology,NASDAQ,5689645,19.51,421.28,0,0,-19.65,1291.4,85.2,0.5,4.1,28.8,85.5,99,99,99,99,99.9,1,1,1,1,1,5,6654432265.313719,347127399.0,0.1166,,5461996,5409133,4,99.2,-0.5,2026-07-23
2,INHD,Basic Materials,Steel,NASDAQ,9296670,39.49,417.0,59,19,-99.48,3661.0,0.8,0.0,0.0,58.1,-65.4,99,40,0,0,0.1,1,0,0,0,0,1,178522371.6078415,4520698.0,0.59970003,0.949,0,5635430,0,10.0,32.0,2026-07-23
3,SLS,Healthcare,Biotechnology,NASDAQ,9880753,12.08,366.64,0,-3,-23.93,787.8,77.9,-2.3,-5.9,22.9,139.8,99,99,96,97,98.8,1,1,0,0,1,3,2593583568.5496883,196632574.0,0.3233,,6953650,10724940,4,97.7,0.8,2026-07-23
4,MXL,Technology,Semiconductors,NASDAQ,3695492,86.8,362.05,0,0,-32.35,599.2,68.0,7.7,-1.0,1.0,131.3,99,99,99,78,98.4,1,1,1,0,1,4,6432981366.632904,89545959.0,0.0652,0.43,3309106,4257251,3,93.6,4.5,2026-07-23
5,CLYM,Healthcare,Biotechnology,NASDAQ,1485552,12.58,361.48,0,0,-12.73,811.4,90.2,-2.0,-2.8,6.8,89.0,99,99,99,98,99.6,1,1,1,1,1,5,727240381.1779451,57263023.0,0.1257,,1147296,1267405,4,98.9,-0.1,2026-07-23
6,MU,Technology,Semiconductors,NASDAQ,51697795,959.48,359.06,0,-1,-23.55,844.1,79.9,6.6,-0.0,4.0,98.7,99,99,98,99,99.6,1,1,1,1,1,5,958798329327.9875,1129393151.0,0.028099999,3.457,42145946,53401191,4,98.9,-0.2,2026-07-23
7,QTTB,Healthcare,Biotechnology,NASDAQ,1886778,15.08,351.02,0,-2,-36.02,843.6,69.6,-2.6,6.5,29.2,152.3,99,99,97,92,98.9,1,1,0,0,1,3,345906405.0838146,22983814.0,0.083100006,,4865824,1766264,4,96.7,1.7,2026-07-23
8,EVC,Communication Services,Advertising Agencies,NYSE,1919527,10.45,349.17,0,-8,-23.94,431.8,74.3,-3.9,-10.1,3.4,117.0,99,99,91,88,96.9,1,1,0,0,0,2,983898795.5788232,92039180.0,0.14310001,1.144,1358212,2537996,3,93.7,4.0,2026-07-23
9,ATEX,Communication Services,Telecom Services,NASDAQ,558820,103.99,338.64,1,-2,-7.07,458.2,91.4,-1.7,-0.9,24.1,136.7,99,98,95,73,97.0,1,1,0,0,0,2,1956671735.7976916,19498473.0,0.1402,0.41,372401,483904,3,90.8,5.8,2026-07-23
10,BAND,Technology,Software - Infrastructure,NASDAQ,1458181,64.37,331.66,1,-5,-18.6,358.2,70.0,-16.0,-12.0,-5.3,106.1,99,98,92,27,95.1,1,1,0,0,0,2,2299162737.5027466,32017307.0,0.1187,0.198,1033623,1330048,3,78.0,16.3,2026-07-23
11,WDC,Technology,Computer Hardware,NASDAQ,9492388,556.67,327.0,0,0,-30.4,711.2,72.3,5.1,-0.6,0.0,74.3,99,99,99,99,99.2,1,1,1,1,1,5,164489206976.57455,344682131.0,0.0732,0.455,7020755,8393535,4,99.0,-0.1,2026-07-23
12,ALMS,Healthcare,Biotechnology,NASDAQ,1662021,28.81,326.74,0,0,-8.1,637.0,92.4,-0.2,1.1,15.9,46.8,99,99,99,99,99.4,1,1,1,1,1,5,3653920127.346268,127491980.0,0.19950001,-0.9,1238604,1393496,4,99.1,-0.2,2026-07-23
13,ABVX,Healthcare,Biotechnology,NASDAQ,2039625,129.73,320.36,0,0,-12.83,97.3,82.0,-2.7,0.5,11.4,13.3,99,99,99,99,100.0,1,1,1,1,1,5,11910504886.863497,87160669.0,0.054899998,0.352,1015557,2348321,4,99.2,-0.5,2026-07-23
14,LITE,Technology,Communication Equipment,NASDAQ,4973079,829.7,319.65,0,0,-23.58,716.3,76.9,6.3,6.3,-2.9,42.4,99,99,99,99,99.3,1,1,1,1,1,5,57013396569.82422,77800000.0,0.1374,0.901,4207717,5472253,4,99.1,-0.1,2026-07-23
15,STX,Technology,Computer Hardware,NASDAQ,5033509,908.1,294.54,0,0,-20.69,520.2,80.9,7.1,4.0,3.0,82.4,99,99,99,98,98.6,1,1,1,1,1,5,178209735612.45337,226252116.0,0.033299997,0.441,5065259,4352067,4,98.6,0.4,2026-07-23
16,NUAI,Technology,Software - Infrastructure,NASDAQ,9363736,5.81,290.28,0,0,-38.49,1515.5,64.5,12.1,6.6,4.8,13.5,99,99,99,99,99.8,1,1,1,1,1,5,412760512.2802887,101290928.0,0.1855,1.458,8624458,8731829,4,99.2,-0.4,2026-07-23
17,REPL,Healthcare,Biotechnology,NASDAQ,3082932,10.75,289.2,5,-84,-18.81,515.3,88.2,1.6,-3.1,17.2,35.2,99,94,5,16,95.0,1,0,0,0,0,1,858758958.6029549,83945161.0,0.4988,,3001317,5319889,2,52.5,24.0,2026-07-23
18,BW,Industrials,Specialty Industrial Machinery,NYSE,3887383,10.69,289.13,0,0,-51.48,1145.5,48.3,2.5,-5.8,-28.7,1.2,99,99,99,99,99.9,1,1,1,1,1,5,1472023012.6899977,148839531.0,0.1163,0.443,3279599,4072031,4,99.2,-0.4,2026-07-23
19,SYRE,Healthcare,Biotechnology,NASDAQ,1646484,99.17,287.1,0,-1,-5.63,574.7,96.9,1.4,5.6,18.4,100.2,99,99,98,91,98.5,1,1,1,0,1,4,8704099079.71032,86841253.0,0.1681,,1202902,1403392,4,96.6,1.9,2026-07-23
20,ANRO,Healthcare,Biotechnology,NYSE,659087,27.23,284.99,0,0,-5.62,780.3,95.1,-1.3,0.5,14.5,42.0,99,99,99,98,99.7,1,1,1,1,1,5,1070490190.626892,38870376.0,0.082100004,,687481,534646,4,98.9,-0.2,2026-07-23
21,LQDA,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,2180888,87.04,283.63,1,-6,4.92,403.6,100.0,12.3,12.5,27.4,106.7,99,98,91,96,98.0,1,1,0,0,0,2,7108912451.169617,88928099.0,0.1841,41.585,1415185,2165329,4,95.7,1.1,2026-07-23
22,FBRX,Healthcare,Biotechnology,NASDAQ,744691,56.63,283.47,67,131,13.26,521.2,100.0,23.4,68.6,131.4,142.1,99,32,96,97,98.2,1,0,0,0,1,2,1000595011.119278,20478817.0,0.093,,1354785,550501,3,80.8,-52.5,2026-07-23
23,STTK,Healthcare,Biotechnology,NASDAQ,1739196,7.02,280.0,3,6,-15.73,868.6,88.9,2.9,3.5,18.6,52.1,99,96,99,99,99.5,1,0,1,1,1,4,719176502.4884105,95508165.0,0.0644,,1598639,1375479,4,98.4,-2.6,2026-07-23
24,ORKA,Healthcare,Biotechnology,NASDAQ,1591339,92.53,276.59,0,0,-5.37,604.6,96.1,3.1,3.6,23.8,95.9,99,99,99,96,98.7,1,1,1,0,1,4,5590931578.642075,60312101.0,0.2315,,957788,1440229,4,98.2,0.7,2026-07-23
25,DMRA,Healthcare,Biotechnology,NASDAQ,802241,29.99,267.73,0,0,-21.75,1030.6,84.3,-4.5,0.8,15.0,25.4,99,99,99,99,99.0,1,1,1,1,1,5,1937694518.943184,61553194.0,0.0677,,479694,623274,4,99.0,-0.0,2026-07-23
26,DELL,Technology,Computer Hardware,NYSE,7823201,441.8,265.33,1,-3,-5.89,295.6,92.5,4.9,4.9,15.9,112.5,99,98,94,33,94.4,1,1,0,0,0,2,256092087547.27576,646142428.0,0.0429,0.875,6877994,9466612,3,79.9,15.2,2026-07-23
27,ICHR,Technology,Semiconductor Equipment & Materials,NASDAQ,1249303,95.33,260.42,0,-1,-16.07,568.7,81.4,2.8,-0.9,12.2,98.8,99,99,98,84,96.6,1,1,1,0,0,3,2889432777.8752213,34867053.0,0.0577,0.047,893849,1176679,3,94.4,4.3,2026-07-23
28,DOCN,Technology,Software - Infrastructure,NYSE,3663051,142.68,257.41,0,-2,-23.9,409.5,67.8,3.7,-2.2,-13.8,54.1,99,99,97,91,97.1,1,1,0,0,0,2,13901542123.490234,116908096.0,0.1397,0.224,3344904,3440582,4,96.0,2.8,2026-07-23
29,DFTX,Healthcare,Biotechnology,NASDAQ,3834700,43.67,256.5,1,-1,-11.24,408.6,86.2,-3.6,-4.5,31.4,112.7,99,98,96,93,96.9,1,1,0,0,0,2,5879198841.190079,132743254.0,0.1101,,1913970,3095180,4,96.0,1.8,2026-07-23
30,MBX,Healthcare,Biotechnology,NASDAQ,1062655,58.3,252.74,2,-1,-12.4,552.3,96.2,5.6,8.3,43.3,89.6,99,97,94,97,98.1,1,0,0,0,1,2,2994836877.9663086,47597536.0,0.17379999,,844037,911233,4,96.5,-0.2,2026-07-23
31,BE,Industrials,Electrical Equipment & Parts,NYSE,14542505,218.22,249.02,0,0,-37.88,708.1,59.7,-3.1,-13.4,-20.0,23.6,99,99,99,99,99.3,1,1,1,1,1,5,61144055774.99835,284443868.0,0.077800006,1.304,12936485,12685447,4,99.1,-0.2,2026-07-23
32,TXG,Healthcare,Health Information Services,NASDAQ,3366525,47.05,242.39,3,-3,1.58,323.8,100.0,6.8,15.2,43.4,115.5,99,96,90,91,94.8,1,0,0,0,0,1,5553063919.951748,126956189.0,0.1911,-0.026,3183435,3249609,4,92.9,2.2,2026-07-23
