rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,RXT,Technology,Software - Infrastructure,NASDAQ,20641409,6.43,512.85,0,-75,-25.23,1552.8,89.2,4.1,8.9,36.5,211.0,99,99,24,11,96.9,1,1,0,0,0,2,1425552641.9910388,249222499.0,0.16440001,0.019,13136249,27082463,2,57.7,26.2,2026-07-07
2,ERAS,Healthcare,Biotechnology,NASDAQ,5747724,18.85,512.21,0,0,-22.36,1220.9,80.5,7.2,18.6,38.5,95.5,99,99,99,99,99.9,1,1,1,1,1,5,5743884277.203861,310984542.0,0.11359999,,6752694,7070870,4,99.2,-0.5,2026-07-07
3,MXL,Technology,Semiconductors,NASDAQ,4435579,95.68,486.48,0,-18,-25.42,557.6,63.3,-13.2,-5.7,-2.3,143.2,99,99,81,80,98.0,1,1,0,0,0,2,8338519948.025322,89545959.0,0.0484,0.43,4478798,5726429,2,89.5,6.1,2026-07-07
4,CLYM,Healthcare,Biotechnology,NASDAQ,1467851,13.27,424.31,0,0,-3.07,965.1,100.0,3.2,10.8,19.4,120.3,99,99,99,98,99.7,1,1,1,1,1,5,738692974.8558903,57263023.0,0.074,,1967553,1256454,4,98.9,-0.2,2026-07-07
5,SLS,Healthcare,Biotechnology,NASDAQ,11324539,13.94,417.1,0,-2,-12.22,871.2,86.1,6.2,31.7,65.6,201.4,99,99,97,97,98.3,1,1,0,0,1,3,2945555868.508751,196632574.0,0.32349998,,14996708,9852925,4,97.8,1.0,2026-07-07
6,EVC,Communication Services,Advertising Agencies,NYSE,2391954,12.58,414.47,0,-17,-7.97,501.0,86.3,-3.2,9.6,36.1,174.9,99,99,82,86,96.8,1,1,0,0,0,2,1201111316.5550804,92039180.0,0.13270001,1.144,2446634,3361324,2,90.9,5.4,2026-07-07
7,QTTB,Healthcare,Biotechnology,NASDAQ,1229060,12.86,408.66,0,-1,-14.38,901.5,95.9,7.1,7.9,43.2,157.5,99,99,98,83,99.4,1,1,1,0,1,4,221959474.9373436,16956415.0,0.1112,,378251,838354,3,94.9,3.1,2026-07-07
8,ABVX,Healthcare,Biotechnology,NASDAQ,3257284,143.99,406.27,1,2,-3.25,1734.5,97.7,21.1,31.0,25.3,26.2,99,98,99,99,100.0,1,1,1,1,1,5,11543166283.78537,79800669.0,0.0621,0.352,3603382,2305764,4,99.0,-1.3,2026-07-07
9,BE,Industrials,Electrical Equipment & Parts,NYSE,13188084,295.05,398.81,0,0,-16.01,1009.3,76.3,-7.4,-5.1,-4.2,61.5,99,99,99,99,99.9,1,1,1,1,1,5,77053003569.17822,284443868.0,0.119799994,1.304,17715704,12055842,4,99.2,-0.4,2026-07-07
10,MU,Technology,Semiconductors,NASDAQ,56372379,984.75,379.47,0,-1,-21.53,794.7,75.2,-12.1,-10.3,7.7,107.4,99,99,98,98,98.9,1,1,1,1,1,5,1101790779632.2524,1129393151.0,0.0369,3.457,60230897,54069473,4,98.5,0.4,2026-07-07
