rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,XHLD,Communication Services,Broadcasting,NASDAQ,7279643,10.84,568.35,1,-88,-19.52,1019.2,69.2,-9.3,0.5,81.8,263.6,99,98,9,6,82.4,1,1,0,0,0,2,110671570.57858086,11977443.0,0.100600004,-0.345,3600900,4623714,1,48.9,35.1,2026-09-15
2,AXTI,Technology,Semiconductor Equipment & Materials,NASDAQ,11826673,64.7,480.8,0,0,-54.81,1459.0,38.9,-7.4,-14.6,-9.0,1.9,99,99,99,99,100.0,1,1,1,1,1,5,4041932747.657288,65573212.0,0.1712,1.648,8325330,10300540,4,99.2,-0.5,2026-09-15
3,SWVL,Industrials,Railroads,NASDAQ,2965303,7.94,403.89,86,86,41.79,317.4,63.3,-2.2,47.2,134.3,186.8,99,13,13,9,70.4,1,0,0,0,0,1,93446475.4762168,18954661.0,0.0074,,1125320,1786276,0,26.4,-27.9,2026-09-15
4,SLS,Healthcare,Biotechnology,NASDAQ,6545140,13.49,371.81,0,-1,-15.05,743.5,73.5,-11.8,-13.9,-7.5,65.4,99,99,98,99,99.8,1,1,1,1,1,5,2725327408.131563,196632574.0,0.28030002,,6821840,7313754,4,98.9,-0.3,2026-09-15
5,NUAI,Technology,Software - Infrastructure,NASDAQ,5963493,5.93,366.44,0,0,-37.22,1303.5,67.9,0.1,4.7,11.1,15.6,99,99,99,99,99.9,1,1,1,1,1,5,576486007.7303352,106559339.0,0.2574,-0.825,6422220,7079874,4,99.2,-0.4,2026-09-15
6,CLYM,Healthcare,Biotechnology,NASDAQ,1456220,14.95,344.72,0,0,-18.44,787.8,79.8,-1.9,-7.5,2.4,61.1,99,99,99,99,99.6,1,1,1,1,1,5,891410703.892231,57436255.0,0.1856,,1908570,1354012,4,99.2,-0.3,2026-09-15
7,ERAS,Healthcare,Biotechnology,NASDAQ,3624020,16.03,338.03,0,0,-33.98,935.9,69.8,-1.2,-6.2,-10.8,22.7,99,99,99,99,99.9,1,1,1,1,1,5,5662647533.443079,349762035.0,0.097600006,,4597670,4114778,4,99.2,-0.5,2026-09-15
8,MRNA,Healthcare,Biotechnology,NASDAQ,24509713,136.62,336.92,4,-1,-22.67,556.0,81.8,1.7,6.6,58.8,154.0,99,95,90,95,99.5,1,0,0,0,1,2,58108784862.32124,399235889.0,0.1616,0.021,16686890,17397792,4,94.9,-1.7,2026-09-15
9,IGR,Financial Services,Asset Management,NYSE,522463,12.63,323.84,21,21,139.2,202.9,96.1,61.9,102.5,138.1,163.0,99,78,78,79,92.9,1,0,0,0,0,1,681400439.0549908,151759571.0,2.46,-0.231,566680,492432,1,82.0,-7.7,2026-09-15
10,TXG,Healthcare,Medical Devices,NASDAQ,2975980,66.38,310.49,0,-3,-0.84,518.3,100.0,8.2,10.2,30.3,132.2,99,99,96,89,99.3,1,1,0,0,1,3,8162741874.008545,130291168.0,0.17930001,-0.127,2313510,2955260,3,95.8,2.2,2026-09-15
11,TWST,Healthcare,Biotechnology,NASDAQ,1702780,126.85,284.55,0,-3,-18.39,432.4,85.6,3.8,-0.2,18.5,100.3,99,99,96,86,99.2,1,1,0,0,1,3,8210620001.641846,65832424.0,0.2708,0.232,1458930,1563194,3,95.0,2.8,2026-09-15
12,MU,Technology,Semiconductors,NASDAQ,31118836,977.41,277.32,0,0,-22.12,489.2,72.6,-5.0,-3.8,-0.4,47.7,99,99,99,98,99.7,1,1,1,1,1,5,1148129813705.4724,1129393151.0,0.026600001,3.457,25957350,37218096,4,98.9,-0.2,2026-09-15
13,ORKA,Healthcare,Biotechnology,NASDAQ,788983,91.65,260.69,0,-1,-20.66,543.8,82.5,3.6,-2.4,0.4,60.4,99,99,98,97,99.6,1,1,1,0,1,4,6125059395.929176,66209699.0,0.1826,,704580,951520,4,98.4,0.2,2026-09-15
14,PLSE,Healthcare,Medical Instruments & Supplies,NASDAQ,531713,54.43,259.5,1,-9,-1.7,328.2,98.8,3.0,7.7,34.3,116.2,99,98,88,89,97.8,1,1,0,0,0,2,3797215716.392628,71322607.0,0.1297,,775400,460472,2,93.2,2.9,2026-09-15
15,MXL,Technology,Semiconductors,NASDAQ,2348106,69.34,252.35,0,0,-45.95,396.5,45.0,0.2,-1.8,-11.1,32.7,99,99,99,73,98.3,1,1,1,0,1,4,5690090955.56551,90693191.0,0.0664,0.552,2241410,3105674,3,92.3,5.5,2026-09-15
16,DELL,Technology,Computer Hardware,NYSE,7600203,506.62,251.22,0,-1,-5.3,381.0,92.8,4.9,11.0,18.3,102.5,99,99,98,85,98.7,1,1,1,0,1,4,338669101676.897,646142428.0,0.0464,0.577,12026090,7281080,3,95.2,3.1,2026-09-15
17,TJGC,Communication Services,Advertising Agencies,NASDAQ,1683810,10.67,249.2,72,138,-1.2,670.2,100.0,9.9,40.8,91.4,179.7,99,27,93,6,77.3,1,0,0,0,0,1,105141237.8888588,10100023.0,0.0846,-0.251,1615660,1083566,1,50.8,-27.6,2026-09-15
18,CDNA,Healthcare,Diagnostics & Research,NASDAQ,1250373,50.02,247.76,0,-15,-6.8,287.1,100.0,4.2,6.0,22.2,102.1,99,99,84,43,98.2,1,1,0,0,1,3,2632237321.498112,51734223.0,0.11399999,0.522,1173840,1173876,2,81.0,13.1,2026-09-15
19,ETON,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,610723,57.88,245.74,2,-1,-12.79,301.5,86.4,-2.7,-5.1,15.5,96.5,99,97,94,85,97.1,1,0,0,0,0,1,1670684262.5572014,28583135.0,0.0691,0.986,501480,580564,3,93.3,2.7,2026-09-15
20,IOVA,Healthcare,Biotechnology,NASDAQ,17074170,8.14,239.2,1,-9,-13.03,411.6,100.0,8.1,11.6,46.0,126.6,99,98,88,91,98.1,1,1,0,0,1,3,3981618870.000511,452971432.0,0.24299999,0.657,10114860,16842278,3,93.8,2.4,2026-09-15
21,HELP,Healthcare,Biotechnology,NASDAQ,1760563,12.84,238.69,3,-78,-10.52,251.7,96.3,9.1,8.5,36.1,96.4,99,96,15,17,90.6,1,0,0,0,0,1,892911362.4717064,73069668.0,1.58,,1401050,1725828,2,54.6,26.6,2026-09-15
22,QMCO,Technology,Computer Hardware,NASDAQ,1970940,23.03,236.4,0,-4,-17.16,429.6,84.9,-4.3,-1.7,36.0,126.1,99,99,95,10,96.7,1,1,0,0,0,2,974609306.6895332,39410001.0,0.051,0.257,971440,1519110,3,75.2,19.3,2026-09-15
23,PAYS,Technology,Software - Infrastructure,NASDAQ,794090,13.34,234.89,1,-6,-7.55,303.5,88.0,-0.5,-2.9,15.1,88.1,99,98,91,20,92.0,1,1,0,0,0,2,759415987.4306984,56462156.0,0.0332,0.481,777040,674910,3,75.2,19.3,2026-09-15
24,SYRE,Healthcare,Biotechnology,NASDAQ,1017410,88.71,227.54,0,0,-19.48,512.7,80.7,2.1,-5.2,-7.5,42.7,99,99,99,97,99.4,1,1,1,0,1,4,7845701638.753464,88173762.0,0.1426,,1215050,1079778,4,98.6,0.2,2026-09-15
25,RVMD,Healthcare,Biotechnology,NASDAQ,1721496,203.35,227.48,0,-2,-9.34,382.5,91.0,-1.0,-2.4,3.3,49.3,99,99,97,96,98.8,1,1,0,0,1,3,45014935424.10397,214336418.0,0.0479,,1722390,1830032,4,97.7,0.9,2026-09-15
26,DRTS,Healthcare,Biotechnology,NASDAQ,585393,14.44,224.11,1,-2,-4.81,315.0,94.6,-0.3,-0.8,6.4,59.1,99,98,95,96,98.0,1,1,0,0,0,2,1357597892.160389,90325876.0,0.0476,,771250,656454,4,96.7,0.7,2026-09-15
27,DFTX,Healthcare,Biotechnology,NASDAQ,2017010,37.73,223.58,0,-4,-24.08,345.2,79.2,4.2,-3.1,-6.5,57.1,99,99,95,97,98.5,1,1,0,0,1,3,5118037146.002769,134366950.0,0.0672,,1575250,1991362,4,97.4,1.0,2026-09-15
28,RCEL,Healthcare,Medical Devices,NASDAQ,602660,9.86,223.35,3,-71,-13.43,211.6,87.3,-1.6,0.2,40.5,107.2,99,96,22,32,91.1,1,0,0,0,0,1,346380680.50117207,30926847.0,0.089700006,0.178,265810,482092,2,60.3,22.6,2026-09-15
29,ABCL,Healthcare,Biotechnology,NASDAQ,8217520,10.46,223.21,1,-10,-16.85,301.8,86.3,-0.4,-2.2,27.9,109.9,99,98,87,66,92.3,1,1,0,0,0,2,3703861457.981407,324047363.0,0.1626,-0.763,3825650,7267596,2,85.8,10.3,2026-09-15
30,LIFE,Financial Services,Insurance Brokers,NASDAQ,1602793,38.85,222.7,2,-29,-5.17,299.6,91.7,2.0,5.2,36.7,,99,97,66,11,,1,0,0,0,0,1,2540814144.610794,63759454.0,0.0497,1.134,1187060,1167936,1,58.0,,2026-09-15
31,IMMX,Healthcare,Biotechnology,NASDAQ,1512200,12.7,220.39,1,-2,-15.89,523.0,81.9,-7.7,-8.2,8.5,40.1,99,98,95,99,99.3,1,1,0,1,1,4,990252207.5472755,71189951.0,0.1759,,1323680,1661970,4,97.8,-0.6,2026-09-15
32,AMLX,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,3213753,32.09,217.96,2,-7,-22.0,195.6,78.7,0.8,-2.7,31.0,94.1,98,96,87,96,95.0,1,0,0,0,0,1,3799525766.7819214,111423048.0,0.1558,,1651240,2567032,3,93.5,1.4,2026-09-15
33,ABSI,Healthcare,Biotechnology,NASDAQ,2734646,8.24,216.79,-1,-3,-31.65,251.7,62.1,-6.4,-9.7,-9.7,49.4,98,99,97,57,95.8,1,1,0,0,0,2,1513635515.8275604,171614010.0,0.2653,-0.464,2967370,3218854,3,87.2,10.2,2026-09-15
34,LITE,Technology,Communication Equipment,NASDAQ,4758533,935.7,216.37,-1,-1,-13.81,458.1,75.9,-7.7,-7.1,0.8,18.9,98,99,99,99,99.1,1,1,1,1,1,5,79048573937.98828,89700000.0,0.0884,1.093,4014680,4568618,4,99.0,-0.1,2026-09-15
35,STX,Technology,Computer Hardware,NASDAQ,4134403,862.33,215.89,0,1,-24.69,311.0,67.9,-4.0,-5.0,-5.0,32.4,98,98,99,98,98.4,1,1,1,1,1,5,192484662887.0161,226644518.0,0.041199997,0.485,3369740,4595886,4,98.3,-0.3,2026-09-15
36,WCT,Technology,Software - Application,NASDAQ,2008780,7.37,215.18,96,95,-70.52,837.2,31.8,93.9,210.8,373.1,64.6,98,2,1,3,0.7,1,0,0,0,0,1,80863799.37323856,56155414.0,0.0183,-0.879,2506200,1294464,0,1.7,0.5,2026-09-15
37,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,2710810,93.81,212.69,-1,-1,-36.36,329.7,50.7,-2.7,-12.0,-8.6,29.2,98,99,99,98,96.4,1,1,1,1,0,4,2813840086.684799,32620450.0,0.14029999,0.337,3279820,2975020,4,98.1,1.5,2026-09-15
38,BAND,Technology,Software - Infrastructure,NASDAQ,880756,51.62,212.33,-1,-1,-34.72,282.0,55.1,0.4,-0.3,-10.5,41.7,98,99,99,54,96.0,1,1,1,0,0,3,1408553105.4911957,32180788.0,0.15020001,0.222,860660,1047186,3,87.0,10.5,2026-09-15
39,RLAY,Healthcare,Biotechnology,NASDAQ,2496590,18.89,210.81,-1,-3,-11.19,377.7,89.9,1.4,-1.5,-1.6,43.7,98,99,97,97,98.9,1,1,0,0,1,3,4172456854.8701553,219141631.0,0.2198,-0.483,3151090,2633506,4,98.0,0.6,2026-09-15
