rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,MXL,Technology,Semiconductors,NASDAQ,6699696,101.1,562.97,0,-23,-3.04,758.3,95.0,2.5,8.2,88.8,282.2,99,99,76,74,98.6,1,1,0,0,1,3,8879377622.367096,89545959.0,0.0612,0.43,4859400,4444444,2,86.9,7.5,2026-05-28
2,AAOI,Technology,Communication Equipment,NASDAQ,11150434,179.83,547.12,0,0,-23.04,996.1,74.0,-5.5,-5.3,15.2,159.0,99,99,99,74,98.6,1,1,1,0,1,4,14563260223.616684,80242767.0,0.1314,0.514,11270363,12211552,3,92.7,5.2,2026-05-28
3,PL,Industrials,Aerospace & Defense,NYSE,10228212,50.48,489.94,0,0,10.27,1256.2,100.0,14.8,23.2,38.4,137.3,99,99,99,97,99.8,1,1,1,0,1,4,15806037698.78714,356393196.0,0.108,0.411,10347976,14053655,4,98.7,0.0,2026-05-28
4,ABVX,Healthcare,Biotechnology,NASDAQ,929404,129.73,478.94,0,0,-12.83,2179.9,88.7,6.6,6.6,9.6,18.8,99,99,99,99,100.0,1,1,1,1,1,5,9721936154.404106,79694535.0,0.0325,-0.554,1062912,979774,4,99.2,-0.5,2026-05-28
5,BE,Industrials,Electrical Equipment & Parts,NYSE,10283439,293.8,473.41,0,0,-8.99,1486.5,93.8,0.8,1.8,31.2,111.7,99,99,99,99,99.9,1,1,1,1,1,5,86041422853.54785,284443868.0,0.10520001,1.304,9608707,10365929,4,99.2,-0.5,2026-05-28
6,RLMD,Healthcare,Biotechnology,NASDAQ,1129215,7.26,464.45,0,0,-9.25,1252.6,91.7,2.4,-0.4,2.8,73.5,99,99,99,99,99.4,1,1,1,1,1,5,738427165.9187555,104890223.0,0.0542,,1019825,1212395,4,99.1,-0.2,2026-05-28
7,QTTB,Healthcare,Biotechnology,NASDAQ,992230,12.85,457.73,2,2,59.73,658.1,77.9,44.0,64.1,66.1,165.1,99,97,97,90,96.8,1,0,0,0,0,1,98347210.2341795,16956415.0,0.0801,,2295281,729986,4,95.2,1.5,2026-05-28
8,MU,Technology,Semiconductors,NASDAQ,48393684,928.41,455.11,0,-1,13.4,877.7,99.4,17.3,26.7,68.7,176.1,99,99,98,97,98.9,1,1,1,0,1,4,846928272301.0,1127734051.0,0.033099998,1.963,54255982,50425020,4,98.2,0.6,2026-05-28
9,OPTX,Technology,Electronic Components,NASDAQ,1305339,11.92,451.01,0,0,-2.3,790.3,91.8,17.4,30.3,27.8,139.8,99,99,99,72,96.8,1,1,1,0,0,3,430189109.3324432,40279878.0,0.0691,-0.079,1665557,1195915,3,91.7,6.5,2026-05-28
10,ERAS,Healthcare,Biotechnology,NASDAQ,7957577,12.47,441.88,0,0,-48.64,1009.1,51.9,9.6,13.6,-15.5,59.3,99,99,99,93,99.6,1,1,1,0,1,4,3495466180.901287,310984542.0,0.115600005,,3950483,7169348,4,97.7,0.9,2026-05-28
11,CLYM,Healthcare,Biotechnology,NASDAQ,869515,11.96,440.13,0,0,-4.17,861.0,92.0,4.2,4.6,25.2,134.5,99,99,99,27,98.9,1,1,1,0,1,4,629865753.0,57260523.0,0.0438,,601317,713091,3,81.0,14.4,2026-05-28
12,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,3163296,103.82,427.94,0,-1,-4.53,948.1,90.1,4.9,5.1,33.0,156.6,99,99,98,91,99.2,1,1,1,0,1,4,2988688089.493515,31453254.0,0.1584,-0.437,2528778,3239767,4,96.8,1.6,2026-05-28
13,LITE,Technology,Communication Equipment,NASDAQ,5762810,902.31,423.52,0,0,-16.89,1090.7,80.4,-6.5,-8.6,-0.2,89.4,99,99,99,99,99.5,1,1,1,1,1,5,73668821899.41406,77800000.0,0.1342,0.901,5378401,6514404,4,99.1,-0.2,2026-05-28
14,WDC,Technology,Computer Hardware,NASDAQ,7421922,530.6,420.13,0,0,1.04,930.4,100.0,8.4,10.6,34.9,132.7,99,99,99,98,99.2,1,1,1,1,1,5,166922661979.92545,344682131.0,0.0954,0.455,6187276,7985927,4,98.8,0.1,2026-05-28
15,HYMC,Basic Materials,Gold,NASDAQ,2146249,31.98,398.28,0,0,-45.55,1013.1,57.2,-2.9,-10.1,-9.7,39.4,99,99,99,99,99.5,1,1,1,1,1,5,2952774596.438957,91360601.0,0.1603,,2259649,2639503,4,99.1,-0.3,2026-05-28
16,TE,Industrials,Electrical Equipment & Parts,NYSE,31565883,10.96,397.26,3,6,12.07,930.5,98.6,30.3,57.4,81.8,111.1,99,96,99,98,98.8,1,0,1,1,1,4,2256512729.0932846,279271380.0,0.21260001,2.323,60276781,25327126,4,97.9,-2.1,2026-05-28
17,SIDU,Industrials,Aerospace & Defense,NASDAQ,25248577,6.09,393.38,5,5,1.67,717.0,81.7,13.2,32.2,42.7,136.7,99,94,94,5,89.9,1,0,0,0,0,1,414028043.2257519,80864854.0,0.08979999,0.507,32180951,25062286,2,70.7,19.9,2026-05-28
18,AGL,Healthcare,Medical Care Facilities,NYSE,537944,90.23,386.8,63,37,-0.28,1042.5,100.0,6.4,38.6,142.3,261.0,99,36,10,3,58.3,1,0,0,0,0,1,1441312262.3570251,16683786.0,0.076,-0.073,372842,448640,0,26.8,-1.9,2026-05-28
19,LWLG,Basic Materials,Specialty Chemicals,NASDAQ,9567515,11.6,384.69,0,-2,-38.0,1106.3,60.9,-8.0,-19.5,-1.2,92.5,99,99,97,97,99.3,1,1,0,0,1,3,1979923329.976715,154079632.0,0.0912,0.273,8525997,8392383,4,98.1,0.4,2026-05-28
20,VICR,Technology,Electronic Components,NASDAQ,997527,345.84,384.11,0,0,9.16,708.3,98.8,18.9,21.2,47.9,152.0,99,99,99,93,98.5,1,1,1,0,1,4,12215360816.799072,45581407.0,0.0773,0.202,968902,945482,4,97.4,1.5,2026-05-28
21,EDSA,Healthcare,Biotechnology,NASDAQ,849610,7.97,383.23,0,-31,-60.78,882.5,40.4,-26.1,-41.0,-17.7,95.6,99,99,68,17,92.2,1,1,0,0,0,2,93009807.799201,8891951.0,0.062800005,,392332,911222,2,69.0,22.9,2026-05-28
22,PIII,Healthcare,Medical Care Facilities,NASDAQ,2595069,15.93,367.79,80,65,6.98,983.6,100.0,40.6,120.1,255.6,203.5,99,19,4,9,78.2,1,0,0,0,0,1,43901324.96564293,3325858.0,0.028499998,0.035,7754437,1572345,0,27.5,-26.1,2026-05-28
23,STX,Technology,Computer Hardware,NASDAQ,4289113,870.66,356.24,0,-2,3.49,650.6,100.0,9.5,11.8,45.1,141.9,99,99,97,96,98.2,1,1,0,0,1,3,182237624288.6875,224228992.0,0.044099998,0.441,3126590,4153666,4,97.5,1.2,2026-05-28
24,VELO,Technology,Computer Hardware,NASDAQ,3348492,25.8,351.93,8,14,8.22,765.7,99.6,21.0,44.8,80.0,155.8,99,91,97,72,91.2,1,0,0,0,0,1,687211090.2045479,29801002.0,0.2556,0.482,4619348,2878625,3,87.8,3.1,2026-05-28
