rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,MXL,Technology,Semiconductors,NASDAQ,7004212,92.93,514.49,0,-27,-10.88,657.1,82.4,-9.4,-6.2,57.7,227.7,99,99,72,80,97.9,1,1,0,0,0,2,8879377622.367096,89545959.0,0.0612,0.43,5007706,4633135,2,87.2,7.1,2026-06-01
2,PL,Industrials,Aerospace & Defense,NYSE,10179993,51.14,488.04,0,0,11.71,1125.9,89.6,0.9,8.3,22.1,110.4,99,99,99,96,99.7,1,1,1,0,1,4,15806037698.78714,356393196.0,0.108,0.411,11583271,14114102,4,98.4,0.3,2026-06-01
3,ABVX,Healthcare,Biotechnology,NASDAQ,974427,132.63,466.64,0,0,-10.88,2072.4,88.8,4.5,5.6,9.5,18.4,99,99,99,99,100.0,1,1,1,1,1,5,9721936154.404106,79694535.0,0.0325,-0.554,1228992,1004092,4,99.2,-0.5,2026-06-01
4,MU,Technology,Semiconductors,NASDAQ,49620081,971.0,464.56,1,1,18.61,996.2,100.0,23.6,33.4,81.9,201.6,99,98,98,95,99.3,1,1,1,0,1,4,846928272301.0,1127734051.0,0.033099998,1.963,55633044,50600956,4,97.6,-0.1,2026-06-01
5,BE,Industrials,Electrical Equipment & Parts,NYSE,10125650,285.0,461.9,0,0,-11.72,1396.2,88.1,-4.3,-3.7,21.1,96.3,99,99,99,99,99.9,1,1,1,1,1,5,86041422853.54785,284443868.0,0.10520001,1.304,9732390,10434324,4,99.2,-0.5,2026-06-01
6,AAOI,Technology,Communication Equipment,NASDAQ,11201292,158.41,428.42,0,0,-32.21,1104.1,82.0,6.8,4.1,24.1,178.1,99,99,99,77,99.5,1,1,1,0,1,4,14563260223.616684,80242767.0,0.1314,0.514,10400217,12008993,3,93.6,4.2,2026-06-01
7,RLMD,Healthcare,Biotechnology,NASDAQ,1072575,7.21,413.46,0,0,-9.88,1178.0,86.2,-2.9,-5.2,-3.3,61.4,99,99,99,99,98.9,1,1,1,1,1,5,738427165.9187555,104890223.0,0.0542,,1015587,1190933,4,99.0,0.1,2026-06-01
8,WDC,Technology,Computer Hardware,NASDAQ,7418910,531.21,412.8,0,0,1.15,959.6,100.0,9.1,11.3,35.6,134.6,99,99,99,98,99.2,1,1,1,1,1,5,166922661979.92545,344682131.0,0.0954,0.455,6279491,7696616,4,98.8,0.1,2026-06-01
9,HYMC,Basic Materials,Gold,NASDAQ,2146691,33.05,396.36,0,0,-43.73,973.2,56.5,-1.1,-9.8,-10.5,36.4,99,99,99,98,99.4,1,1,1,1,1,5,2952774596.438957,91360601.0,0.1603,,2097813,2557462,4,98.8,0.0,2026-06-01
10,ERAS,Healthcare,Biotechnology,NASDAQ,7989061,12.84,394.74,0,0,-47.12,996.8,59.2,17.7,25.2,-4.0,77.8,99,99,99,93,98.9,1,1,1,0,1,4,3495466180.901287,310984542.0,0.115600005,,4218905,7164325,4,97.5,1.2,2026-06-01
