rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
22,ORKA,Healthcare,Biotechnology,NASDAQ,1330954,83.4,340.0,1,1,-8.35,640.9,95.6,12.0,23.6,24.4,106.7,99,98,98,96,98.8,1,1,1,0,1,4,4362977165.4704895,60312101.0,0.161,,1565734,1779804,4,97.7,0.0,2026-06-24
23,ICHR,Technology,Semiconductor Equipment & Materials,NASDAQ,1124442,92.2,335.85,1,0,-7.43,535.7,88.0,0.7,12.2,22.5,125.7,99,98,97,29,96.3,1,1,0,0,0,2,3438240117.6111603,34867053.0,0.0577,0.047,1237837,1086519,3,80.1,14.8,2026-06-24
24,VPG,Technology,Scientific & Technical Instruments,NYSE,692126,134.17,334.03,1,-11,-9.58,417.0,89.5,-2.7,1.6,38.4,147.9,99,98,86,87,96.0,1,1,0,0,0,2,1879963291.2902832,13301000.0,0.0986,0.176,588549,521079,2,91.7,4.4,2026-06-24
25,RLMD,Healthcare,Biotechnology,NASDAQ,1328568,6.77,333.75,0,0,-15.38,1114.6,81.6,-1.3,-1.0,-6.8,38.9,99,99,99,99,99.6,1,1,1,1,1,5,706564840.5824747,104987346.0,0.0592,,1880736,1278903,4,99.2,-0.3,2026-06-24
26,ALMS,Healthcare,Biotechnology,NASDAQ,1157995,24.51,333.68,1,2,-19.9,748.1,81.0,7.6,14.5,7.6,47.1,99,98,99,97,99.3,1,1,1,0,1,4,2984587232.346268,127491980.0,0.1545,-0.9,1492565,1150685,4,98.3,-0.5,2026-06-24
27,AAOI,Technology,Communication Equipment,NASDAQ,13641606,147.44,328.42,0,0,-36.9,654.1,62.6,-12.2,-15.8,-13.8,86.4,99,99,99,89,98.0,1,1,1,0,0,3,12987292328.712982,80242767.0,0.12979999,0.514,15352049,12395939,3,96.2,2.5,2026-06-24
28,LITE,Technology,Communication Equipment,NASDAQ,6120006,827.92,327.53,0,0,-23.74,831.6,78.1,-4.1,-5.3,-6.8,61.0,99,99,99,99,99.4,1,1,1,1,1,5,66130000000.0,77800000.0,0.1454,0.901,5917990,5952148,4,99.1,-0.2,2026-06-24
29,VSH,Technology,Semiconductors,NYSE,8487140,58.96,321.62,1,-23,-15.13,370.3,82.5,-7.5,-5.2,29.4,139.2,99,98,74,34,92.2,1,1,0,0,0,2,8833268379.98101,136105827.0,0.11350001,0.173,9016880,6543448,2,74.5,18.1,2026-06-24
30,SLS,Healthcare,Biotechnology,NASDAQ,10288315,9.07,317.72,1,1,-4.63,559.7,98.2,13.8,10.4,35.6,128.9,99,98,98,97,96.5,1,1,1,0,0,3,1582892258.204687,196632574.0,0.32930002,,6882505,7873591,4,97.4,0.9,2026-06-24
31,HUT,Financial Services,Capital Markets,NASDAQ,4243464,120.51,317.28,0,-3,-14.41,573.4,85.4,-1.9,-4.0,14.3,89.8,99,99,96,97,98.4,1,1,0,0,1,3,14011211572.167969,112594112.0,0.157,2.255,3774262,4652214,4,97.6,1.0,2026-06-24
32,OCC,Technology,Communication Equipment,NASDAQ,1236253,19.8,316.15,2,3,-29.24,584.4,66.5,-14.1,1.4,33.9,111.0,99,97,98,53,98.2,1,0,1,0,1,3,197726857.43273163,8827092.0,0.076799996,0.266,1072450,849638,3,86.6,8.1,2026-06-24
33,ASBP,Healthcare,Biotechnology,NASDAQ,763145,6.17,314.32,4,-90,-82.37,4119.4,27.2,8.4,11.0,76.4,17.4,99,95,1,4,0.5,1,0,0,0,0,1,8522639.621181488,1295234.0,0.0964,,1442707,16521517,1,25.1,74.8,2026-06-24
34,ASTC,Technology,Scientific & Technical Instruments,NASDAQ,8643568,11.78,312.78,88,85,-82.89,369.8,16.8,-37.8,-59.6,-13.9,79.1,99,11,8,14,67.0,1,0,0,0,0,1,24560430.663621902,1799299.0,0.5832,-0.358,520446,5226013,0,25.0,-28.3,2026-06-24
35,KOD,Healthcare,Biotechnology,NASDAQ,705186,37.05,307.91,0,0,-22.55,897.2,75.6,3.5,5.0,-6.8,34.4,99,99,99,99,99.4,1,1,1,1,1,5,2261584819.5451508,62578441.0,0.2616,,684249,693261,4,99.1,-0.2,2026-06-24
36,HYLN,Consumer Cyclical,Auto Parts,NYSE ARCA,6761067,6.1,302.62,0,-46,-28.15,272.7,53.1,-30.5,-29.5,9.6,88.3,99,99,53,63,91.7,1,1,0,0,0,2,1444450712.0264435,178327240.0,0.0729,4.791,5951962,4436358,2,76.7,15.5,2026-06-24
37,UCTT,Technology,Semiconductor Equipment & Materials,NASDAQ,1153457,111.63,302.46,1,1,-9.52,401.2,85.5,-1.8,9.1,23.3,112.1,99,98,98,39,96.7,1,1,1,0,0,3,5436782475.837891,44828352.0,0.0924,0.029,1315163,1107814,3,82.9,12.5,2026-06-24
38,SIMO,Technology,Semiconductors,NASDAQ,1075987,319.0,299.94,1,-7,-5.15,352.0,94.3,8.2,11.5,32.9,130.8,99,98,90,83,95.1,1,1,0,0,0,2,10906794330.2742,33907835.0,0.0364,1.055,893953,1109422,3,91.5,5.2,2026-06-24
39,MRVL,Technology,Semiconductors,NASDAQ,57407760,279.04,299.65,2,-15,-15.41,344.1,84.4,-3.4,2.1,33.3,137.6,99,97,80,59,93.5,1,0,0,0,0,1,271695372253.418,874800000.0,0.0471,0.276,75807911,45004810,2,82.4,11.1,2026-06-24
40,PRAX,Healthcare,Biotechnology,NASDAQ,500745,305.37,296.54,0,0,-16.68,719.4,84.9,12.5,8.4,-2.0,24.0,99,99,99,99,98.6,1,1,1,1,1,5,7870456619.876587,27878774.0,0.1313,,511067,465459,4,98.9,0.2,2026-06-24
41,DOCN,Technology,Software - Infrastructure,NYSE,3026924,157.18,295.97,-1,-3,-16.17,477.3,79.0,-12.3,-11.6,4.5,97.3,98,99,97,89,96.4,1,1,0,0,0,2,18083182087.761887,104364181.0,0.1573,0.224,2867012,3651552,3,95.4,3.5,2026-06-24
42,PENG,Technology,Information Technology Services,NASDAQ,3569303,66.96,294.78,1,-66,-8.57,298.5,87.9,1.5,2.6,36.2,134.1,98,97,30,33,90.7,1,0,0,0,0,1,3529414622.750435,52560157.0,0.2798,-0.062,2957511,3074526,2,62.7,22.7,2026-06-24
43,TRT,Technology,Semiconductor Equipment & Materials,NYSE ARCA,1286410,13.37,294.51,-1,-7,-37.46,386.9,56.8,-1.2,1.2,2.6,87.3,98,99,93,97,95.3,1,1,0,0,0,2,160082441.39846992,10112599.0,0.12020001,1.236,1129681,1776384,4,96.1,2.9,2026-06-24
44,TTMI,Technology,Electronic Components,NASDAQ,2461943,213.17,294.21,-1,-3,-2.19,453.8,93.6,3.7,9.8,25.2,108.8,98,99,97,96,97.1,1,1,0,0,0,2,22477307023.500183,103850059.0,0.0557,0.304,2064251,2413138,4,97.3,1.8,2026-06-24
45,BAND,Technology,Software - Infrastructure,NASDAQ,1410227,52.73,292.63,-1,-29,-30.6,307.8,65.4,-5.2,-13.8,8.6,122.4,98,99,71,39,92.7,1,1,0,0,0,2,1645369387.1881866,32017307.0,0.0373,0.198,1954981,1311830,2,75.4,17.9,2026-06-24
46,TSEM,Technology,Semiconductors,NASDAQ,2263186,282.65,292.38,-1,-2,-6.67,549.0,84.9,0.5,3.7,12.5,87.7,98,99,98,97,98.3,1,1,1,0,1,4,34004841250.322758,118591206.0,0.026099999,0.155,2141288,2342147,4,98.1,0.9,2026-06-24
47,WULF,Financial Services,Capital Markets,NASDAQ,26303539,28.78,288.94,1,2,-3.0,609.7,92.0,-0.7,1.8,13.6,64.9,98,97,98,96,98.8,1,0,1,0,1,3,14360535825.263157,495532645.0,0.2585,-0.011,27227827,29478725,4,97.5,-0.8,2026-06-24
48,AIP,Technology,Semiconductors,NASDAQ,1184748,41.22,287.48,0,-5,-8.28,377.6,90.3,0.1,6.3,24.2,112.8,98,98,93,93,95.4,1,1,0,0,0,2,2036646154.201141,46171982.0,0.0465,0.387,1016605,1013199,4,94.8,2.8,2026-06-24
49,NBIS,Communication Services,Internet Content & Information,NASDAQ,18960263,275.25,286.0,0,-2,-7.88,486.1,88.8,0.7,5.0,26.8,102.6,98,98,96,96,96.8,1,1,0,0,0,2,72790073857.72864,253898194.0,0.2031,6.839,19496510,17793304,4,96.7,1.2,2026-06-24
50,DFTX,Healthcare,Biotechnology,NASDAQ,2696793,36.18,284.35,4,7,37.83,549.2,100.0,48.4,62.1,78.5,151.9,98,94,97,92,97.6,1,0,0,0,0,1,2669954797.913189,109066783.0,0.0871,,4118580,2419012,4,95.2,-1.7,2026-06-24
51,UMC,Technology,Semiconductors,NYSE,18495425,26.2,282.78,2,-14,8.4,325.7,100.0,20.0,25.1,59.5,160.1,98,96,80,68,91.5,1,0,0,0,0,1,60423625326.47661,2509286774.0,0.0111,0.055,20573826,16845959,2,83.9,9.4,2026-06-24
52,TE,Industrials,Electrical Equipment & Parts,NYSE,46059735,9.24,277.86,-1,-2,-26.02,635.3,67.7,-4.0,-12.0,15.0,46.0,98,99,98,99,97.8,1,1,1,1,0,4,2611187509.533577,279271380.0,0.20040001,2.323,41018136,34549655,4,98.4,0.7,2026-06-24
53,QURE,Healthcare,Biotechnology,NASDAQ,2342171,49.04,274.03,25,-25,-31.41,441.0,64.7,31.0,51.7,88.0,74.6,98,73,23,80,91.7,1,0,0,0,0,1,2919393938.390007,63067485.0,0.17860001,1.273,3686944,2187622,1,66.9,-5.8,2026-06-24
54,ARTV,Healthcare,Biotechnology,NASDAQ,644033,9.8,272.75,1,-1,-32.55,534.0,65.9,3.2,14.1,-1.4,67.0,98,97,95,90,97.2,1,0,0,0,0,1,477136089.5320587,48588198.0,0.030199999,,921161,634056,4,94.8,1.5,2026-06-24
55,BRUN,Technology,Software - Infrastructure,NASDAQ,2161487,34.89,272.47,2,-54,-16.93,235.6,83.0,0.7,1.6,36.8,127.4,98,96,40,75,90.9,1,0,0,0,0,1,2254432382.666359,61428674.0,3.05,2.479,1699112,1637428,2,75.5,12.3,2026-06-24
56,TNGX,Healthcare,Biotechnology,NASDAQ,4746646,28.39,270.99,-1,-1,-17.45,491.9,86.5,-3.2,9.2,17.2,98.5,98,99,99,98,96.8,1,1,1,1,0,4,4553925620.734053,162814649.0,0.2346,,6594270,4123282,4,98.2,1.3,2026-06-24
57,CIFR,Technology,Information Technology Services,NASDAQ,24591397,27.64,268.1,1,2,-7.9,581.0,88.3,1.7,4.2,20.5,49.8,98,97,98,98,98.6,1,0,1,1,1,4,11936055693.291908,409049197.0,0.1567,-0.288,23464673,25490596,4,97.9,-1.1,2026-06-24
58,ALAB,Technology,Semiconductors,NASDAQ,6662920,397.02,268.07,2,-52,-5.74,358.3,88.7,4.0,10.1,46.0,110.9,98,96,42,90,95.2,1,0,0,0,0,1,71489110374.15924,171407939.0,0.0915,0.934,7541112,6449158,3,80.8,7.0,2026-06-24
59,LQDA,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,2494667,74.04,267.01,2,1,1.12,529.5,100.0,6.0,14.4,39.5,101.0,98,96,95,97,97.1,1,0,0,0,0,1,6320119968.791298,88928099.0,0.1391,41.585,3200021,1899902,4,96.3,-0.7,2026-06-24
60,DELL,Technology,Computer Hardware,NYSE,10760236,427.78,266.3,1,-6,-8.88,290.8,91.0,6.4,7.9,46.2,143.7,98,97,90,61,92.7,1,0,0,0,0,1,264595324266.0,646142428.0,0.062800005,0.875,8417248,9057119,3,85.2,10.1,2026-06-24
61,RLAY,Healthcare,Biotechnology,NASDAQ,4534229,17.44,264.26,1,1,-0.17,459.6,100.0,15.0,20.1,25.8,89.4,98,97,97,96,96.9,1,0,0,0,0,1,3460892497.101292,217940332.0,0.1839,-0.609,3408067,3972679,4,96.7,0.2,2026-06-24
62,FCEL,Industrials,Electrical Equipment & Parts,NASDAQ,12034445,21.82,262.08,-1,-49,-21.2,450.0,78.5,7.8,5.4,27.6,113.9,98,99,51,78,92.6,1,1,0,0,0,2,1625300540.817131,67608173.0,0.0851,-0.049,11206687,10493369,2,80.1,12.2,2026-06-24
63,VIAV,Technology,Communication Equipment,NASDAQ,7824334,49.97,260.26,0,0,-17.31,406.2,87.0,-1.7,-1.4,0.3,75.5,98,98,98,91,96.0,1,1,1,0,0,3,11636161517.29509,246685647.0,0.0713,0.428,10189403,7446420,4,95.8,2.4,2026-06-24
64,LWLG,Basic Materials,Specialty Chemicals,NASDAQ,6521219,9.26,260.09,-1,-1,-50.51,593.4,42.2,-11.7,-19.0,-32.6,26.6,98,99,99,93,97.7,1,1,1,0,0,3,1506898759.8162994,154079632.0,0.082100004,0.273,4089088,8224475,4,97.2,1.9,2026-06-24
65,AMD,Technology,Semiconductors,NASDAQ,32204589,519.85,259.89,1,-13,-6.9,285.6,92.3,1.0,1.8,21.3,94.9,98,97,83,91,93.7,1,0,0,0,0,1,876235857417.5128,1630600639.0,0.0271,0.378,31341878,38029371,3,91.2,4.3,2026-06-24
66,CMPS,Healthcare,Medical Care Facilities,NASDAQ,3848050,12.65,259.22,3,-7,-14.3,397.2,86.2,4.7,2.6,19.5,72.1,98,95,85,92,96.5,1,0,0,0,0,1,1690914943.564644,134949320.0,0.055,,2737911,4754744,3,92.1,0.9,2026-06-24
67,VELO,Technology,Computer Hardware,NASDAQ,4853211,20.66,255.91,-1,-3,-34.93,507.7,54.6,-26.4,-20.6,-1.9,54.6,98,99,97,99,85.5,1,1,0,1,0,3,889857937.9090881,29801002.0,0.17729999,0.482,7412994,3955464,3,95.1,6.9,2026-06-24
68,PIII,Healthcare,Medical Care Facilities,NASDAQ,2642582,11.99,252.85,-1,-90,-29.01,632.9,64.3,-6.2,-9.6,40.7,91.8,98,99,10,6,70.9,1,1,0,0,0,2,35752973.5,3325858.0,0.0544,0.035,46706,1591959,1,46.5,41.6,2026-06-24
69,PSIG,Industrials,Integrated Freight & Logistics,NASDAQ,1582926,11.8,250.76,3,-1,-1.67,362.9,100.0,7.2,19.5,47.5,114.3,98,95,91,76,93.8,1,0,0,0,0,1,179752120.2277336,15376572.0,0.0218,-0.373,2260769,1130133,3,89.0,4.8,2026-06-24
70,QUIK,Technology,Semiconductors,NASDAQ,586900,19.93,245.69,0,-6,-18.08,262.6,68.1,-14.7,-16.1,-3.8,75.9,98,98,92,39,89.1,1,1,0,0,0,2,388155593.23883057,17724000.0,0.053200003,0.168,402752,586436,2,79.5,16.8,2026-06-24
71,AMPG,Technology,Communication Equipment,NASDAQ,7344084,7.73,244.76,5,-22,-23.54,301.7,66.9,-14.8,3.2,63.0,102.5,98,93,66,51,92.0,1,0,0,0,0,1,227795797.2104092,25338799.0,0.1872,0.486,8344413,4600130,2,75.5,11.6,2026-06-24
72,RVMD,Healthcare,Biotechnology,NASDAQ,2731049,169.51,242.07,1,0,1.81,389.3,100.0,6.8,8.5,13.2,74.8,98,97,96,95,94.3,1,0,0,0,0,1,34651098509.207245,212596462.0,0.057600003,,2766358,3552119,4,95.6,1.8,2026-06-24
73,ASX,Technology,Semiconductors,NYSE,11001120,39.77,241.55,1,-1,-3.24,335.2,93.3,6.7,8.0,19.9,92.4,98,97,95,91,93.7,1,0,0,0,0,1,88986444214.76604,2193945789.0,0.0056,0.172,12988151,9694610,4,94.2,3.0,2026-06-24
74,MRAM,Technology,Semiconductors,NASDAQ,5210110,22.55,241.52,-1,-18,-56.21,260.3,40.6,-13.6,-18.3,-12.3,57.8,98,99,82,83,91.9,1,1,0,0,0,2,635663826.7812653,23447577.0,0.1116,0.132,2252951,4060190,2,89.0,8.5,2026-06-24
75,ARM,Technology,Semiconductors,NASDAQ,12905132,366.39,239.97,2,-13,-19.07,243.5,76.0,-6.3,-3.6,29.1,109.4,98,96,81,23,84.0,1,0,0,0,0,1,467609083084.4032,1064053821.0,0.1274,0.201,13943878,12006371,1,71.0,22.1,2026-06-24
76,NVTS,Technology,Semiconductors,NASDAQ,36175444,21.4,239.81,-1,-4,-37.37,230.7,48.7,-17.4,-25.3,-11.9,52.7,98,99,96,92,88.1,1,1,0,0,0,2,5850193949.770683,243555114.0,0.1735,-0.387,27382483,36956454,3,93.8,7.1,2026-06-24
77,ALTO,Basic Materials,Specialty Chemicals,NASDAQ,2368559,5.11,238.84,0,0,-14.83,448.9,81.5,-4.2,-6.0,-2.0,60.6,98,98,98,97,95.0,1,1,1,0,0,3,388979964.5020709,77486049.0,0.0309,-0.008,2415539,2121547,4,97.0,1.7,2026-06-24
78,CIEN,Technology,Communication Equipment,NYSE,3095847,459.85,238.26,-1,-1,-27.87,496.2,70.2,3.7,-6.8,-10.8,47.0,98,99,99,98,97.5,1,1,1,1,0,4,60615792431.634094,141552922.0,0.050100002,0.395,3953113,2760162,4,98.4,1.0,2026-06-24
79,ACMR,Technology,Semiconductor Equipment & Materials,NASDAQ,1944966,99.12,238.14,2,-12,-10.04,324.7,90.4,5.6,11.6,42.2,100.6,97,95,81,90,94.1,0,0,0,0,0,0,7593059526.504875,69109487.0,0.056199998,0.342,1794440,1636338,3,90.0,2.8,2026-06-24
80,POWL,Industrials,Electrical Equipment & Parts,NASDAQ,637641,291.5,237.65,-1,-2,-11.13,368.8,89.4,0.5,0.7,5.2,70.8,97,98,97,88,95.7,0,1,0,0,0,1,10827486527.522278,36431649.0,0.1145,0.065,732554,663990,3,94.7,3.3,2026-06-24
81,DGXX,Utilities,Utilities - Independent Power Producers,NASDAQ,13328882,6.72,237.37,-2,-45,-26.96,210.1,60.4,-10.0,-15.3,-1.5,54.6,97,99,56,85,84.6,0,1,0,0,0,1,610363059.75,90424157.0,0.040700004,-0.268,7263487,12434711,1,81.2,14.3,2026-06-24
82,AMBQ,Technology,Semiconductors,NYSE,880392,79.78,237.12,0,-76,-12.91,256.7,86.3,-2.2,-0.4,30.5,115.1,97,97,21,24,,0,0,0,0,0,0,1934078293.6769867,21375754.0,0.0575,0.593,757596,680085,1,47.3,,2026-06-24
83,HYMC,Basic Materials,Gold,NASDAQ,2311816,23.14,236.63,-2,-2,-60.6,602.3,35.3,-13.1,-21.8,-36.3,-16.1,97,99,99,99,98.1,0,1,1,1,1,4,2376289252.920782,91360601.0,0.16790001,,2469208,2176049,4,98.8,0.5,2026-06-24
84,CDNL,Industrials,Engineering & Construction,NASDAQ,551457,72.73,235.92,4,2,-11.24,271.9,100.0,12.7,25.9,43.7,,97,93,91,45,,0,0,0,0,0,0,1244848920.9352417,15292984.0,0.119899996,1.048,569551,501596,2,76.3,,2026-06-24
85,WYFI,Technology,Information Technology Services,NASDAQ,2367168,44.76,235.21,5,-69,9.84,259.1,82.2,14.5,25.1,55.5,76.9,97,92,18,23,,0,0,0,0,0,0,1486261238.6526794,38614216.0,0.2989,0.306,2822505,1781609,1,44.3,,2026-06-24
86,KLIC,Technology,Semiconductor Equipment & Materials,NASDAQ,986915,127.1,234.93,1,-2,1.57,283.9,96.0,5.1,11.3,23.6,92.3,97,96,93,76,92.5,0,0,0,0,0,0,6377807863.72654,52332877.0,0.0398,0.498,1198327,901863,3,89.4,6.0,2026-06-24
87,STRL,Industrials,Engineering & Construction,NASDAQ,673919,892.25,234.65,0,-2,-11.28,289.7,83.6,1.0,-0.1,17.8,89.1,97,97,95,90,93.4,0,0,0,0,0,0,26447610183.35376,30685954.0,0.066,0.916,669918,654411,4,93.8,3.4,2026-06-24
88,FORM,Technology,Semiconductor Equipment & Materials,NASDAQ,1798643,142.79,234.32,0,1,-10.25,412.0,88.2,0.4,6.7,4.9,69.5,97,97,98,91,94.5,0,0,1,0,0,1,11658136390.499084,77954772.0,0.0529,0.32,1381159,1944965,4,95.1,2.4,2026-06-24
89,VECO,Technology,Semiconductor Equipment & Materials,NASDAQ,1543495,74.84,233.57,1,-7,-13.61,256.9,81.2,-5.4,4.8,20.7,88.3,97,96,88,73,92.1,0,0,0,0,0,0,4861317173.379707,61033485.0,0.1663,-0.054,2222475,1628613,2,87.3,7.4,2026-06-24
90,STI,Industrials,Electrical Equipment & Parts,NASDAQ,5700000,13.28,230.69,27,24,-71.13,284.1,26.8,-40.5,-29.5,20.2,43.3,97,70,67,87,89.6,0,0,0,0,0,0,148249674.83169174,8495683.0,0.0221,,1589390,3459830,0,78.4,-12.9,2026-06-24
91,SMTC,Technology,Semiconductors,NASDAQ,4070361,163.28,229.85,0,-11,-7.93,272.0,87.7,-2.5,-1.5,16.7,75.2,97,97,86,88,93.2,0,0,0,0,0,0,14739308914.655272,93151168.0,0.0792,0.159,4213254,3443456,2,91.0,4.8,2026-06-24
92,BFLY,Healthcare,Medical Devices,NYSE,7659026,7.67,229.7,3,1,-14.21,484.2,85.1,19.2,38.4,53.2,113.8,97,94,92,93,92.8,0,0,0,0,0,0,2328603963.591915,261640906.0,0.1329,0.25,14712409,7046795,4,93.0,1.0,2026-06-24
