rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,TNON,Healthcare,Medical Devices,NASDAQ,3607115,5.64,578.44,97,109,224.14,4449.6,97.0,139.7,344.4,648.2,580.2,99,2,14,13,96.4,1,0,0,0,0,1,65035.73463881016,496456.0,0.0301,0.899,1724056,9186639,1,31.4,-50.6,2026-08-13
2,CSAI,Technology,Software - Infrastructure,NASDAQ,804582,5.19,576.98,92,91,-28.31,2643.5,72.9,25.9,134.4,370.4,475.3,99,7,6,4,89.9,1,0,0,0,0,1,5932825.344640732,833262.0,0.0299,0.782,381936,779071,0,26.7,-40.7,2026-08-13
3,DBGI,Consumer Cyclical,Apparel Retail,NASDAQ,529528,16.64,536.18,98,98,-46.2,5244.8,71.3,-6.0,29.2,193.4,173.7,99,1,1,26,61.9,1,0,0,0,0,1,8820708.869207382,574639.0,0.1104,-0.297,337801,4871953,0,22.5,-35.4,2026-08-13
4,ERAS,Healthcare,Biotechnology,NASDAQ,4382196,18.58,464.74,0,0,-23.48,1149.0,78.1,-2.4,-4.0,5.2,54.8,99,99,99,99,100.0,1,1,1,1,1,5,6390615362.622562,347127399.0,0.09819999,,3323608,5212783,4,99.2,-0.5,2026-08-13
5,QTTB,Healthcare,Biotechnology,NASDAQ,1910346,15.37,442.94,0,-2,-34.79,825.9,69.5,-2.3,-0.6,8.7,120.7,99,99,97,95,99.6,1,1,0,0,1,3,464318395.75406456,29763999.0,0.1522,,519409,1366115,4,97.7,0.7,2026-08-13
6,FBRX,Healthcare,Biotechnology,NASDAQ,1884879,76.78,405.72,1,-5,-0.54,646.2,99.8,0.2,13.0,88.5,165.2,99,98,92,98,99.2,1,1,0,1,1,4,1573426581.2291489,20489993.0,0.1013,,1905428,1297241,4,96.8,0.0,2026-08-13
7,SLS,Healthcare,Biotechnology,NASDAQ,7437370,11.77,394.61,0,0,-25.88,789.2,78.0,7.6,7.3,12.0,111.8,99,99,99,97,99.5,1,1,1,0,1,4,2361557258.7456245,196632574.0,0.2823,,5378760,8527132,4,98.6,0.2,2026-08-13
8,CLYM,Healthcare,Biotechnology,NASDAQ,1181096,14.39,391.16,0,0,-0.96,814.9,100.0,12.0,14.4,17.9,95.8,99,99,99,99,99.7,1,1,1,1,1,5,804107570.0,57436255.0,0.1694,,1074769,1367085,4,99.2,-0.4,2026-08-13
9,ZTG,Industrials,Consulting Services,NASDAQ,625719,10.02,351.67,21,8,-13.02,753.7,100.0,31.0,88.6,199.5,305.9,99,78,65,16,,1,0,0,0,0,1,108641316.54764272,11808839.0,0.0092,-0.27,1652659,794059,0,53.0,,2026-08-13
10,BFLY,Healthcare,Medical Devices,NYSE,7922559,9.45,336.93,1,-5,-2.48,542.0,89.9,1.8,13.2,21.4,90.4,99,98,92,86,99.0,1,1,0,0,1,3,2351298145.574053,266285183.0,0.1509,0.395,8042578,9298423,3,93.7,2.5,2026-08-13
