rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,ERAS,Healthcare,Biotechnology,NASDAQ,5662308,18.87,422.17,0,0,-22.28,1206.5,79.6,-5.7,-4.1,17.1,70.2,99,99,99,99,100.0,1,1,1,1,1,5,6633604594.889999,347127399.0,0.09819999,,5488814,5407498,4,99.2,-0.5,2026-07-28
2,FBRX,Healthcare,Biotechnology,NASDAQ,1317871,76.5,397.4,53,103,22.48,697.6,100.0,36.8,79.3,168.9,200.8,99,46,96,98,99.2,1,0,0,1,1,3,1121829595.26,20478817.0,0.1013,,2335524,893846,3,84.8,-42.0,2026-07-28
3,QTTB,Healthcare,Biotechnology,NASDAQ,1875143,15.21,387.04,0,-2,-35.47,863.8,71.3,2.7,6.3,26.1,149.8,99,99,97,92,99.4,1,1,0,0,1,3,450088532.1,29708814.0,0.1522,,4581219,1768331,4,96.9,1.4,2026-07-28
4,EVC,Communication Services,Advertising Agencies,NYSE,1863874,11.08,371.31,0,-7,-19.36,452.0,77.8,1.4,-5.0,5.9,119.3,99,99,92,89,98.0,1,1,0,0,0,2,982978442.4,92039180.0,0.1302,1.144,1392642,2368056,3,94.5,3.2,2026-07-28
5,CLYM,Healthcare,Biotechnology,NASDAQ,1403008,12.79,370.74,0,0,-11.27,777.9,86.4,-3.8,-6.0,2.2,77.7,99,99,99,98,99.8,1,1,1,1,1,5,735257215.3199999,57263023.0,0.1694,,1071444,1272006,4,98.9,-0.2,2026-07-28
6,DBGI,Consumer Cyclical,Apparel Retail,NASDAQ,1855206,12.56,351.1,98,98,-33.89,4910.3,81.4,350.2,631.1,1029.7,182.4,99,1,1,92,20.6,1,0,0,0,0,1,7412830.2,574638.0,0.1104,-0.297,715199,6409615,1,28.6,-28.0,2026-07-28
7,SLS,Healthcare,Biotechnology,NASDAQ,9918445,10.84,346.55,0,-2,-31.74,625.9,61.9,-15.8,-21.3,-2.1,91.1,99,99,97,97,98.8,1,1,0,0,1,3,2225880737.68,196632574.0,0.2823,,7080735,10773967,4,97.9,0.7,2026-07-28
8,MU,Technology,Semiconductors,NASDAQ,50337537,900.2,339.39,0,0,-28.27,682.4,64.5,-9.2,-13.4,-14.4,61.3,99,99,99,99,99.5,1,1,1,1,1,5,1040114622413.45,1129393151.0,0.0321,3.457,43693411,52273942,4,99.1,-0.2,2026-07-28
9,ATEX,Communication Services,Telecom Services,NASDAQ,543386,93.76,317.0,1,-2,-17.03,407.9,81.3,-7.8,-10.2,9.8,110.1,99,98,95,64,97.7,1,1,0,0,0,2,1832856462.0,19498473.0,0.16860001,0.41,360010,480608,3,88.7,7.3,2026-07-28
10,ALMS,Healthcare,Biotechnology,NASDAQ,1632753,27.08,299.64,0,0,-13.62,584.3,87.6,-4.1,-4.1,9.9,37.7,99,99,99,99,99.3,1,1,1,1,1,5,3569775440.0,127491980.0,0.094399996,-0.9,1106110,1396622,4,99.1,-0.2,2026-07-28
11,SYRE,Healthcare,Biotechnology,NASDAQ,1604139,100.04,297.06,0,0,-4.81,574.5,96.9,0.2,3.6,16.3,95.3,99,99,99,91,98.8,1,1,1,0,1,4,8869097168.89,86841253.0,0.1542,,1122409,1367599,4,97.0,1.7,2026-07-28
12,BAND,Technology,Software - Infrastructure,NASDAQ,1454632,57.18,293.75,1,-4,-27.69,307.6,60.1,-18.8,-21.7,-16.2,79.5,99,98,93,30,96.0,1,1,0,0,0,2,1914634958.6,32017307.0,0.1224,0.198,925056,1322423,3,79.2,15.1,2026-07-28
13,WDC,Technology,Computer Hardware,NASDAQ,9446712,497.92,292.72,0,0,-37.75,571.9,58.3,-8.9,-14.2,-17.0,42.2,99,99,99,99,99.3,1,1,1,1,1,5,179165771693.8,344682131.0,0.0761,0.455,7041166,8275357,4,99.1,-0.1,2026-07-28
14,ANRO,Healthcare,Biotechnology,NYSE,652215,27.87,288.78,0,0,-3.4,799.0,97.4,0.9,2.3,15.8,42.6,99,99,99,99,99.9,1,1,1,1,1,5,1040948669.28,38870376.0,0.0935,,658735,537501,4,99.2,-0.5,2026-07-28
15,STTK,Healthcare,Biotechnology,NASDAQ,1669145,7.04,284.64,2,4,-15.49,831.7,85.2,-3.7,-1.9,13.6,44.1,99,97,99,98,99.6,1,0,1,1,1,4,709625665.9499999,95508165.0,0.0848,,1515007,1375401,4,98.4,-1.7,2026-07-28
16,LITE,Technology,Communication Equipment,NASDAQ,4790169,711.96,277.93,0,0,-34.42,511.1,57.6,-14.0,-14.7,-22.5,9.9,99,99,99,99,99.1,1,1,1,1,1,5,59360622000.0,77800000.0,0.125,0.901,4119969,5296347,4,99.0,-0.0,2026-07-28
17,DMRA,Healthcare,Biotechnology,NASDAQ,803367,29.44,276.7,1,2,-23.18,1040.3,85.0,-3.7,-1.0,14.5,25.0,99,98,99,99,99.6,1,1,1,1,1,5,1773963051.08,61553194.0,0.088999994,,466633,628244,4,98.9,-1.1,2026-07-28
18,ORKA,Healthcare,Biotechnology,NASDAQ,1550106,90.2,274.6,0,0,-7.75,593.1,94.3,-0.1,1.7,19.2,88.5,99,99,99,96,99.1,1,1,1,0,1,4,5558363228.16,60312101.0,0.2232,,986068,1426643,4,98.3,0.5,2026-07-28
19,LQDA,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,2152485,84.42,273.17,1,-6,-7.33,391.1,96.9,5.3,7.9,21.3,97.3,99,98,91,97,97.8,1,1,0,0,0,2,7667380695.78,88928099.0,0.1723,41.585,1524405,2010791,4,96.0,1.0,2026-07-28
20,STX,Technology,Computer Hardware,NASDAQ,5119923,816.99,263.73,0,0,-28.65,407.4,63.4,-9.9,-12.5,-15.7,46.7,99,99,99,98,98.4,1,1,1,1,1,5,190973590196.48,224228992.0,0.0372,0.441,5122980,4338234,4,98.6,0.5,2026-07-28
21,MBX,Healthcare,Biotechnology,NASDAQ,1048334,61.3,262.63,2,-3,-8.04,516.3,89.9,-1.1,-0.0,31.1,75.6,99,97,92,97,97.3,1,0,0,0,0,1,2951047232.0,47597536.0,0.1703,,770692,869780,4,95.8,0.3,2026-07-28
22,BW,Industrials,Specialty Industrial Machinery,NYSE,3897517,9.4,260.48,0,0,-57.33,898.9,37.9,-13.1,-19.0,-40.3,-19.5,99,99,99,99,99.9,1,1,1,1,1,5,1431836288.2199998,148839531.0,0.1296,0.443,2974243,3889420,4,99.2,-0.4,2026-07-28
23,DFTX,Healthcare,Biotechnology,NASDAQ,3761368,42.65,258.17,0,-3,-13.31,397.2,83.8,-3.8,-5.7,23.7,103.3,99,99,96,94,97.6,1,1,0,0,0,2,5730526275.18,132743254.0,0.080699995,,1587505,3091423,4,96.6,2.0,2026-07-28
24,DELL,Technology,Computer Hardware,NYSE,7501559,426.91,255.37,1,-4,-9.07,253.0,79.2,-4.9,-6.7,0.6,86.0,99,98,93,31,93.7,1,1,0,0,0,2,282687312250.0,646142428.0,0.0433,0.875,6580889,9295331,3,78.9,16.1,2026-07-28
25,TXG,Healthcare,Health Information Services,NASDAQ,3318155,45.92,244.16,3,-4,-7.23,314.9,97.2,2.6,8.9,34.3,106.2,99,96,89,92,95.6,1,0,0,0,0,1,5874262865.030001,126956189.0,0.1901,-0.026,3109127,3238747,3,93.2,1.7,2026-07-28
26,MXL,Technology,Semiconductors,NASDAQ,3877015,64.86,244.12,0,0,-49.45,351.6,39.9,-23.4,-32.2,-33.7,46.7,99,99,99,74,96.4,1,1,1,0,0,3,6492725543.690001,90693191.0,0.059699997,0.552,4313447,4326067,3,92.1,6.3,2026-07-28
27,RLMD,Healthcare,Biotechnology,NASDAQ,2331848,5.2,239.09,0,0,-35.0,829.0,64.0,-1.4,-10.9,-17.7,1.2,99,99,99,99,99.7,1,1,1,1,1,5,543834452.28,104987346.0,0.13149999,,1825515,1836205,4,99.2,-0.4,2026-07-28
28,RVMD,Healthcare,Biotechnology,NASDAQ,2782349,188.07,238.29,1,1,-2.97,429.9,94.5,-0.4,-1.4,8.7,62.2,99,98,98,96,98.2,1,1,1,0,1,4,40229628504.26,212596462.0,0.0696,,1934719,2814487,4,97.5,0.3,2026-07-28
29,RLAY,Healthcare,Biotechnology,NASDAQ,3810048,18.64,237.06,1,1,-10.34,468.0,86.0,-4.2,-4.5,10.2,63.8,99,98,98,92,98.3,1,1,1,0,1,4,4018819722.08,217940332.0,0.22760001,-0.609,2167796,4329727,4,96.6,1.0,2026-07-28
30,FCEL,Industrials,Electrical Equipment & Parts,NASDAQ,13391734,21.49,229.71,1,-7,-43.27,401.5,49.0,-4.4,-15.3,-10.6,65.9,99,98,90,84,96.1,1,1,0,0,0,2,1699303338.5200002,79929602.0,0.1891,-0.049,10797753,13040274,3,92.0,4.6,2026-07-28
31,VPG,Technology,Scientific & Technical Instruments,NYSE,548704,102.31,227.27,0,-5,-32.59,256.1,53.2,-12.2,-18.1,-23.6,45.0,99,99,94,93,95.3,1,1,0,0,0,2,1389156440.0,13301000.0,0.1104,0.176,391673,624322,4,95.3,3.6,2026-07-28
32,DNTH,Healthcare,Biotechnology,NASDAQ,1263536,104.49,225.91,2,3,-3.24,441.6,95.3,-0.9,2.0,11.3,55.0,99,97,98,96,98.0,1,0,1,0,1,3,5678181621.71,54666233.0,0.1942,-0.602,860208,1099477,4,97.3,-0.4,2026-07-28
33,HUT,Financial Services,Capital Markets,NASDAQ,4308991,104.59,223.17,0,-1,-25.72,419.9,71.9,-2.7,-2.3,-9.1,46.1,99,99,98,97,98.5,1,1,1,0,1,4,12384226378.88,112594112.0,0.1158,2.255,4298945,4313831,4,98.1,0.8,2026-07-28
