rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,ERAS,Healthcare,Biotechnology,NASDAQ,5784911,18.32,533.29,0,0,-24.55,1217.6,78.4,13.2,22.6,33.0,96.1,99,99,99,94,99.9,1,1,1,0,1,4,4978862588.598713,310984542.0,0.11359999,,7331643,7382162,4,98.0,0.5,2026-07-01
2,RXT,Technology,Software - Infrastructure,NASDAQ,22140091,6.53,517.68,0,-75,-24.07,1486.8,85.4,-4.0,7.5,39.1,209.1,99,99,24,12,95.9,1,1,0,0,0,2,1490350548.773542,249222499.0,0.16440001,0.019,26958183,26641058,2,57.7,26.4,2026-07-01
3,SLS,Healthcare,Biotechnology,NASDAQ,11185506,14.76,479.71,0,-3,18.74,854.7,84.5,21.8,41.1,74.8,209.2,99,99,96,98,97.7,1,1,0,1,0,3,2436277591.86,196632574.0,0.32349998,,13426669,9386763,4,97.7,1.2,2026-07-01
4,MU,Technology,Semiconductors,NASDAQ,57044198,1154.29,472.95,0,-2,-8.02,884.2,83.6,-7.6,-1.5,22.7,134.5,99,99,97,98,99.0,1,1,0,1,1,4,1278845746671.8298,1129393151.0,0.0369,3.457,60809304,53174238,4,98.3,0.4,2026-07-01
5,LESL,Consumer Cyclical,Specialty Retail,NASDAQ,512797,10.15,465.32,4,-86,-25.15,939.0,72.4,2.3,20.0,105.0,213.1,99,95,5,2,19.7,1,0,0,0,0,1,89757107.74813843,9359448.0,0.17989999,0.043,366861,1311672,1,30.4,65.2,2026-07-01
6,FCEL,Industrials,Electrical Equipment & Parts,NASDAQ,13224380,36.01,460.64,0,-51,30.05,713.5,87.2,25.9,46.7,68.2,199.6,99,99,48,66,97.0,1,1,0,0,0,2,1622596152.0,67608173.0,0.1015,-0.049,17036942,12503044,2,77.5,12.7,2026-07-01
7,OPTX,Technology,Electronic Components,NASDAQ,1309052,12.45,441.25,0,0,-16.55,873.6,84.9,7.0,2.2,20.1,110.5,99,99,99,95,99.3,1,1,1,0,1,4,425355528.5821095,40279878.0,0.21,-0.079,1117677,1205455,4,98.1,0.6,2026-07-01
8,EVC,Communication Services,Advertising Agencies,NYSE,2541064,13.04,435.09,0,-18,7.33,575.8,99.1,16.9,29.8,63.0,220.2,99,99,81,85,97.5,1,1,0,0,0,2,1107231310.8228874,92039180.0,0.13270001,1.144,2267204,3246674,2,90.6,5.4,2026-07-01
9,BE,Industrials,Electrical Equipment & Parts,NYSE,12712551,302.7,428.82,0,0,-13.83,1208.2,82.6,-4.7,1.7,4.0,76.7,99,99,99,99,99.8,1,1,1,1,1,5,71685543613.36,284443868.0,0.119799994,1.304,17121854,11732518,4,99.2,-0.4,2026-07-01
10,VICR,Technology,Electronic Components,NASDAQ,877733,379.78,422.89,0,-1,2.81,698.7,91.2,1.9,9.1,17.7,109.6,99,99,98,98,98.7,1,1,1,1,1,5,14901929056.661804,45581407.0,0.0728,0.202,1102171,950310,4,98.4,0.5,2026-07-01
11,CLYM,Healthcare,Biotechnology,NASDAQ,1354482,13.04,414.1,0,0,-3.12,1016.8,99.4,5.9,13.3,20.9,124.3,99,99,99,97,99.7,1,1,1,0,1,4,749000340.84,57263023.0,0.074,,1744468,1210277,4,98.7,0.0,2026-07-01
12,WDC,Technology,Computer Hardware,NASDAQ,9131881,638.72,413.35,0,0,-20.15,837.3,78.3,-10.1,-2.7,13.6,107.5,99,99,99,99,99.4,1,1,1,1,1,5,202138839932.49557,344682131.0,0.0866,0.455,13977524,8702314,4,99.1,-0.2,2026-07-01
13,BW,Industrials,Specialty Industrial Machinery,NYSE,3771853,14.1,409.63,0,0,-36.0,1341.2,56.5,-16.7,-19.5,-24.2,23.7,99,99,99,99,99.9,1,1,1,1,1,5,2150731194.5611124,148839531.0,0.077199996,0.443,5011319,3880249,4,99.2,-0.4,2026-07-01
14,QTTB,Healthcare,Biotechnology,NASDAQ,1236726,12.74,401.14,0,0,-14.21,826.5,87.9,0.7,-0.1,38.3,146.2,99,99,99,90,99.2,1,1,1,0,1,4,223315986.8436718,16956415.0,0.1112,,426700,864122,4,96.8,1.7,2026-07-01
15,ICHR,Technology,Semiconductor Equipment & Materials,NASDAQ,1241737,112.28,399.61,1,0,10.46,695.0,99.5,13.2,27.7,45.4,167.6,99,98,97,57,97.3,1,0,0,0,0,1,3277502982.0,34867053.0,0.0644,0.047,1353761,1158668,3,87.3,8.6,2026-07-01
16,ABVX,Healthcare,Biotechnology,NASDAQ,3002420,133.26,388.86,0,0,-10.46,1630.5,90.7,27.0,30.2,18.7,18.6,99,99,99,99,100.0,1,1,1,1,1,5,7770217162.5,79694535.0,0.0621,0.352,3062241,2135602,4,99.2,-0.5,2026-07-01
17,ALMS,Healthcare,Biotechnology,NASDAQ,1438732,28.14,378.25,1,2,-8.04,782.1,87.6,5.0,15.1,14.3,52.6,99,98,99,98,99.3,1,0,1,1,1,4,3365788272.0,127491980.0,0.1767,-0.9,1909636,1267463,4,98.6,-0.7,2026-07-01
18,UCTT,Technology,Semiconductor Equipment & Materials,NASDAQ,1323935,142.59,377.84,2,3,14.07,499.1,89.3,6.4,18.3,39.3,141.3,99,97,98,75,97.4,1,0,1,0,0,2,5326504770.959473,44828352.0,0.105299994,0.029,1577725,1237645,3,91.8,4.1,2026-07-01
19,NUAI,Technology,Software - Infrastructure,NASDAQ,8519744,6.38,365.78,0,0,-32.45,1479.0,62.9,-13.7,-7.9,4.7,17.5,99,99,99,98,99.6,1,1,1,1,1,5,599642301.4878845,101290928.0,0.1261,1.458,9928003,7391770,4,98.9,-0.1,2026-07-01
20,VPG,Technology,Scientific & Technical Instruments,NYSE,657019,149.91,361.53,0,-14,1.02,458.2,95.2,4.3,7.2,37.0,154.7,99,99,85,89,96.1,1,1,0,0,0,2,1700133820.0,13301000.0,0.1069,0.176,604879,579847,2,92.3,4.8,2026-07-01
21,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,1919561,96.06,356.2,0,-1,-24.14,535.3,68.9,-16.0,-17.6,-13.6,75.6,99,99,98,92,98.1,1,1,1,0,1,4,2887723249.74,31453254.0,0.1344,-0.437,1456144,2394612,4,96.8,1.9,2026-07-01
22,INTC,Technology,Semiconductors,NASDAQ,129779807,139.63,355.06,0,-6,-1.29,557.8,88.6,-3.7,3.5,13.1,112.2,99,99,93,89,96.9,1,1,0,0,0,2,644936320000.0,5026000000.0,0.0286,0.072,129064691,140711142,3,94.5,3.6,2026-07-01
23,ORKA,Healthcare,Biotechnology,NASDAQ,1531919,95.17,354.47,2,4,4.44,690.6,97.7,9.5,24.2,36.4,124.2,99,97,99,93,99.0,1,0,1,0,1,3,5464276258.571037,60312101.0,0.1743,,2158069,1864691,4,97.0,-0.4,2026-07-01
24,OCC,Technology,Communication Equipment,NASDAQ,1259834,20.97,342.85,2,2,-25.05,495.3,62.1,-11.0,-9.6,20.1,93.9,99,97,97,27,97.8,1,0,0,0,0,1,162236462.671772,8831598.0,0.082399994,0.266,478522,873370,3,79.7,13.6,2026-07-01
25,DFTX,Healthcare,Biotechnology,NASDAQ,3878544,47.04,341.32,4,6,0.06,549.7,91.0,11.1,38.1,67.6,146.3,99,95,97,91,98.4,1,0,0,0,1,2,5966809368.575066,132743254.0,0.0983,,7314833,3063518,4,95.3,-1.1,2026-07-01
26,ABSI,Healthcare,Biotechnology,NASDAQ,6892498,11.59,339.07,3,-49,2.02,383.0,94.8,16.2,36.6,74.0,176.9,99,96,44,77,94.5,1,0,0,0,0,1,1844769626.37,169400333.0,0.26610002,-0.818,11180394,6406826,2,77.9,9.8,2026-07-01
27,ALAB,Technology,Semiconductors,NASDAQ,6673939,483.02,337.8,2,-48,9.53,386.5,86.8,2.9,11.5,43.7,121.2,99,97,47,86,95.3,1,0,0,0,0,1,67147346023.86,171407939.0,0.0884,0.934,7367529,6359525,2,81.3,8.0,2026-07-01
28,STX,Technology,Computer Hardware,NASDAQ,4230434,965.0,336.6,0,-1,-15.72,544.5,81.2,-8.8,-4.4,9.6,101.7,99,99,98,98,97.8,1,1,1,1,0,4,201783675375.14062,224228992.0,0.0427,0.441,5953664,4431276,4,98.2,0.9,2026-07-01
29,PENG,Technology,Information Technology Services,NASDAQ,3194425,76.01,333.58,1,-52,-1.8,323.7,88.0,3.0,5.2,33.2,139.6,99,98,45,41,91.4,1,0,0,0,0,1,3273446513.799652,52560157.0,0.287,-0.062,3445377,3231563,2,68.8,20.0,2026-07-01
30,LITE,Technology,Communication Equipment,NASDAQ,5889806,858.06,331.26,0,0,-20.97,785.8,73.8,-5.5,-8.1,-11.0,48.3,99,99,99,99,99.1,1,1,1,1,1,5,63561042480.46875,77800000.0,0.1322,0.901,5918729,5948757,4,99.0,-0.1,2026-07-01
31,AIP,Technology,Semiconductors,NASDAQ,1133001,48.59,330.65,1,-4,7.26,410.0,88.1,-0.4,7.6,23.7,116.9,99,98,93,93,94.9,1,0,0,0,0,1,1998785100.78,46171982.0,0.064899996,0.387,1199895,1100063,4,94.7,3.1,2026-07-01
32,AAOI,Technology,Communication Equipment,NASDAQ,13302014,148.16,330.64,0,0,-36.59,613.2,58.7,-7.7,-16.0,-17.9,70.0,99,99,99,91,96.7,1,1,1,0,0,3,10888141054.23,80242767.0,0.13239999,0.514,12964914,12617032,4,96.4,2.7,2026-07-01
33,ATEX,Communication Services,Telecom Services,NASDAQ,533751,102.94,327.62,3,-1,14.38,501.5,100.0,24.4,36.0,67.3,197.7,99,96,92,26,94.3,1,0,0,0,0,1,1748428038.2072296,19498473.0,0.1532,0.41,612815,452783,3,77.1,15.2,2026-07-01
34,BAND,Technology,Software - Infrastructure,NASDAQ,1461625,63.3,327.1,0,-20,-16.69,397.6,84.4,14.9,7.0,22.7,159.3,99,99,79,33,93.2,1,1,0,0,0,2,1821784768.3,32017307.0,0.052199997,0.198,1988845,1402725,2,76.1,18.1,2026-07-01
35,RLMD,Healthcare,Biotechnology,NASDAQ,1969704,6.92,326.19,0,0,-13.5,1035.0,79.9,-4.5,-1.7,-7.8,32.7,99,99,99,99,99.6,1,1,1,1,1,5,702365350.7474241,104987346.0,0.0614,,3507404,1603368,4,99.2,-0.3,2026-07-01
36,SIMO,Technology,Semiconductors,NASDAQ,1062459,333.33,309.92,1,-8,-6.1,345.4,92.5,-1.5,6.2,21.6,118.2,99,98,89,91,94.3,1,0,0,0,0,1,10351383827.4086,33907835.0,0.0319,1.055,1027118,1131513,3,93.1,4.2,2026-07-01
37,ACMR,Technology,Semiconductor Equipment & Materials,NASDAQ,1905828,126.89,309.66,3,-17,13.89,389.8,90.6,8.1,19.9,50.3,121.9,99,96,76,94,94.8,1,0,0,0,0,1,7221941391.5,69109487.0,0.044,0.342,2153804,1753244,3,90.2,3.0,2026-07-01
38,SYRE,Healthcare,Biotechnology,NASDAQ,1507843,88.78,306.13,1,1,-13.01,499.8,86.6,-1.7,5.7,15.5,102.6,99,98,98,93,97.6,1,0,1,0,0,2,7632477673.166306,86841253.0,0.1555,,2478180,1354372,4,96.7,1.2,2026-07-01
39,TE,Industrials,Electrical Equipment & Parts,NYSE,46634766,9.48,305.56,0,-4,-24.1,691.4,73.7,1.1,0.2,17.7,52.6,99,99,95,99,98.5,1,1,0,1,1,4,2292818040.4533577,279271380.0,0.222,2.323,34983920,34132408,4,97.9,0.6,2026-07-01
40,PRAX,Healthcare,Biotechnology,NASDAQ,593749,334.79,304.85,0,0,-8.66,747.6,88.3,2.1,12.0,1.5,24.6,99,99,99,99,98.6,1,1,1,1,1,5,9138383567.681946,27878774.0,0.1283,,783039,517421,4,98.9,0.2,2026-07-01
41,BRUN,Technology,Software - Infrastructure,NASDAQ,1961756,38.81,303.53,0,-60,-7.6,228.1,80.3,-4.5,-1.1,23.3,113.6,99,99,39,66,90.3,1,1,0,0,0,2,2102703511.02,61428674.0,1.37,1.646,1599139,1649277,2,73.6,16.9,2026-07-01
42,BNAI,Technology,Software - Infrastructure,NASDAQ,746234,17.11,302.28,2,4,-80.17,1406.7,27.3,-2.7,-4.7,-15.5,1.1,99,97,99,29,93.7,1,0,1,0,0,2,118788630.61,6516107.0,0.120299995,9.431,403694,628330,3,79.7,15.1,2026-07-01
43,DMRA,Healthcare,Biotechnology,NASDAQ,707424,26.01,301.87,0,0,-32.13,950.0,77.7,14.4,21.2,13.7,27.5,99,99,99,99,98.8,1,1,1,1,1,5,1560989037.409088,61553194.0,0.0249,,1378823,548254,4,99.0,0.1,2026-07-01
44,KEEL,Technology,Information Technology Services,NASDAQ,57540740,5.74,297.18,0,-17,-22.12,537.4,78.0,-11.0,-7.8,11.8,61.1,99,99,82,94,98.0,1,1,0,0,0,2,3641086892.2182927,603828651.0,0.1471,-0.224,70140250,48399076,3,93.2,3.2,2026-07-01
