rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,BE,Industrials,Electrical Equipment & Parts,NYSE,10546316,295.25,567.58,0,0,-0.42,1647.1,96.5,7.3,21.9,55.6,141.2,99,99,99,99,99.9,1,1,1,1,1,5,82636629406.36633,284443868.0,0.0934,1.304,10436528,10567875,4,99.2,-0.5,2026-05-06
2,ANL,Healthcare,Biotechnology,NASDAQ,567879,14.93,549.97,0,0,-13.45,1521.6,85.2,-0.3,-0.1,34.4,210.2,99,99,99,24,97.8,1,1,1,0,0,3,998168039.0,64397938.0,0.048899997,1.781,510278,423341,3,80.0,15.6,2026-05-06
3,MXL,Technology,Semiconductors,NASDAQ,4616580,81.68,492.67,21,20,2.02,668.5,99.4,24.1,78.7,184.7,312.9,99,78,77,47,98.2,1,0,0,0,1,2,6911157142.947258,89545959.0,0.0892,0.43,9967552,3235876,1,75.0,-3.8,2026-05-06
4,TNGX,Healthcare,Biotechnology,NASDAQ,2921313,24.2,487.31,0,0,-14.82,2047.3,84.4,-0.9,-2.1,17.3,102.4,99,99,99,98,99.9,1,1,1,1,1,5,3026202779.5511284,144242271.0,0.2827,-1.0,3200880,3480700,4,99.0,-0.2,2026-05-06
5,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,3828440,91.19,480.95,0,-5,-11.02,1081.1,99.3,7.3,13.4,66.2,191.6,99,99,94,95,99.6,1,1,0,0,1,3,2927354340.1812286,31453254.0,0.1864,-0.437,3098311,3035798,4,96.9,1.0,2026-05-06
6,HYMC,Basic Materials,Gold,NASDAQ,2194323,35.37,473.5,0,0,-39.78,1340.6,69.8,7.4,2.3,1.9,86.7,99,99,99,97,99.7,1,1,1,0,1,4,3538396034.908436,91360601.0,0.17989999,,1727921,3214570,4,98.7,0.0,2026-05-06
7,CLYM,Healthcare,Biotechnology,NASDAQ,739096,11.45,460.83,0,0,13.37,944.4,100.0,26.2,32.1,54.6,196.3,99,99,99,61,99.3,1,1,1,0,1,4,425617710.8410988,47768543.0,0.099,,1203959,698027,3,89.6,7.5,2026-05-06
8,WDC,Technology,Computer Hardware,NASDAQ,7944484,465.26,406.42,0,0,4.17,995.6,100.0,13.2,22.1,47.2,145.3,99,99,99,98,99.4,1,1,1,1,1,5,147536373980.9023,341899281.0,0.0892,0.455,8986674,8477850,4,98.9,-0.0,2026-05-06
9,ALTO,Basic Materials,Specialty Chemicals,NASDAQ,1423251,5.99,405.24,0,-2,6.96,578.0,91.7,1.7,6.8,22.7,124.2,99,99,97,89,97.4,1,1,0,0,0,2,419703387.651701,77293444.0,0.0249,-0.019,1571813,2027574,3,95.6,3.0,2026-05-06
10,PL,Industrials,Aerospace & Defense,NYSE,13309437,37.13,403.0,0,0,-10.98,1047.1,99.5,8.0,8.4,24.7,109.8,99,99,99,98,99.5,1,1,1,1,1,5,12772899624.4815,346149027.0,0.1359,0.411,8941963,13772946,4,98.9,-0.1,2026-05-06
