rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,HYMC,Basic Materials,Gold,NASDAQ,3261764,44.17,573.43,0,0,-24.79,1493.1,77.8,9.8,19.3,12.0,128.2,99,99,99,97,99.9,1,1,1,1,1,5,3414303787.5,91048101.0,0.14130001,,2178984,3775880,4,98.7,-0.0,2026-04-20
2,TNGX,Healthcare,Biotechnology,NASDAQ,3283603,26.64,562.14,0,0,20.0,2299.1,99.0,15.0,22.4,52.4,149.5,99,99,99,96,100.0,1,1,1,0,1,4,2846642686.312954,142688851.0,0.3805,-1.0,2830180,3388158,4,98.5,0.1,2026-04-20
3,LWLG,Basic Materials,Specialty Chemicals,NASDAQ,7531800,12.54,507.65,0,-3,18.08,1608.4,100.0,28.4,53.4,115.9,226.5,99,99,96,97,99.9,1,1,0,1,1,4,1577609960.5745678,148831123.0,0.088999994,5.945,9298280,5320472,4,98.0,0.2,2026-04-20
4,STTK,Healthcare,Biotechnology,NASDAQ,593915,7.53,472.94,0,0,-1.95,976.5,100.0,10.1,17.3,41.2,158.5,99,99,99,94,99.2,1,1,1,0,1,4,523025971.8064327,75581787.0,0.028199999,,432197,551121,4,97.8,0.9,2026-04-20
5,CELC,Healthcare,Biotechnology,NASDAQ,758233,122.46,458.42,0,0,-2.03,1086.7,95.5,-0.5,4.0,7.3,50.2,99,99,99,99,99.6,1,1,1,1,1,5,5662158079.997635,48336675.0,0.2094,,728731,696828,4,99.2,-0.3,2026-04-20
6,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,3105713,83.86,439.16,1,-4,15.67,1032.5,100.0,24.0,62.1,106.4,215.3,99,98,93,93,99.5,1,1,0,0,1,3,2215252688.8187714,31453254.0,0.1531,-0.437,5809140,2609616,4,95.9,0.7,2026-04-20
7,BE,Industrials,Electrical Equipment & Parts,NYSE,10666060,207.86,434.91,0,0,14.9,1237.4,99.6,17.6,35.7,38.6,109.2,99,99,99,99,99.7,1,1,1,1,1,5,47376263657.58815,284200747.0,0.0987,0.359,10965360,10821354,4,99.2,-0.4,2026-04-20
8,PL,Industrials,Aerospace & Defense,NYSE,16900420,38.48,412.77,0,0,0.71,1166.9,93.5,4.4,10.2,31.6,119.4,99,99,99,98,99.6,1,1,1,1,1,5,12000986132.272202,346149027.0,0.1427,0.411,13362790,13815556,4,98.9,-0.1,2026-04-20
9,WDC,Technology,Computer Hardware,NASDAQ,8287042,372.52,395.24,0,0,6.51,940.4,100.0,6.2,17.2,26.9,112.9,99,99,99,96,99.3,1,1,1,0,1,4,117418467569.68488,341899281.0,0.0919,0.252,6654187,8871381,4,98.3,0.5,2026-04-20
10,CIEN,Technology,Communication Equipment,NYSE,3142338,507.43,384.77,0,-2,-1.18,770.1,99.1,3.7,12.2,32.9,130.9,99,99,97,96,98.8,1,1,0,0,1,3,70168701890.95605,141463456.0,0.066599995,0.331,2753916,3701077,4,97.7,0.9,2026-04-20
11,OPTX,Technology,Electronic Components,NASDAQ,1046225,9.1,377.36,0,-4,-8.73,686.3,81.7,-1.6,10.4,27.6,167.1,99,99,95,90,98.1,1,1,0,0,1,3,345895447.5121536,36994164.0,0.1825,0.025,1776936,891219,4,95.5,2.7,2026-04-20
12,IRD,Healthcare,Biotechnology,NASDAQ,819911,5.75,375.29,0,-5,0.35,658.9,95.8,1.1,10.5,23.5,127.4,99,99,94,93,98.2,1,1,0,0,1,3,381358890.6994224,71149045.0,0.03,-0.102,686774,986846,4,96.1,2.1,2026-04-20
13,BBGI,Communication Services,Broadcasting,NASDAQ,2560865,21.51,369.14,81,97,-18.43,505.4,86.4,52.1,139.4,239.0,267.6,99,18,34,48,91.4,1,0,0,0,0,1,21214969.85290146,1803994.0,0.118,-0.212,7643397,1542745,1,47.9,-44.3,2026-04-20
14,CAR,Industrials,Rental & Leasing Services,NASDAQ,2522592,493.86,362.77,62,71,60.36,654.8,100.0,58.4,128.3,261.3,296.1,99,37,46,83,98.7,1,0,0,0,1,2,10595286105.141909,35324685.0,0.48279998,-0.017,5321438,1891153,1,66.2,-41.0,2026-04-20
15,ALMS,Healthcare,Biotechnology,NASDAQ,1607080,24.99,353.22,0,0,-18.33,782.5,80.6,5.0,5.6,-3.7,95.1,99,99,99,23,96.0,1,1,1,0,0,3,2931944528.6046104,127199333.0,0.1286,,1233922,1474660,3,79.3,16.7,2026-04-20
16,ORKA,Healthcare,Biotechnology,NASDAQ,1036999,68.92,344.68,2,1,6.67,647.0,99.9,6.8,23.6,59.7,144.6,99,97,96,94,98.6,1,0,0,0,1,2,2951753620.4953766,49542691.0,0.1028,,1398398,756929,4,96.4,-0.1,2026-04-20
17,ONDS,Technology,Communication Equipment,NASDAQ,74696952,10.0,335.05,0,0,-34.55,1400.7,75.3,10.5,11.6,7.6,37.2,99,99,99,99,99.8,1,1,1,1,1,5,4399174868.911906,481837329.0,0.3414,6.292,48610996,79449323,4,99.2,-0.4,2026-04-20
18,ALM,Basic Materials,Other Industrial Metals & Mining,NASDAQ,6500166,23.42,334.48,0,-1,3.86,583.3,99.8,15.6,31.7,34.1,148.0,99,99,98,98,96.7,1,1,1,1,0,4,5041055333.66802,281938231.0,1.23,0.388,6060709,5711529,4,97.9,1.4,2026-04-20
19,LASR,Technology,Semiconductors,NASDAQ,1787889,70.43,333.72,0,-1,-4.95,909.1,99.4,8.0,10.6,15.2,82.3,99,99,98,97,99.2,1,1,1,1,1,5,3647078676.265434,55791319.0,0.0461,0.713,1241987,1898113,4,98.3,0.4,2026-04-20
20,NKTR,Healthcare,Biotechnology,NASDAQ,786204,84.86,331.55,0,-6,7.49,1079.2,100.0,22.3,30.0,39.3,97.3,99,99,93,99,99.4,1,1,0,1,1,4,2223317132.5,28687963.0,0.1296,-0.253,570942,1191424,4,97.6,0.4,2026-04-20
21,RLAY,Healthcare,Biotechnology,NASDAQ,3233280,16.76,324.82,2,-4,8.69,509.7,97.4,7.4,28.0,50.6,129.7,99,97,91,91,97.6,1,0,0,0,0,1,2670163511.463666,178725809.0,0.1337,,3870721,2866606,4,94.1,1.5,2026-04-20
22,IMMX,Healthcare,Biotechnology,NASDAQ,841414,10.35,324.28,0,-4,-10.85,515.2,89.1,4.2,9.8,13.8,105.2,99,99,95,91,97.7,1,1,0,0,0,2,490891984.05350494,53012092.0,0.0722,,678432,798770,4,95.7,2.7,2026-04-20
23,SYRE,Healthcare,Biotechnology,NASDAQ,1186138,73.01,319.35,2,-3,34.23,486.7,100.0,18.6,35.2,60.4,155.3,99,97,92,72,97.2,1,0,0,0,0,1,4028325083.465668,78540164.0,0.1534,,1899884,1039146,3,89.5,5.4,2026-04-20
24,TSEM,Technology,Semiconductors,NASDAQ,3376993,226.45,315.81,1,0,6.82,536.3,99.0,6.6,15.0,43.5,119.5,99,98,97,91,97.8,1,1,0,0,0,2,24143983195.246037,118591206.0,0.0191,0.137,2331979,3003355,4,96.0,1.6,2026-04-20
25,WULF,Financial Services,Capital Markets,NASDAQ,32121515,20.64,309.27,1,0,2.13,811.1,97.6,6.2,18.6,25.7,65.3,99,98,97,97,99.1,1,1,0,1,1,4,8002165874.642134,424068125.0,0.2783,0.024,38502057,33833929,4,97.8,-0.2,2026-04-20
26,CAPR,Healthcare,Biotechnology,NASDAQ,1521241,34.7,303.24,1,1,-14.05,643.7,97.3,2.4,7.9,16.3,104.8,99,98,98,7,91.3,1,1,1,0,0,3,1794331855.8771324,57510635.0,0.1416,,923674,1329088,3,73.6,21.5,2026-04-20
27,STX,Technology,Computer Hardware,NASDAQ,3610405,547.75,303.11,1,1,5.91,630.1,98.3,4.7,17.1,27.1,89.5,99,98,98,94,98.2,1,1,1,0,1,4,112713889023.88393,224025377.0,0.0506,0.215,3797235,3632023,4,97.0,0.7,2026-04-20
28,XWIN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,1064833,7.28,299.9,0,0,-1.89,995.5,99.6,1.3,1.5,10.8,43.8,99,99,99,99,99.4,1,1,1,1,1,5,385960148.7120543,53531227.0,0.036199998,2.732,773569,888385,4,99.1,-0.2,2026-04-20
29,VIAV,Technology,Communication Equipment,NASDAQ,6066010,44.13,298.24,1,-6,1.12,396.3,100.0,7.3,16.7,35.3,131.6,99,98,91,82,95.1,1,1,0,0,0,2,9669760939.393272,231389345.0,0.0746,0.364,5999072,5917572,3,91.5,5.3,2026-04-20
30,FSLY,Technology,Software - Application,NASDAQ,14189726,24.56,293.9,0,-29,-29.47,388.7,71.4,-2.4,-8.5,12.1,107.4,99,99,70,64,95.6,1,1,0,0,0,2,3502025953.6743164,151800000.0,0.12529999,0.228,17246050,16586588,2,82.2,11.6,2026-04-20
31,DNTH,Healthcare,Biotechnology,NASDAQ,1325739,93.26,288.7,1,-4,1.07,445.2,95.1,0.6,6.0,27.7,109.3,99,98,93,87,95.9,1,1,0,0,0,2,4887865989.889092,54448771.0,0.19540001,-0.786,718769,1072551,3,93.5,3.8,2026-04-20
32,COHR,Technology,Scientific & Technical Instruments,NYSE,8150636,345.02,288.14,1,-1,10.95,566.7,100.0,12.9,24.5,33.5,106.9,99,98,96,82,97.5,1,1,0,0,0,2,57650669490.0,187481852.0,0.0688,0.175,5477810,7785264,3,93.4,3.6,2026-04-20
33,TLYS,Consumer Cyclical,Apparel Retail,NYSE,2704574,5.15,286.98,2,-72,-1.34,681.2,100.0,6.9,17.3,83.8,170.2,99,97,23,11,89.9,1,0,0,0,0,1,153897089.31258202,30474670.0,0.0725,0.053,502112,1638382,1,55.2,28.2,2026-04-20
