rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,LITE,Technology,Communication Equipment,NASDAQ,6142749,992.37,518.77,0,0,-2.8,1325.5,97.7,6.9,12.8,27.8,149.0,99,99,99,98,99.8,1,1,1,1,1,5,70315639050.29297,77800000.0,0.13949999,0.901,6990378,6702893,4,98.9,-0.2,2026-05-13
2,MXL,Technology,Semiconductors,NASDAQ,5441968,91.93,508.41,12,8,-9.25,670.2,84.0,2.8,38.4,143.5,306.4,99,87,83,37,98.4,1,0,0,0,1,2,8939373250.933548,89545959.0,0.0892,0.43,7235994,3684750,1,76.3,4.7,2026-05-13
3,TNGX,Healthcare,Biotechnology,NASDAQ,2861929,23.5,495.87,0,0,-17.28,1885.2,91.5,9.9,4.1,19.5,110.9,99,99,99,97,100.0,1,1,1,1,1,5,3320457144.448872,144242271.0,0.2827,-1.0,2770818,3407605,4,98.8,-0.1,2026-05-13
4,BE,Industrials,Electrical Equipment & Parts,NYSE,10572622,280.69,481.19,0,0,-7.36,1491.2,98.0,2.9,13.1,49.0,132.8,99,99,99,99,99.9,1,1,1,1,1,5,74248382516.81848,284443868.0,0.0934,1.304,11323577,10564023,4,99.2,-0.4,2026-05-13
5,MRAM,Technology,Semiconductors,NASDAQ,2999643,44.01,473.22,15,22,59.28,651.1,93.4,51.9,106.4,201.9,296.6,99,84,91,87,97.9,1,0,0,0,0,1,632850097.8632755,23447577.0,0.040900003,0.118,8012081,1976298,2,90.0,-8.3,2026-05-13
6,ANL,Healthcare,Biotechnology,NASDAQ,580989,13.15,469.22,0,0,-23.77,1484.1,83.1,-1.1,-3.4,25.6,184.5,99,99,99,21,98.7,1,1,1,0,1,4,855204599.4438953,64397938.0,0.048899997,1.781,301529,417017,3,79.4,15.8,2026-05-13
7,CLYM,Healthcare,Biotechnology,NASDAQ,831514,11.17,461.71,0,0,-10.5,875.2,92.7,5.5,14.4,37.0,161.0,99,99,99,55,99.2,1,1,1,0,1,4,651052139.9570532,57260523.0,0.0519,,1159452,702808,3,88.0,8.7,2026-05-13
8,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,4093695,96.72,445.27,0,-3,-6.85,1119.0,98.6,8.7,12.2,61.4,194.1,99,99,96,92,99.7,1,1,0,0,1,3,3058199992.006485,31453254.0,0.1864,-0.437,2859005,3113559,4,96.7,1.4,2026-05-13
9,PL,Industrials,Aerospace & Defense,NYSE,11880483,40.68,419.73,0,0,-2.47,1007.1,97.1,5.3,7.4,22.5,106.4,99,99,99,98,99.6,1,1,1,1,1,5,13913590698.127716,356393196.0,0.1359,0.411,9261931,13944426,4,98.9,-0.1,2026-05-13
10,ABVX,Healthcare,Biotechnology,NASDAQ,886792,121.39,419.49,0,0,-18.44,2050.1,83.2,0.3,3.5,4.2,14.5,99,99,99,99,99.9,1,1,1,1,1,5,9732200245.735748,79291188.0,0.0327,-0.554,920847,964067,4,99.2,-0.5,2026-05-13
