rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,RXT,Technology,Software - Infrastructure,NASDAQ,21524233,6.49,517.14,0,-77,-24.53,1298.5,74.6,-13.1,-5.6,20.3,169.6,99,99,22,11,97.1,1,1,0,0,0,2,1490350548.773542,249222499.0,0.16440001,0.019,19890280,26742966,2,57.3,26.2,2026-07-02
2,ERAS,Healthcare,Biotechnology,NASDAQ,5811304,17.92,500.05,0,0,-26.19,1228.8,81.0,13.4,24.1,37.9,100.2,99,99,99,98,100.0,1,1,1,1,1,5,4978862588.598713,310984542.0,0.11359999,,7319562,7305788,4,99.0,-0.3,2026-07-02
3,EVC,Communication Services,Advertising Agencies,NYSE,2509015,13.38,445.49,0,-20,10.12,559.1,96.3,10.5,23.9,55.3,208.4,99,99,79,84,98.4,1,1,0,0,1,3,1107231310.8228874,92039180.0,0.13270001,1.144,2326936,3283691,2,90.1,5.3,2026-07-02
4,SLS,Healthcare,Biotechnology,NASDAQ,11264913,13.27,435.7,0,-3,6.76,977.7,96.7,28.9,53.7,92.3,243.7,99,99,96,98,99.1,1,1,0,1,1,4,2436277591.86,196632574.0,0.32349998,,14128369,9484481,4,98.0,0.5,2026-07-02
5,CLYM,Healthcare,Biotechnology,NASDAQ,1396984,13.29,435.12,0,0,-1.26,923.8,96.2,1.6,8.8,16.6,115.8,99,99,99,98,99.8,1,1,1,1,1,5,749000340.84,57263023.0,0.074,,1848983,1236508,4,99.0,-0.2,2026-07-02
6,BE,Industrials,Electrical Equipment & Parts,NYSE,12971926,289.5,422.75,0,0,-17.59,1100.8,76.8,-10.4,-4.5,-3.0,64.3,99,99,99,99,99.9,1,1,1,1,1,5,71685543613.36,284443868.0,0.119799994,1.304,17872608,11932689,4,99.2,-0.4,2026-07-02
7,FCEL,Industrials,Electrical Equipment & Parts,NASDAQ,13218436,31.89,420.88,0,-55,15.17,617.1,75.4,7.6,27.4,45.4,161.4,99,99,44,60,98.4,1,1,0,0,1,3,1622596152.0,67608173.0,0.1015,-0.049,17149269,12683073,2,75.3,13.6,2026-07-02
8,MU,Technology,Semiconductors,NASDAQ,56783446,1032.28,417.25,0,-1,-17.75,830.2,78.5,-12.1,-6.5,14.5,119.6,99,99,98,98,99.3,1,1,1,1,1,5,1278845746671.8298,1129393151.0,0.0369,3.457,61481318,53578365,4,98.6,0.1,2026-07-02
9,OPTX,Technology,Electronic Components,NASDAQ,1294429,12.17,416.96,0,0,-18.43,770.0,74.8,-2.6,-8.0,7.1,86.6,99,99,99,93,99.2,1,1,1,0,1,4,425355528.5821095,40279878.0,0.21,-0.079,810548,1199805,4,97.6,1.1,2026-07-02
10,QTTB,Healthcare,Biotechnology,NASDAQ,1234998,12.6,404.95,0,-1,-15.15,862.5,91.8,4.5,3.5,41.6,153.0,99,99,98,78,99.6,1,1,1,0,1,4,223315986.8436718,16956415.0,0.1112,,403276,848869,3,93.7,4.0,2026-07-02
