rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,AAOI,Technology,Communication Equipment,NASDAQ,12896008,150.57,585.32,0,-12,-6.75,1264.6,90.8,-0.8,17.9,51.3,218.4,99,99,87,93,99.8,1,1,0,0,1,3,12382968285.272598,77675125.0,0.12189999,0.339,12136255,11247963,3,94.7,2.0,2026-04-22
2,ABVX,Healthcare,Biotechnology,NASDAQ,1048111,111.43,570.24,0,0,-25.13,1945.7,79.0,-3.8,-0.4,-2.3,16.6,99,99,99,99,99.9,1,1,1,1,1,5,9782765176.22876,81414488.0,0.0418,-0.554,955853,966198,4,99.2,-0.5,2026-04-22
3,TNGX,Healthcare,Biotechnology,NASDAQ,3047252,27.77,564.04,0,-1,3.58,2349.1,96.9,10.2,20.4,50.5,149.6,99,99,98,96,100.0,1,1,1,0,1,4,3801230903.549637,142688851.0,0.32509997,-1.0,2885346,3382089,4,98.2,0.2,2026-04-22
4,LWLG,Basic Materials,Specialty Chemicals,NASDAQ,8118057,12.91,518.15,0,-5,-2.93,1704.8,100.0,24.4,53.0,116.7,239.1,99,99,94,97,99.9,1,1,0,0,1,3,1888658297.6546571,150610710.0,0.0871,5.945,10424071,5694454,4,97.5,0.5,2026-04-22
5,KOD,Healthcare,Biotechnology,NASDAQ,1571713,46.14,506.71,0,-1,-1.14,1257.1,97.1,3.3,10.9,45.5,122.3,99,99,98,98,99.6,1,1,1,1,1,5,2776969457.37236,61847870.0,0.2368,,860749,1191251,4,98.7,-0.0,2026-04-22
6,CAR,Industrials,Rental & Leasing Services,NASDAQ,3079468,713.97,506.34,56,48,42.32,423.0,57.1,-1.0,41.7,137.5,181.6,99,43,35,84,96.2,1,0,0,0,0,1,17445448416.64856,35324685.0,0.9295,-0.017,6290984,2230318,1,64.5,-34.0,2026-04-22
7,HYMC,Basic Materials,Gold,NASDAQ,3178897,39.41,482.53,0,0,-32.9,1369.0,71.3,-0.4,7.9,2.9,106.5,99,99,99,96,99.3,1,1,1,0,1,4,4021594454.455948,91048101.0,0.17790002,,2339742,3699174,4,98.3,0.5,2026-04-22
8,BE,Industrials,Electrical Equipment & Parts,NYSE,10438564,220.91,478.98,0,0,-3.76,1307.8,100.0,13.6,35.9,43.1,116.1,99,99,99,99,99.7,1,1,1,1,1,5,59073967444.88237,284200747.0,0.0987,0.359,11989242,10540816,4,99.2,-0.4,2026-04-22
9,STTK,Healthcare,Biotechnology,NASDAQ,528898,7.76,474.96,0,0,1.04,958.7,98.2,5.7,12.6,35.1,148.6,99,99,99,96,98.9,1,1,1,0,1,4,569130871.96769,75581787.0,0.020399999,,487474,560978,4,98.2,0.7,2026-04-22
10,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,3292135,93.72,463.77,1,-4,2.5,1099.0,100.0,21.0,58.7,109.7,231.2,99,98,93,93,99.4,1,1,0,0,1,3,2637669899.6375427,31453254.0,0.1396,-0.437,5320956,2750491,4,95.9,0.8,2026-04-22
