rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,WETO,Technology,Software - Infrastructure,NASDAQ,11123330,5.48,573.77,0,-20,-97.82,98.0,1.3,-66.3,-56.8,-83.7,-90.4,99,99,79,3,0.1,1,1,0,0,0,2,6165021.493868351,1077801.0,0.0093,-0.45,6046649,6751167,1,45.3,70.6,2026-09-01
2,AXTI,Technology,Semiconductor Equipment & Materials,NASDAQ,11326934,60.61,529.99,0,0,-57.66,1795.6,38.6,-14.7,-22.8,-12.0,4.1,99,99,99,99,100.0,1,1,1,1,1,5,3844557489.599746,65573212.0,0.1712,1.648,8960892,10595182,4,99.2,-0.5,2026-09-01
3,XHLD,Communication Services,Broadcasting,NASDAQ,6810519,9.09,465.17,94,95,-32.52,1081.9,100.0,16.4,59.4,177.1,338.3,99,5,6,5,85.0,1,0,0,0,0,1,111390222.18451595,11977443.0,0.100600004,-0.345,2697638,4287965,0,25.2,-40.1,2026-09-01
4,ERAS,Healthcare,Biotechnology,NASDAQ,3295898,17.88,381.43,0,0,-26.36,1072.0,72.9,-6.6,-7.5,-8.0,32.6,99,99,99,99,99.9,1,1,1,1,1,5,6306209731.21253,349762035.0,0.097600006,,3471994,4536368,4,99.2,-0.5,2026-09-01
5,SLS,Healthcare,Biotechnology,NASDAQ,6834267,13.34,380.48,0,0,-15.99,851.1,84.1,-5.5,1.5,5.5,99.8,99,99,99,99,99.7,1,1,1,1,1,5,2597516310.0409374,196632574.0,0.28030002,,8810772,8751380,4,99.2,-0.4,2026-09-01
6,MRNA,Healthcare,Biotechnology,NASDAQ,22329391,140.34,367.66,8,7,-20.56,589.9,86.8,4.5,48.1,92.3,191.2,99,91,90,95,99.5,1,0,0,0,1,2,55090562516.17824,399235889.0,0.1616,0.021,56245365,16805955,4,93.9,-4.9,2026-09-01
7,TJGC,Communication Services,Advertising Agencies,NASDAQ,1298763,10.08,349.76,17,28,-1.08,569.3,99.3,53.9,90.9,102.8,164.7,99,82,93,7,88.2,1,0,0,0,0,1,99990223.847147,10100023.0,0.0846,-0.251,1448800,800704,1,67.6,10.8,2026-09-01
8,CLYM,Healthcare,Biotechnology,NASDAQ,1163501,13.73,324.26,0,0,-25.1,803.7,81.4,-9.1,-3.2,7.1,75.4,99,99,99,99,99.6,1,1,1,1,1,5,836846217.821846,57436255.0,0.1856,,1190985,1337425,4,99.2,-0.3,2026-09-01
9,MU,Technology,Semiconductors,NASDAQ,36280975,958.73,299.6,0,0,-23.61,687.8,74.4,-0.9,0.4,-1.3,56.8,99,99,99,98,99.9,1,1,1,1,1,5,1053565678298.015,1129393151.0,0.026600001,3.457,25314516,42581023,4,99.0,-0.2,2026-09-01
10,TWST,Healthcare,Diagnostics & Research,NASDAQ,1649780,139.0,299.3,1,-2,-10.58,446.6,83.7,-6.1,2.1,22.8,110.6,99,98,95,87,98.8,1,1,0,0,1,3,8865575911.308594,62707424.0,0.2881,0.232,1865671,1710514,3,94.7,2.1,2026-09-01
11,ORKA,Healthcare,Biotechnology,NASDAQ,795839,92.62,282.38,0,-1,-19.82,522.4,78.7,-9.7,-10.7,-2.8,61.8,99,99,98,95,99.4,1,1,1,0,1,4,6035014164.877983,66209699.0,0.1826,,886069,1203447,4,97.8,0.7,2026-09-01
12,QMCO,Technology,Computer Hardware,NASDAQ,1943609,24.33,282.16,11,19,-12.48,460.8,91.1,6.3,20.0,64.1,158.0,99,88,96,11,95.8,1,0,0,0,0,1,877266631.2802334,39410001.0,0.051,0.257,1193147,1547853,2,72.7,10.7,2026-09-01
13,AEHL,Industrials,Building Products & Equipment,NASDAQ,5875856,6.49,275.47,95,92,-87.15,1566.7,18.3,-11.3,1.4,57.9,5.8,99,4,1,1,0.5,1,0,0,0,0,1,4016225.5367212296,1134527.0,0.0105,-0.386,5334680,3745360,0,1.6,2.6,2026-09-01
14,ETON,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,641916,60.44,275.09,1,-6,-8.93,321.1,92.0,-2.8,10.6,32.4,120.4,99,98,91,64,96.8,1,1,0,0,0,2,1708699775.4084778,28583135.0,0.0691,0.986,629169,591847,3,87.4,8.1,2026-09-01
15,STTK,Healthcare,Biotechnology,NASDAQ,885606,7.01,273.46,0,-4,-15.85,580.2,83.1,-8.2,-7.2,-3.0,26.9,99,99,95,98,99.8,1,1,0,1,1,4,706557297.2914457,100363253.0,0.062,,760340,1345104,4,97.9,0.2,2026-09-01
16,IMMX,Healthcare,Biotechnology,NASDAQ,1625160,14.03,267.58,4,5,-7.09,614.8,96.3,2.8,16.2,31.0,68.6,99,95,96,99,99.4,1,0,0,1,1,3,992387887.0675076,71189951.0,0.1759,,1693791,1830158,4,97.4,-3.1,2026-09-01
17,TXG,Healthcare,Health Information Services,NASDAQ,3050259,62.45,265.92,0,-3,-6.71,428.9,90.4,-4.3,2.8,23.4,114.1,99,99,96,90,98.4,1,1,0,0,1,3,8018118598.005127,130291168.0,0.17930001,-0.127,3065387,3199393,4,95.9,2.4,2026-09-01
18,QURE,Healthcare,Biotechnology,NASDAQ,1300067,48.68,250.88,2,-4,-31.92,430.0,63.1,-2.1,0.9,7.4,70.7,99,97,91,60,95.0,1,0,0,0,0,1,3379531677.315796,69366412.0,0.1574,0.11,1093183,1570182,3,85.7,9.0,2026-09-01
19,CDNA,Healthcare,Diagnostics & Research,NASDAQ,1180793,50.11,249.05,0,-17,-6.63,284.7,91.4,0.1,2.7,26.2,100.9,99,99,82,39,97.7,1,1,0,0,0,2,2575847010.534096,51734223.0,0.11399999,0.522,1273061,1157558,2,79.4,14.4,2026-09-01
20,DFTX,Healthcare,Biotechnology,NASDAQ,2018935,39.72,242.75,0,-4,-20.08,333.6,74.9,-11.7,-12.1,-12.1,57.9,99,99,95,96,97.9,1,1,0,0,0,2,5506357549.491692,134366950.0,0.0672,,1727955,3149327,4,97.0,1.5,2026-09-01
21,AMLX,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,3359108,33.75,242.55,6,0,-17.96,260.4,80.7,-8.5,13.6,48.1,105.7,99,93,87,96,97.0,1,0,0,0,0,1,3870836874.5398874,111423048.0,0.1558,,6017986,2700765,3,93.2,-2.0,2026-09-01
