rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,AXTI,Technology,Semiconductor Equipment & Materials,NASDAQ,11398773,56.2,479.81,0,0,-60.74,1927.6,42.5,0.2,-11.7,-2.0,12.9,99,99,99,99,100.0,1,1,1,1,1,5,3844557489.599746,65573212.0,0.1712,1.648,7172060,10240808,4,99.2,-0.5,2026-09-07
2,XHLD,Communication Services,Broadcasting,NASDAQ,6985940,9.23,436.54,25,-43,-31.48,1059.3,97.9,4.4,24.3,128.6,307.9,99,74,6,4,84.1,1,0,0,0,0,1,111390222.18451595,11977443.0,0.100600004,-0.345,3324320,4463540,0,42.0,15.8,2026-09-07
3,SLS,Healthcare,Biotechnology,NASDAQ,6900043,13.7,399.83,0,0,-13.73,897.1,88.6,-0.2,4.0,8.3,103.8,99,99,99,99,99.7,1,1,1,1,1,5,2597516310.0409374,196632574.0,0.28030002,,8418330,8712370,4,99.2,-0.3,2026-09-07
4,MRNA,Healthcare,Biotechnology,NASDAQ,23762006,148.87,377.6,7,2,-15.73,550.9,81.0,-0.9,23.4,70.2,165.5,99,92,87,95,99.3,1,0,0,0,1,2,55090562516.17824,399235889.0,0.1616,0.021,31520830,17384558,3,93.3,-3.8,2026-09-07
5,ERAS,Healthcare,Biotechnology,NASDAQ,3494376,16.26,351.58,0,0,-33.03,944.5,70.0,-7.7,-9.0,-11.5,26.1,99,99,99,99,99.8,1,1,1,1,1,5,6306209731.21253,349762035.0,0.097600006,,4241040,4499914,4,99.2,-0.4,2026-09-07
6,CLYM,Healthcare,Biotechnology,NASDAQ,1395640,14.59,347.09,0,0,-20.4,846.3,85.7,1.0,-0.8,10.6,78.2,99,99,99,99,99.6,1,1,1,1,1,5,836846217.821846,57436255.0,0.1856,,1827490,1447858,4,99.2,-0.3,2026-09-07
7,AEHL,Industrials,Building Products & Equipment,NASDAQ,3271601,7.45,334.36,0,-98,-85.25,130.8,1.1,38.2,43.2,-12.6,-87.2,99,99,1,0,0.2,1,1,0,0,0,2,4016225.5367212296,1134527.0,0.0105,-0.386,7598830,4217668,1,25.0,79.0,2026-09-07
8,NUAI,Technology,Software - Infrastructure,NASDAQ,5593060,5.27,313.93,0,0,-44.2,1544.4,65.7,8.1,5.4,8.2,13.0,99,99,99,99,99.9,1,1,1,1,1,5,496566503.4803352,106559339.0,0.2574,-0.825,5445500,7224644,4,99.2,-0.5,2026-09-07
9,MU,Technology,Semiconductors,NASDAQ,34698263,958.16,296.83,0,0,-23.65,673.8,81.8,7.3,7.8,8.3,67.6,99,99,99,98,99.8,1,1,1,1,1,5,1053565678298.015,1129393151.0,0.026600001,3.457,23739760,40408078,4,98.9,-0.2,2026-09-07
10,TWST,Healthcare,Diagnostics & Research,NASDAQ,1683976,128.71,278.67,0,-4,-17.2,416.2,78.0,-10.4,-6.7,12.4,92.6,99,99,95,87,99.0,1,1,0,0,1,3,8865575911.308594,62707424.0,0.2881,0.232,1565090,1660820,3,95.0,2.8,2026-09-07
11,TXG,Healthcare,Health Information Services,NASDAQ,2965753,63.22,273.24,1,-2,-5.56,452.5,95.4,-0.4,2.5,23.1,116.5,99,98,95,90,98.7,1,1,0,0,1,3,8018118598.005127,130291168.0,0.17930001,-0.127,2728210,3109846,4,95.4,1.5,2026-09-07
12,FCUV,Technology,Scientific & Technical Instruments,NASDAQ,4109863,19.69,270.94,75,51,-90.62,849.7,7.9,38.1,77.0,167.5,-37.1,99,24,0,1,0.2,1,0,0,0,0,1,7336657.505116463,702745.0,0.0463,18.11,277200,3064684,0,6.3,18.9,2026-09-07
13,ORKA,Healthcare,Biotechnology,NASDAQ,800043,90.99,266.64,0,0,-21.23,520.9,79.0,-2.7,-9.1,-3.0,59.0,99,99,99,98,99.4,1,1,1,1,1,5,6035014164.877983,66209699.0,0.1826,,826010,1101166,4,98.8,0.0,2026-09-07
14,QMCO,Technology,Computer Hardware,NASDAQ,1964206,24.3,265.78,8,11,-12.59,473.8,93.7,6.0,9.9,59.3,155.3,99,91,94,10,96.5,1,0,0,0,0,1,877266631.2802334,39410001.0,0.051,0.257,958240,1548198,3,72.9,13.1,2026-09-07
