rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,XHLD,Communication Services,Broadcasting,NASDAQ,7169480,10.51,584.03,4,-83,-21.97,1472.1,100.0,26.8,43.7,162.7,417.7,99,95,8,6,91.0,1,0,0,0,0,1,110671570.57858086,11977443.0,0.100600004,-0.345,3353000,4579100,2,50.0,28.5,2026-09-11
2,AXTI,Technology,Semiconductor Equipment & Materials,NASDAQ,11853246,68.91,561.41,0,0,-51.87,1810.6,44.7,4.8,-4.8,3.3,16.1,99,99,99,99,100.0,1,1,1,1,1,5,4041932747.657288,65573212.0,0.1712,1.648,8081520,10257334,4,99.2,-0.5,2026-09-11
3,NUAI,Technology,Software - Infrastructure,NASDAQ,5918566,6.48,413.25,0,0,-31.39,1388.7,72.3,8.0,11.6,18.2,22.8,99,99,99,99,99.9,1,1,1,1,1,5,576486007.7303352,106559339.0,0.2574,-0.825,6154820,7089698,4,99.2,-0.5,2026-09-11
4,SLS,Healthcare,Biotechnology,NASDAQ,6567596,13.95,389.38,0,-1,-12.15,730.6,72.2,-14.1,-15.5,-9.4,64.1,99,99,98,98,99.7,1,1,1,1,1,5,2725327408.131563,196632574.0,0.28030002,,6799280,7649926,4,98.7,-0.1,2026-09-11
5,SWVL,Industrials,Railroads,NASDAQ,2940656,7.1,354.94,85,81,26.79,439.0,87.5,31.8,101.0,213.6,273.1,99,14,10,8,82.1,1,0,0,0,0,1,93446475.4762168,18954661.0,0.0074,,1180060,1771668,0,28.5,-32.4,2026-09-11
6,CLYM,Healthcare,Biotechnology,NASDAQ,1436243,15.05,350.94,0,0,-17.89,768.9,77.8,-4.0,-10.0,0.5,58.8,99,99,99,99,99.6,1,1,1,1,1,5,891410703.892231,57436255.0,0.1856,,1898320,1355450,4,99.2,-0.3,2026-09-11
7,MRNA,Healthcare,Biotechnology,NASDAQ,24392206,135.61,337.1,5,-1,-23.24,543.9,80.0,0.4,7.9,58.1,152.0,99,94,88,95,99.6,1,0,0,0,1,2,58108784862.32124,399235889.0,0.1616,0.021,18100490,17476440,3,94.1,-2.4,2026-09-11
8,ERAS,Healthcare,Biotechnology,NASDAQ,3488946,15.7,320.94,0,0,-35.34,917.9,68.5,-4.0,-8.5,-12.6,21.2,99,99,99,99,99.9,1,1,1,1,1,5,5662647533.443079,349762035.0,0.097600006,,4541920,4057964,4,99.2,-0.4,2026-09-11
9,IGR,Financial Services,Asset Management,NYSE,524621,12.54,317.03,22,23,137.5,203.6,96.5,80.8,116.7,146.1,165.9,99,77,78,79,91.3,1,0,0,0,0,1,681400439.0549908,151759571.0,2.46,-0.231,587725,500629,1,81.3,-7.6,2026-09-11
10,TXG,Healthcare,Medical Devices,NASDAQ,2974500,67.29,301.74,0,-4,0.52,504.9,100.0,7.3,9.1,28.9,129.0,99,99,95,87,99.1,1,1,0,0,1,3,8162741874.008545,130291168.0,0.17930001,-0.127,2377760,2962738,3,95.0,2.7,2026-09-11
