rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
11,ORKA,Healthcare,Biotechnology,NASDAQ,797736,92.11,281.71,0,-1,-20.26,515.0,78.2,-6.6,-10.6,-3.6,59.2,99,99,98,95,99.6,1,1,1,0,1,4,6035014164.877983,66209699.0,0.1826,,891759,1204585,4,97.9,0.6,2026-09-02
12,QMCO,Technology,Computer Hardware,NASDAQ,1948057,24.17,281.2,11,19,-13.06,428.5,84.7,0.4,7.2,51.1,139.3,99,88,96,11,97.1,1,0,0,0,0,1,877266631.2802334,39410001.0,0.051,0.257,1206492,1550522,2,73.0,10.0,2026-09-02
13,ETON,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,638581,60.43,275.92,1,-6,-8.95,331.8,95.1,0.1,10.3,32.5,122.4,99,98,91,64,98.1,1,1,0,0,1,3,1708699775.4084778,28583135.0,0.0691,0.986,619165,589847,3,87.8,7.4,2026-09-02
14,STTK,Healthcare,Biotechnology,NASDAQ,886156,6.87,268.85,0,-4,-17.53,439.8,83.0,-6.8,-6.4,-2.8,27.1,99,99,95,99,99.8,1,1,0,1,1,4,706557297.2914457,100363253.0,0.062,,761988,1345433,4,98.2,-0.0,2026-09-02
15,IMMX,Healthcare,Biotechnology,NASDAQ,1629579,14.01,268.05,4,5,-7.22,612.2,95.9,0.3,11.6,28.5,65.9,99,95,96,99,99.6,1,0,0,1,1,3,992387887.0675076,71189951.0,0.1759,,1707049,1832809,4,97.4,-3.2,2026-09-02
16,TXG,Healthcare,Health Information Services,NASDAQ,3036901,59.98,256.21,0,-3,-10.4,443.7,93.5,-2.5,3.2,23.9,116.6,99,99,96,90,99.1,1,1,0,0,1,3,8018118598.005127,130291168.0,0.17930001,-0.127,3025313,3191378,4,96.0,2.0,2026-09-02
17,IOVA,Healthcare,Biotechnology,NASDAQ,17195559,8.28,252.17,8,5,-11.54,376.2,94.8,3.6,14.2,50.8,123.0,99,91,88,95,98.6,1,0,0,0,1,2,3628301273.996933,452971432.0,0.24299999,0.657,16760198,17243751,3,93.1,-4.3,2026-09-02
18,QURE,Healthcare,Biotechnology,NASDAQ,1296906,47.86,247.44,2,-4,-33.06,412.0,60.4,-5.2,-3.2,3.7,63.9,99,97,91,60,95.2,1,0,0,0,0,1,3379531677.315796,69366412.0,0.1574,0.11,1083699,1568285,3,85.8,8.9,2026-09-02
19,BFLY,Healthcare,Medical Devices,NYSE,6129366,8.18,246.83,0,-4,-18.61,406.7,74.4,-11.8,-14.0,-6.3,49.0,99,99,95,90,99.3,1,1,0,0,1,3,2244784173.9537888,266285183.0,0.1504,0.395,4655150,7969214,4,95.8,2.1,2026-09-02
20,CDNA,Healthcare,Diagnostics & Research,NASDAQ,1183120,48.97,244.15,-1,-18,-8.76,289.6,93.0,0.1,3.3,24.6,100.7,98,99,82,39,98.0,1,1,0,0,0,2,2575847010.534096,51734223.0,0.11399999,0.522,1280041,1158954,2,79.5,14.2,2026-09-02
21,AMLX,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,3374444,33.81,243.75,5,-1,-17.82,250.5,82.7,-5.5,11.1,46.4,107.0,98,93,87,96,97.8,1,0,0,0,0,1,3870836874.5398874,111423048.0,0.1558,,6063994,2709966,3,93.5,-2.4,2026-09-02
22,RVMD,Healthcare,Biotechnology,NASDAQ,1825461,209.87,239.06,0,-1,-6.44,437.2,93.5,-1.0,0.1,7.1,57.7,98,98,97,95,99.5,1,1,0,0,1,3,44556255620.40454,214336418.0,0.0479,,2060383,2319632,4,97.4,-0.0,2026-09-02
23,ABCL,Healthcare,Biotechnology,NASDAQ,8522780,11.28,239.03,12,17,-10.33,308.6,88.3,-2.2,5.3,38.4,124.6,98,86,91,69,95.6,1,0,0,0,0,1,3677937693.664259,324047363.0,0.1626,-0.763,6318191,8299794,2,85.4,-1.9,2026-09-02
24,SYRE,Healthcare,Biotechnology,NASDAQ,969128,88.5,238.99,-1,-2,-19.67,487.4,76.8,-10.3,-13.7,-11.2,41.9,98,99,98,94,99.4,1,1,1,0,1,4,7967381188.136993,88173762.0,0.1426,,1299246,1316875,4,97.6,0.9,2026-09-02
25,DFTX,Healthcare,Biotechnology,NASDAQ,2011235,38.5,236.04,-1,-5,-22.54,330.3,75.8,-8.3,-10.5,-11.4,57.7,98,99,95,96,98.9,1,1,0,0,1,3,5506357549.491692,134366950.0,0.0672,,1704856,3144707,4,97.2,1.1,2026-09-02
26,ABSI,Healthcare,Biotechnology,NASDAQ,2761436,8.84,232.16,1,2,-26.67,282.6,69.7,-3.6,-3.9,-5.4,68.7,98,97,98,26,98.4,1,0,1,0,1,3,1494758033.646555,171614010.0,0.2653,-0.464,3116430,4723552,3,79.9,13.4,2026-09-02
27,DRTS,Healthcare,Biotechnology,NASDAQ,611214,13.96,231.94,0,-1,-7.55,313.0,94.5,-1.5,0.6,9.2,65.2,98,98,97,95,98.7,1,1,0,0,1,3,1353880206.3098545,92478154.0,0.0476,,746794,713092,4,97.2,0.3,2026-09-02
28,SLN,Healthcare,Biotechnology,NASDAQ,1487548,14.74,227.96,4,-20,-16.14,244.0,94.2,8.1,8.0,24.8,94.6,98,94,70,67,96.9,1,0,0,0,0,1,834107838.8619804,62154086.0,0.0481,,735715,1157173,2,82.0,6.3,2026-09-02
29,XNCR,Healthcare,Biotechnology,NASDAQ,1250500,27.91,225.49,4,-26,-8.82,223.7,88.6,-3.4,5.8,30.7,79.0,98,94,64,41,97.2,1,0,0,0,0,1,1937649486.111002,74353397.0,0.2707,0.175,1593531,1181152,2,74.0,12.0,2026-09-02
30,LITE,Technology,Communication Equipment,NASDAQ,4854887,868.95,222.01,-1,-1,-19.96,549.1,80.1,-2.2,-1.5,6.7,28.2,98,99,99,99,99.7,1,1,1,1,1,5,80281500000.0,89700000.0,0.0884,1.093,4115792,4782054,4,99.2,-0.4,2026-09-02
31,MXL,Technology,Semiconductors,NASDAQ,3217205,57.59,219.0,-1,-1,-55.11,360.5,40.9,-4.1,-12.2,-22.8,27.9,98,99,99,59,98.5,1,1,1,0,1,4,5598490638.913952,90693191.0,0.0664,0.552,2219617,3449441,3,88.9,8.2,2026-09-02
32,RCEL,Healthcare,Medical Devices,NASDAQ,568831,10.07,218.11,40,17,-6.5,229.1,100.0,4.7,17.5,68.1,129.5,98,58,35,61,94.2,1,0,0,0,0,1,320092878.24765587,30926847.0,0.089700006,0.178,447204,511798,1,62.1,-16.4,2026-09-02
33,STX,Technology,Computer Hardware,NASDAQ,4833489,816.64,218.04,-1,-1,-28.68,358.6,68.9,-2.5,-5.3,-6.1,37.6,98,99,99,97,99.2,1,1,1,0,1,4,188355522216.79688,227000000.0,0.041199997,0.485,3524657,4951569,4,98.5,0.3,2026-09-02
34,WDC,Technology,Computer Hardware,NASDAQ,7691702,450.44,215.21,-1,-1,-43.69,422.0,55.0,-1.4,-3.1,-12.9,21.4,98,99,99,99,99.5,1,1,1,1,1,5,165650541121.93457,360540944.0,0.0631,0.438,6274557,8423867,4,99.1,-0.3,2026-09-02
35,DELL,Technology,Computer Hardware,NYSE,5881879,425.0,214.24,-1,-2,-17.32,343.1,99.4,8.7,7.3,13.0,97.3,98,99,98,80,98.7,1,1,1,0,1,4,294796015040.7353,646142428.0,0.0464,0.875,5811707,6510081,3,93.9,4.1,2026-09-02
36,RLAY,Healthcare,Biotechnology,NASDAQ,2208233,18.49,214.01,-1,-3,-13.07,363.9,86.6,-3.8,-6.0,-4.2,44.2,98,99,97,97,99.4,1,1,0,0,1,3,4113288514.1850777,219141631.0,0.2198,-0.483,2609680,3040762,4,98.1,0.4,2026-09-02
37,BAND,Technology,Software - Infrastructure,NASDAQ,1077236,50.79,213.94,0,1,-35.77,270.9,52.9,-1.6,-4.9,-15.3,42.6,98,98,99,62,97.1,1,1,1,0,0,3,1576858612.0,32180788.0,0.15020001,0.222,806400,1147242,3,89.0,7.6,2026-09-02
38,OMER,Healthcare,Biotechnology,NASDAQ,2171800,18.75,213.84,5,2,-4.58,368.0,97.0,-0.2,9.7,43.2,56.7,98,93,90,94,99.0,1,0,0,0,1,2,1347146604.9423218,72388316.0,0.20969999,,1793971,2065688,4,94.0,-2.9,2026-09-02
39,CRNX,Healthcare,Biotechnology,NASDAQ,2765326,84.95,212.36,0,-71,0.08,160.5,100.0,0.2,0.4,12.0,67.7,98,98,27,46,95.3,1,1,0,0,0,2,9001116803.667755,106095205.0,0.0726,23.363,3066580,4908216,2,66.6,18.9,2026-09-02
40,PAYS,Technology,Software - Infrastructure,NASDAQ,754652,12.4,210.2,5,1,-14.07,294.0,85.3,-5.3,-4.2,19.8,91.6,98,93,89,30,93.9,1,0,0,0,0,1,727797210.2247429,56462156.0,0.0332,0.481,751587,686029,2,76.5,12.5,2026-09-02
41,DNTH,Healthcare,Biotechnology,NASDAQ,716109,106.62,209.8,-1,-3,-9.55,337.9,89.4,-2.5,-3.9,1.6,41.1,98,99,97,98,99.1,1,1,0,1,1,4,5785873900.526276,54666233.0,0.1727,2.943,578039,970707,4,98.3,0.4,2026-09-02
42,AEHL,Industrials,Building Products & Equipment,NASDAQ,5885170,5.0,204.24,94,91,-90.1,1710.0,20.0,-3.2,4.7,66.9,15.3,98,4,1,0,0.7,1,0,0,0,0,1,4016225.5367212296,1134527.0,0.0105,-0.386,5504583,3780470,0,1.4,2.7,2026-09-02
43,APGE,Healthcare,Biotechnology,NASDAQ,1200943,135.08,200.82,0,-6,0.07,269.8,100.0,0.1,0.2,0.7,46.9,98,98,92,90,97.9,1,1,0,0,0,2,10215573685.342257,75687735.0,0.0728,,1196480,3150284,4,94.5,2.2,2026-09-02
44,TVTX,Healthcare,Biotechnology,NASDAQ,1567801,65.71,200.8,2,0,-3.15,242.8,99.4,1.6,4.6,12.1,59.7,98,96,94,82,98.3,1,0,0,0,1,2,6190125082.342804,94261082.0,0.165,0.482,1273333,1624282,3,92.6,1.9,2026-09-02
45,BLZE,Technology,Software - Infrastructure,NASDAQ,3132553,13.53,200.79,-1,-8,-43.6,298.8,57.8,-11.0,-21.8,-15.2,71.0,98,99,92,15,81.0,1,1,0,0,0,2,887026995.2774048,61900000.0,0.03,0.177,3482301,4118778,2,71.7,26.5,2026-09-02
46,AGEN,Healthcare,Biotechnology,NASDAQ,1517516,7.99,199.15,1,-67,-9.72,192.1,95.2,2.4,6.8,33.4,93.2,98,97,29,31,88.8,1,0,0,0,0,1,344774065.3320694,45009670.0,0.1318,0.344,1125990,5117920,1,61.5,24.1,2026-09-02
47,LIFE,Financial Services,Insurance Brokers,NASDAQ,1445957,35.0,198.48,13,-6,-14.57,273.6,91.1,-0.1,5.1,42.1,,98,85,66,20,,1,0,0,0,0,1,2463665263.6443176,63759454.0,0.0497,1.134,1436303,1059800,0,57.0,,2026-09-02
48,ELVN,Healthcare,Biotechnology,NASDAQ,965549,57.86,197.32,1,-9,-7.16,289.8,95.3,-0.8,-0.6,6.9,58.4,98,97,87,89,95.8,1,0,0,0,0,1,4239446276.180924,73270761.0,0.16239999,,870639,1220545,2,92.2,3.2,2026-09-02
49,EVC,Communication Services,Advertising Agencies,NYSE,1700817,8.03,196.84,-1,-1,-41.56,324.2,55.8,3.8,-5.6,-19.9,41.9,98,99,99,82,97.6,1,1,1,0,0,3,744766593.1858444,92288305.0,0.1393,1.262,1202981,1800138,3,94.4,4.1,2026-09-02
50,CADL,Healthcare,Biotechnology,NASDAQ,1220136,12.85,193.28,6,7,-8.21,198.6,94.1,0.6,7.6,21.9,80.6,98,92,93,29,92.2,1,0,0,0,0,1,957642001.3696976,73270239.0,0.2094,,1233089,1426071,3,76.6,12.4,2026-09-02
51,CLMT,Basic Materials,Specialty Chemicals,NASDAQ,1199635,51.52,192.34,1,-2,0.04,216.6,100.0,8.9,11.5,23.6,69.6,97,96,93,94,97.3,0,0,0,0,0,0,4197140673.5,87898234.0,0.0512,0.408,1092986,1156243,4,95.1,0.0,2026-09-02
52,NESR,Energy,Oil & Gas Equipment & Services,NASDAQ,2092470,34.72,191.66,0,-1,-6.01,271.2,94.2,2.1,1.9,14.8,49.6,97,97,96,97,98.2,0,0,0,0,1,1,3473334269.2611923,100851754.0,0.054,0.591,1908732,2232190,4,97.1,-0.5,2026-09-02
53,AAOI,Technology,Communication Equipment,NASDAQ,11149880,103.39,191.5,-2,-2,-55.75,429.1,41.1,-8.1,-16.7,-13.5,2.4,97,99,99,99,99.0,0,1,1,1,1,4,9019595365.494774,84906289.0,0.1277,0.864,7966572,10681118,4,99.0,-0.0,2026-09-02
54,FCEL,Industrials,Electrical Equipment & Parts,NASDAQ,8084821,17.08,191.27,-2,-3,-54.91,267.3,32.7,-20.4,-26.0,-33.1,7.9,97,99,98,50,98.0,0,1,1,0,1,3,1419986539.2600632,79954196.0,0.21059999,-0.049,7012093,10908694,3,86.3,10.4,2026-09-02
55,PBF,Energy,Oil & Gas Refining & Marketing,NYSE,3179144,74.99,190.39,0,-11,-0.91,190.1,100.0,6.0,7.0,20.6,71.9,97,97,86,91,94.9,0,0,0,0,0,0,8449306452.021698,118536849.0,0.123,0.562,2683443,3125576,3,92.2,3.3,2026-09-02
56,PURR,Financial Services,Capital Markets,NASDAQ,17016227,11.35,187.42,11,19,-19.73,265.2,84.5,-0.8,22.6,40.7,,97,86,94,89,,0,0,0,0,0,0,2296894433.2478514,197837597.0,3.11,,36670203,14950120,1,89.7,,2026-09-02
57,REPL,Healthcare,Biotechnology,NASDAQ,6233905,15.67,186.07,-1,-24,-2.97,840.0,100.0,4.3,8.0,32.2,87.3,97,98,75,31,95.1,0,1,0,0,0,1,1460404327.0,94219634.0,0.43080002,,2569097,5067433,2,74.8,17.2,2026-09-02
58,PSNL,Healthcare,Diagnostics & Research,NASDAQ,3682407,17.06,184.64,0,-4,-9.69,244.9,87.8,-2.2,6.9,16.7,70.9,97,97,93,87,97.9,0,0,0,0,0,0,1822237506.0922165,106750881.0,0.1228,0.3,5278131,4451506,3,93.7,2.0,2026-09-02
59,MEI,Technology,Electronic Components,NYSE,558985,18.32,183.89,1,-3,-10.11,258.4,90.8,8.7,9.1,12.0,78.1,97,96,92,25,93.0,0,0,0,0,0,0,646362861.32341,35494942.0,0.0911,0.159,622787,758647,3,76.5,16.1,2026-09-02
60,MRVI,Healthcare,Biotechnology,NASDAQ,3657293,7.3,183.27,0,-5,-22.51,212.7,75.6,-9.6,4.0,9.7,65.3,97,97,92,76,97.0,0,0,0,0,0,0,1144239680.0242496,148989545.0,0.0746,0.085,6877781,3543254,3,90.5,4.7,2026-09-02
61,XMAX,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,565220,8.79,182.84,1,3,-6.49,280.1,92.0,-1.4,-2.1,-0.3,20.5,97,96,98,99,99.2,0,0,1,1,1,3,576194213.8709869,64523426.0,0.16379999,0.071,536300,963474,4,98.1,-2.4,2026-09-02
62,HELP,Healthcare,Biotechnology,NASDAQ,1862713,11.6,182.55,16,-49,-19.16,208.8,79.9,-5.5,-0.1,31.6,78.6,97,81,16,28,88.1,0,0,0,0,0,0,889872917.2561951,73060172.0,1.58,,1560961,1868274,0,53.3,13.5,2026-09-02
63,ANDG,Consumer Cyclical,Personal Services,NYSE,522106,55.72,182.33,1,-4,-2.47,206.0,98.8,4.8,10.2,22.6,,97,96,91,48,,0,0,0,0,0,0,6295716739.085358,112988453.0,0.4809,0.237,806978,486085,2,78.3,,2026-09-02
64,ASX,Technology,Semiconductors,NYSE,7678063,37.43,181.99,0,1,-17.77,259.7,76.9,-0.3,-1.5,-4.2,33.1,97,97,98,94,98.2,0,0,1,0,1,2,98366475218.11752,2603665389.0,0.0043,0.267,6310259,9455253,4,96.8,-0.1,2026-09-02
65,UMC,Technology,Semiconductors,NYSE,13233008,20.47,181.12,0,0,-29.32,200.3,62.4,3.4,4.3,-5.9,41.3,97,97,97,82,96.7,0,0,0,0,0,0,49631513094.25888,2507908580.0,0.0127,0.17,11527004,15243414,3,93.2,3.2,2026-09-02
66,NEWP,Basic Materials,Silver,NYSE ARCA,585440,6.51,180.49,2,0,-13.77,240.8,86.6,-3.0,-0.4,27.0,49.6,97,95,93,98,97.8,0,0,0,1,0,1,1304742513.0492735,185069855.0,0.038900003,,599501,620910,4,95.9,-1.8,2026-09-02
67,MAN,Industrials,Staffing & Employment Services,NYSE,1065381,61.19,179.91,2,-51,-4.21,134.1,92.8,-2.3,1.2,18.5,72.2,97,95,42,22,75.6,0,0,0,0,0,0,2901593038.994171,46507342.0,0.14310001,0.075,935913,1358024,1,58.7,29.6,2026-09-02
68,RNG,Technology,Software - Application,NYSE,2227433,70.77,179.76,1,-14,0.48,192.4,100.0,6.4,9.6,36.3,84.4,97,96,81,86,93.6,0,0,0,0,0,0,5793657290.203476,83506162.0,0.16360001,0.059,1448810,1970226,2,89.1,4.7,2026-09-02
69,ACRS,Healthcare,Biotechnology,NASDAQ,1858750,6.02,179.48,0,-3,-8.79,241.4,92.5,-0.6,1.2,8.3,47.9,97,97,94,92,97.0,0,0,0,0,0,0,884665380.6211529,147198893.0,0.113400005,-0.083,1869150,1998924,4,95.0,1.3,2026-09-02
70,IBRX,Healthcare,Biotechnology,NASDAQ,8674134,7.87,178.9,2,1,-36.69,301.5,62.4,-0.5,1.5,1.0,21.6,97,95,94,98,97.5,0,0,0,1,0,1,8531682199.797727,1059836273.0,0.318,0.939,8906154,10203650,4,96.1,-1.8,2026-09-02
71,AGPU,Technology,Software - Infrastructure,NASDAQ,603017,9.45,177.72,4,7,-70.56,594.3,50.5,-3.5,2.4,17.4,70.9,97,93,96,2,13.2,0,0,0,0,0,0,114983950.96433258,11591124.0,0.0587,1197.729,356871,449162,2,51.1,57.8,2026-09-02
72,MRVL,Technology,Semiconductors,NASDAQ,24253238,210.39,176.58,-1,-1,-36.22,231.4,56.7,-9.8,-8.0,-7.5,37.2,97,98,98,76,97.3,0,1,1,0,0,2,194677388879.85388,898704613.0,0.0379,0.365,29075664,26820664,3,92.3,4.8,2026-09-02
73,ADVB,Healthcare,Diagnostics & Research,NASDAQ,1822990,10.44,176.5,37,-13,-56.91,163.3,39.7,6.5,13.9,22.7,56.5,97,60,10,7,45.0,0,0,0,0,0,0,16025689.784880638,1652133.0,0.0429,,292541,2211588,0,30.5,23.1,2026-09-02
74,ACHV,Healthcare,Biotechnology,NASDAQ,1257712,8.25,176.22,4,-6,-4.18,220.0,99.1,4.3,10.8,24.6,66.1,97,93,83,70,96.1,0,0,0,0,0,0,833510208.2541847,102902490.0,0.1604,,1476728,1785989,2,85.5,4.0,2026-09-02
75,ARCT,Healthcare,Biotechnology,NASDAQ,1078014,16.23,176.0,83,100,-32.85,202.7,63.6,12.2,47.2,99.0,118.2,97,14,31,18,38.1,0,0,0,0,0,0,431746406.1832056,28423069.0,0.2856,-0.895,2178072,884234,0,25.3,-14.5,2026-09-02
76,DK,Energy,Oil & Gas Refining & Marketing,NYSE,1456367,73.34,175.6,0,-9,-0.07,167.8,93.9,1.5,6.0,14.6,60.0,97,97,88,93,92.8,0,0,0,0,0,0,4428024909.5,61287542.0,0.11350001,0.478,1755812,1373946,3,92.7,3.8,2026-09-02
77,ECO,Industrials,Marine Shipping,NYSE,524989,67.96,175.5,2,-5,0.22,151.8,100.0,4.9,7.7,17.1,41.5,97,95,88,94,94.6,0,0,0,0,0,0,2610525657.130966,39044655.0,0.0464,2.394,505169,519181,3,92.9,1.1,2026-09-02
78,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,2493489,76.59,175.32,-2,-2,-48.04,313.6,48.2,-10.7,-23.1,-12.3,29.2,97,99,99,98,97.4,0,1,1,1,0,3,2636058484.860229,32620450.0,0.14029999,0.337,2133047,2637059,4,98.3,1.0,2026-09-02
79,CORT,Healthcare,Biotechnology,NASDAQ,1088945,113.38,172.65,-1,-11,-10.29,243.5,85.6,-6.2,-4.6,7.3,66.2,96,97,87,7,78.5,0,0,0,0,0,0,12310245153.458883,108098397.0,0.115600005,0.317,837365,1098489,1,67.4,28.2,2026-09-02
80,INTC,Technology,Semiconductors,NASDAQ,108962681,88.97,172.22,-2,-2,-37.5,275.2,56.5,0.6,-4.9,-11.8,22.4,96,98,98,93,98.4,0,1,1,0,1,3,472947844243.9052,5286105262.0,0.0257,0.254,86745803,108709588,4,96.8,0.8,2026-09-02
81,TNGX,Healthcare,Biotechnology,NASDAQ,2203270,22.35,171.72,-2,-2,-35.01,250.9,60.1,-6.3,-10.9,-18.5,14.7,96,98,98,99,97.6,0,1,1,1,0,3,3935365991.5079,168610367.0,0.259,,2163232,2976144,4,98.1,0.0,2026-09-02
82,KYMR,Healthcare,Biotechnology,NASDAQ,643738,119.05,170.99,4,-10,-8.46,181.1,89.8,-1.9,0.6,4.3,34.0,96,92,78,91,96.2,0,0,0,0,0,0,9718734147.715118,82257588.0,0.16059999,4.664,634696,893553,3,89.3,-0.5,2026-09-02
83,KNSA,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,606571,79.28,170.93,1,-15,-4.41,125.6,97.7,0.9,1.7,12.5,52.2,96,95,79,88,93.1,0,0,0,0,0,0,6092115077.906235,78024013.0,0.1071,0.554,448955,786383,2,88.8,3.9,2026-09-02
84,NXTT,Technology,Software - Application,NASDAQ,5955057,5.32,170.69,95,96,-94.88,8950.0,5.9,-18.2,-12.2,-39.3,4.1,96,1,2,1,0.3,0,0,0,0,0,0,8867231.21190548,1472962.0,0.0143,,592716,3630577,0,1.1,0.3,2026-09-02
85,KOD,Healthcare,Biotechnology,NASDAQ,566274,37.06,170.68,-2,-1,-22.53,338.6,76.4,-2.1,-6.9,-6.8,13.7,96,98,99,99,98.9,0,1,1,1,1,4,2370681594.7605286,62849457.0,0.2594,,581874,681756,4,98.7,-0.8,2026-09-02
86,MANE,Healthcare,Biotechnology,NYSE,734028,97.51,170.14,-1,-1,-25.7,165.9,66.3,-2.1,-6.8,-11.4,,96,97,97,84,,0,0,0,0,0,0,4091386830.659843,41778687.0,0.14739999,,603016,791351,2,92.7,,2026-09-02
87,URGN,Healthcare,Biotechnology,NASDAQ,884536,43.39,170.08,0,-1,-14.6,170.5,82.7,-1.8,-4.7,5.1,58.3,96,96,95,88,92.5,0,0,0,0,0,0,2132170149.469925,48880564.0,0.1069,1.992,902429,853763,3,92.9,3.4,2026-09-02
88,SIMO,Technology,Semiconductors,NASDAQ,1184448,237.35,169.55,-1,0,-33.14,205.1,63.3,-2.4,-2.8,-10.6,32.7,96,97,98,92,96.7,0,0,1,0,0,1,8334863944.717407,33907750.0,0.0495,1.27,836784,1026398,4,95.9,1.0,2026-09-02
89,CMPS,Healthcare,Medical Care Facilities,NASDAQ,2601186,13.24,169.36,2,4,-14.03,180.9,82.2,-5.0,-3.9,0.9,45.7,96,94,96,89,96.3,0,0,0,0,0,0,1901286702.6703413,138476822.0,0.1031,,2234119,3568037,3,93.8,-0.3,2026-09-02
90,SMWB,Technology,Software - Application,NYSE,942605,8.78,168.97,3,-59,-15.17,276.0,82.8,-1.0,2.9,19.0,65.6,96,93,31,3,27.9,0,0,0,0,0,0,801298225.5871582,88248704.0,0.0075,0.088,832407,1000207,1,38.7,56.8,2026-09-02
91,LFST,Healthcare,Medical Care Facilities,NASDAQ,3756076,12.6,168.36,0,-22,-2.82,168.0,100.0,3.8,5.8,13.6,57.8,96,96,74,62,92.6,0,0,0,0,0,0,4703104707.106914,382055609.0,0.0619,0.261,3150048,3988837,2,81.1,10.7,2026-09-02
92,APPS,Technology,Software - Application,NASDAQ,3702750,10.0,167.93,-1,-3,-34.81,246.8,60.2,-8.6,-17.2,-8.6,54.3,96,97,95,31,93.3,0,0,0,0,0,0,1342070230.9656143,121016250.0,0.0888,0.268,2560581,3986024,3,79.1,15.2,2026-09-02
93,CAKE,Consumer Cyclical,Restaurants,NASDAQ,1955999,108.36,167.91,0,-31,-8.53,151.7,88.2,-2.4,-1.9,13.1,59.7,96,96,65,77,85.8,0,0,0,0,0,0,5576674237.19426,49760634.0,0.35419998,0.077,1747777,1708341,1,80.9,12.0,2026-09-02
