rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,RXT,Technology,Software - Infrastructure,NASDAQ,26437279,6.82,479.02,0,-66,-20.7,1455.0,83.6,-2.5,9.1,49.1,217.9,99,99,33,13,96.2,1,1,0,0,0,2,1799386390.4910388,249222499.0,0.13350001,0.019,30230299,26290853,2,60.3,25.2,2026-06-25
2,BE,Industrials,Electrical Equipment & Parts,NYSE,10471935,326.19,465.49,0,0,-1.01,1331.4,88.7,3.7,8.1,13.3,93.8,99,99,99,98,99.9,1,1,1,1,1,5,93556433665.54456,284443868.0,0.1149,1.304,11145335,10882669,4,99.0,-0.2,2026-06-25
3,MXL,Technology,Semiconductors,NASDAQ,4394957,84.99,453.85,0,-26,-20.03,623.9,91.3,7.9,9.1,21.8,192.9,99,99,73,72,98.5,1,1,0,0,1,3,7948099512.130806,89545959.0,0.045500003,0.43,2891032,5589828,2,85.6,8.2,2026-06-25
4,BNAI,Technology,Software - Infrastructure,NASDAQ,696534,18.81,445.01,0,0,-78.2,1407.5,27.3,-9.8,-2.1,-22.7,2.8,99,99,99,9,97.4,1,1,1,0,0,3,130517627.6842556,6516107.0,0.115200005,9.431,337223,701886,3,76.1,18.8,2026-06-25
5,ERAS,Healthcare,Biotechnology,NASDAQ,5011548,15.05,440.38,0,0,-38.01,1086.5,64.5,4.1,9.1,9.9,69.5,99,99,99,95,99.6,1,1,1,0,1,4,4251158712.8662376,310984542.0,0.115,,4973266,7025445,4,98.1,0.5,2026-06-25
6,BW,Industrials,Specialty Industrial Machinery,NYSE,3587640,14.42,431.99,0,0,-34.54,1583.3,66.8,-8.4,-10.8,-13.1,47.8,99,99,99,99,100.0,1,1,1,1,1,5,2586830923.8688946,148839531.0,0.0753,0.443,2728492,3433188,4,99.2,-0.5,2026-06-25
7,WDC,Technology,Computer Hardware,NASDAQ,8125389,643.83,428.99,0,0,-19.51,979.8,89.6,2.2,12.6,33.3,143.0,99,99,99,98,99.6,1,1,1,1,1,5,257212139884.05716,344682131.0,0.1043,0.455,11160049,8081493,4,98.9,-0.1,2026-06-25
8,MU,Technology,Semiconductors,NASDAQ,54983004,1048.51,421.33,0,-1,-8.78,1057.1,100.0,12.5,18.4,53.9,188.4,99,99,98,98,99.4,1,1,1,1,1,5,1278839125480.4622,1127734051.0,0.0334,1.963,52788874,50750654,4,98.6,0.1,2026-06-25
9,LESL,Consumer Cyclical,Specialty Retail,NASDAQ,2072763,8.84,409.56,9,-77,-34.81,847.9,65.4,4.4,28.8,118.0,192.0,99,90,4,1,4.3,1,0,0,0,0,1,85826138.87406921,9359448.0,0.1689,0.043,518931,1300782,1,24.8,69.2,2026-06-25
10,NUAI,Technology,Software - Infrastructure,NASDAQ,8001338,5.85,392.27,0,0,-38.06,1687.2,71.8,0.5,6.8,20.6,36.4,99,99,99,96,99.8,1,1,1,0,1,4,633068300.0,101290928.0,0.1019,1.458,8795416,7310591,4,98.4,0.2,2026-06-25
