rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,SNDK,Technology,Computer Hardware,NASDAQ,12842500,1530.9,514.42,0,0,-34.98,1618.0,67.8,-1.2,2.1,7.2,52.3,99,99,99,99,100.0,1,1,1,1,1,5,239153471708.66736,146419001.0,0.0643,3.716,10125900,14261698,4,99.2,-0.5,2026-09-17
2,XHLD,Communication Services,Broadcasting,NASDAQ,7755040,9.43,472.64,0,-89,-31.86,1119.6,76.1,-2.3,5.3,81.3,279.0,99,99,10,6,82.7,1,1,0,0,0,2,150108682.5910101,11979943.0,0.0794,-0.345,3318250,4874004,1,49.4,35.7,2026-09-17
3,AXTI,Technology,Semiconductor Equipment & Materials,NASDAQ,9960953,64.3,422.91,0,0,-55.09,1619.5,46.6,7.1,6.4,7.8,19.3,99,99,99,99,99.9,1,1,1,1,1,5,4247176721.115082,65573212.0,0.1464,1.648,8693580,10230990,4,99.2,-0.5,2026-09-17
4,TXG,Healthcare,Medical Devices,NASDAQ,2961626,74.39,351.4,0,-3,6.77,578.7,100.0,11.9,16.6,37.4,148.0,99,99,96,91,99.2,1,1,0,0,1,3,8936670735.979492,130291168.0,0.18190001,-0.127,2387990,2949976,4,96.3,1.8,2026-09-17
5,MRNA,Healthcare,Biotechnology,NASDAQ,25089296,143.77,343.61,4,3,-18.62,606.9,89.3,9.4,9.1,63.6,165.2,99,95,94,93,99.5,1,0,0,0,1,2,57477991426.6785,399235889.0,0.119799994,0.021,13227140,17280334,4,95.4,-1.7,2026-09-17
6,ERAS,Healthcare,Biotechnology,NASDAQ,3650316,16.25,335.52,0,0,-33.07,818.6,65.7,-3.8,-9.0,-14.5,14.8,99,99,99,99,99.8,1,1,1,1,1,5,5554221155.827088,349762035.0,0.0988,,4413780,4063022,4,99.2,-0.4,2026-09-17
7,SLS,Healthcare,Biotechnology,NASDAQ,7017633,11.66,330.81,0,-1,-26.57,729.5,72.1,-9.0,-13.6,-8.0,59.3,99,99,98,98,99.6,1,1,1,1,1,5,2271106267.204687,196632574.0,0.288,,6850760,7077502,4,98.7,-0.0,2026-09-17
8,NUAI,Technology,Software - Infrastructure,NASDAQ,5775643,5.46,321.5,0,0,-42.19,1188.2,70.4,0.3,7.9,13.8,19.7,99,99,99,99,99.8,1,1,1,1,1,5,632962479.7573743,106559339.0,0.2577,-0.825,6241820,6557646,4,99.2,-0.4,2026-09-17
9,IGR,Financial Services,Asset Management,NYSE,507662,12.3,314.82,20,19,-7.59,197.6,93.6,22.3,67.9,115.1,152.3,99,79,78,75,90.6,1,0,0,0,0,1,638907803.9091682,50586524.0,2.27,-0.231,475926,487733,1,80.7,-4.9,2026-09-17
10,TJGC,Communication Services,Advertising Agencies,NASDAQ,1773266,10.99,307.87,65,122,-4.43,635.5,94.8,2.2,19.7,71.8,159.5,99,34,91,4,83.3,1,0,0,0,0,1,113019253.13186169,10100023.0,0.0642,-0.251,2086870,1200248,1,53.1,-24.3,2026-09-17
