rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
18,LITE,Technology,Communication Equipment,NASDAQ,5186394,732.82,283.45,0,0,-32.5,668.4,69.8,1.6,-2.8,-11.6,33.1,99,99,99,98,99.3,1,1,1,1,1,5,62396378759.765625,77800000.0,0.1374,0.901,3991722,5704162,4,98.8,0.0,2026-07-20
19,DFTX,Healthcare,Biotechnology,NASDAQ,4049101,44.29,277.58,3,4,-9.98,407.1,85.9,-5.3,-3.0,36.5,117.1,99,96,97,94,98.5,1,0,0,0,1,2,6248224925.269974,132743254.0,0.1101,,2246103,3126620,4,96.4,-1.0,2026-07-20
20,LQDA,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,2305790,79.94,273.35,1,-6,-3.64,430.1,93.5,-0.9,-0.6,14.2,83.0,99,98,91,96,98.8,1,1,0,0,1,3,6930166782.208702,88928099.0,0.1841,41.585,1330901,2128504,4,96.0,0.7,2026-07-20
21,DMRA,Healthcare,Biotechnology,NASDAQ,799242,31.48,272.69,0,0,-17.86,1178.7,96.4,9.4,18.8,32.0,44.4,99,99,99,99,99.7,1,1,1,1,1,5,1756112667.0852242,61553194.0,0.0677,,541546,639213,4,99.2,-0.4,2026-07-20
22,MBX,Healthcare,Biotechnology,NASDAQ,1057603,62.92,271.45,2,2,-5.45,517.1,90.0,-1.3,6.3,39.8,83.0,99,97,97,98,98.6,1,0,0,1,1,3,2905829536.485962,47597536.0,0.17379999,,925450,936474,4,97.7,-1.0,2026-07-20
23,ORKA,Healthcare,Biotechnology,NASDAQ,1636001,92.7,270.81,1,2,-5.2,602.8,95.8,5.4,5.0,26.4,100.1,99,98,99,96,99.1,1,1,1,0,1,4,5234487301.007378,60312101.0,0.2315,,1174934,1504356,4,98.0,-0.2,2026-07-20
24,KOD,Healthcare,Biotechnology,NASDAQ,842205,42.64,264.97,0,0,-10.87,704.5,86.5,-0.8,4.7,10.4,40.4,99,99,99,98,99.4,1,1,1,1,1,5,2585115483.648411,62578441.0,0.26950002,,690396,760675,4,98.9,-0.0,2026-07-20
25,BW,Industrials,Specialty Industrial Machinery,NYSE,3947290,9.89,263.17,0,0,-55.11,1068.6,45.1,-4.2,-17.1,-34.5,-4.0,99,99,99,99,99.8,1,1,1,1,1,5,1741422484.3111124,148839531.0,0.1163,0.443,3892302,4099290,4,99.2,-0.4,2026-07-20
26,STX,Technology,Computer Hardware,NASDAQ,4782056,787.66,261.1,0,0,-31.21,447.4,69.2,-4.4,-10.7,-8.8,63.5,99,99,99,97,98.9,1,1,1,0,1,4,204124626599.0547,224228992.0,0.033299997,0.441,4702349,4335617,4,98.5,0.5,2026-07-20
27,ALTO,Basic Materials,Specialty Chemicals,NASDAQ,2679581,5.84,261.02,2,4,-4.42,498.9,90.5,-1.6,0.3,4.8,56.5,99,97,99,97,98.3,1,0,1,0,1,3,436246464.7375746,77486049.0,0.0555,-0.008,2291645,2623239,4,97.8,-0.8,2026-07-20
28,BE,Industrials,Electrical Equipment & Parts,NYSE,14004090,214.96,259.91,0,0,-38.81,688.6,53.6,-16.5,-26.3,-28.2,13.3,99,99,99,99,99.5,1,1,1,1,1,5,69577814725.09076,284443868.0,0.077800006,1.304,12831820,12495416,4,99.1,-0.3,2026-07-20
29,RLMD,Healthcare,Biotechnology,NASDAQ,2256670,5.24,256.62,0,0,-34.5,788.1,60.8,-17.1,-21.0,-24.5,-1.5,99,99,99,99,99.6,1,1,1,1,1,5,672968871.8402023,104987346.0,0.1078,,1717501,1748922,4,99.2,-0.3,2026-07-20
30,PRAX,Healthcare,Biotechnology,NASDAQ,577160,314.41,256.23,1,2,-14.22,707.4,83.5,-4.9,-5.1,-2.4,11.6,99,98,99,99,98.9,1,1,1,1,1,5,9060322490.006348,27878774.0,0.1434,,378920,518974,4,98.7,-0.8,2026-07-20
31,REPL,Healthcare,Biotechnology,NASDAQ,3243609,10.23,250.95,17,-62,-22.73,518.2,82.9,0.6,-3.4,23.6,37.5,99,82,3,66,22.8,1,0,0,0,0,1,922557300.1764774,83945161.0,0.4988,,2698927,5616183,0,43.5,40.7,2026-07-20
32,RLAY,Healthcare,Biotechnology,NASDAQ,4139718,19.91,244.51,1,2,-4.23,495.7,91.0,-2.1,1.3,20.8,78.1,99,98,99,90,98.8,1,1,1,0,1,4,4359896158.7571945,217940332.0,0.23020001,-0.609,3152985,4396829,4,96.4,1.1,2026-07-20
33,DELL,Technology,Computer Hardware,NYSE,8283615,396.34,240.61,1,-3,-15.58,243.8,76.3,-9.1,-8.7,3.7,88.5,99,98,94,30,95.3,1,1,0,0,0,2,281052572695.9081,646142428.0,0.0429,0.875,7481976,9629785,3,79.3,15.3,2026-07-20
34,DRTS,Healthcare,Biotechnology,NASDAQ,833042,13.55,237.54,4,4,-3.97,364.5,99.0,6.0,11.2,25.1,88.4,99,95,95,94,97.8,1,0,0,0,0,1,1148041887.4056587,90325876.0,0.0355,,794946,990025,4,95.4,-1.2,2026-07-20
35,FBRX,Healthcare,Biotechnology,NASDAQ,707562,48.86,237.33,55,108,7.72,394.2,96.5,19.8,59.3,98.0,97.5,99,44,97,98,98.4,1,0,0,1,1,3,899429605.1421661,20478817.0,0.093,,1282587,520885,3,84.3,-43.3,2026-07-20
36,BLZE,Technology,Software - Infrastructure,NASDAQ,4135477,13.22,237.24,6,-67,-27.56,297.6,67.8,-15.4,-10.3,25.1,98.3,99,93,20,15,92.2,1,0,0,0,0,1,1056259288.493803,60014731.0,0.0478,0.117,2433313,3235986,2,55.1,23.3,2026-07-20
37,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,2443392,81.05,236.2,-1,-1,-35.99,413.3,61.4,2.6,-7.5,-17.5,52.5,98,99,99,93,98.7,1,1,1,0,1,4,2283506192.406143,31453254.0,0.1398,-0.437,3896947,2474131,4,97.4,1.3,2026-07-20
38,FCEL,Industrials,Electrical Equipment & Parts,NASDAQ,14060091,18.5,234.4,0,-12,-51.16,406.1,49.6,-5.0,-16.6,-7.3,72.6,98,98,86,90,97.4,1,1,0,0,0,2,1680919584.9433022,79929602.0,0.1522,-0.049,13577193,13222648,3,92.9,3.1,2026-07-20
39,VICR,Technology,Electronic Components,NASDAQ,861766,237.62,233.92,-1,-1,-37.9,426.8,55.7,-9.3,-21.6,-22.2,28.6,98,99,99,97,98.4,1,1,1,0,1,4,12400421217.93634,45581407.0,0.0638,0.202,705430,878288,4,98.4,0.7,2026-07-20
40,VPG,Technology,Scientific & Technical Instruments,NYSE,600437,103.89,233.27,-1,-8,-31.55,297.4,61.8,-4.5,-15.4,-12.6,67.6,98,99,92,89,97.3,1,1,0,0,0,2,1499022659.408569,13301000.0,0.09810001,0.176,507541,646610,3,94.3,3.6,2026-07-20
41,DNTH,Healthcare,Biotechnology,NASDAQ,1400313,105.6,232.13,2,4,3.2,438.4,94.7,1.7,5.4,13.3,59.1,98,96,98,95,98.7,1,0,1,0,1,3,5335424257.385948,54666233.0,0.2007,-0.602,1041790,1073924,4,96.9,-1.3,2026-07-20
42,SIMO,Technology,Semiconductors,NASDAQ,839113,264.33,230.88,0,-3,-25.54,251.5,68.2,-14.4,-18.0,-11.9,60.3,98,98,95,92,96.4,1,1,0,0,0,2,11065822159.207,33907835.0,0.026600001,1.055,685820,977298,4,95.4,2.3,2026-07-20
43,PENG,Technology,Information Technology Services,NASDAQ,4360011,60.41,229.61,0,-14,-32.77,227.8,56.8,-24.9,-22.8,-12.8,70.1,98,98,84,32,88.9,1,1,0,0,0,2,4014865388.459847,51242699.0,0.2432,0.476,6670364,4208304,1,75.7,19.2,2026-07-20
44,TXG,Healthcare,Health Information Services,NASDAQ,3479669,43.74,229.19,2,-2,1.18,281.1,92.5,1.5,9.2,35.3,98.5,98,96,92,93,96.5,1,0,0,0,0,1,5424837897.854069,126956189.0,0.1911,-0.026,3203098,3294541,4,94.4,0.8,2026-07-20
45,RVMD,Healthcare,Biotechnology,NASDAQ,2917689,186.16,227.91,1,2,-3.95,419.9,92.3,-2.9,-1.7,9.8,65.2,98,97,98,97,98.1,1,0,1,0,1,3,39730027856.62866,212596462.0,0.064,,1911317,2858993,4,97.5,-0.7,2026-07-20
46,ICHR,Technology,Semiconductor Equipment & Materials,NASDAQ,1259121,82.87,227.46,-1,-2,-27.04,495.2,70.9,-6.9,-11.6,1.4,81.2,98,99,98,84,97.0,1,1,1,0,0,3,3497165522.3058014,34867053.0,0.0577,0.047,1080484,1204036,3,94.5,4.1,2026-07-20
47,BIOA,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,638913,22.81,223.36,1,2,-12.12,441.7,86.7,-3.7,-4.7,12.8,40.9,98,97,98,98,98.2,1,0,1,1,1,4,1081979552.342949,44452734.0,0.0951,0.91,535990,551782,4,97.8,-0.9,2026-07-20
48,OPTX,Technology,Electronic Components,NASDAQ,837350,7.49,223.06,-1,-1,-49.8,492.8,47.9,-11.1,-23.2,-26.8,19.5,98,99,99,95,99.0,1,1,1,0,1,4,366144097.1662216,40279878.0,0.2032,-0.079,516720,1072528,4,98.0,0.8,2026-07-20
49,AMPG,Technology,Communication Equipment,NASDAQ,5317614,6.64,220.67,-1,-84,-34.32,253.4,56.2,-4.8,-8.0,5.7,68.0,98,99,16,90,88.3,1,1,0,0,0,2,169516566.7598977,25338799.0,0.2792,0.486,3231714,5447460,2,73.3,15.5,2026-07-20
50,UMC,Technology,Semiconductors,NYSE,19005795,21.25,217.4,0,-11,-26.62,208.5,64.0,-13.2,-18.6,-6.7,65.7,98,98,87,89,93.6,1,1,0,0,0,2,61076040462.046776,2509286774.0,0.0112,0.055,16585365,18275651,2,91.9,5.1,2026-07-20
51,TSEM,Technology,Semiconductors,NASDAQ,1926394,234.1,216.21,0,0,-26.83,408.6,67.1,-1.8,-7.4,-10.2,41.0,98,98,98,97,98.2,1,1,1,0,1,4,25177708710.0,113031240.0,0.0227,0.155,2067752,2135762,4,97.8,0.1,2026-07-20
52,ABSI,Healthcare,Biotechnology,NASDAQ,7036793,8.3,216.17,1,-30,-31.15,254.8,62.9,-17.9,-19.8,6.0,82.8,98,97,66,19,94.3,1,0,0,0,0,1,1795643594.4210987,169400333.0,0.26610002,-0.818,4670421,6153822,2,69.1,20.0,2026-07-20
53,DOCN,Technology,Software - Infrastructure,NYSE,3537965,118.91,215.27,-1,-3,-36.58,362.7,60.0,-6.5,-13.2,-22.4,42.4,98,99,97,88,97.6,1,1,0,0,0,2,13618482551.979568,104364181.0,0.1397,0.224,3182046,3505727,3,95.4,3.1,2026-07-20
54,VSTS,Industrials,Rental & Leasing Services,NYSE,1383291,16.5,214.78,2,-4,9.56,297.5,97.1,6.6,10.8,22.8,89.4,98,96,90,37,92.7,1,0,0,0,0,1,1919486806.184137,132105082.0,0.097200006,-0.009,1304445,1686129,3,78.9,14.0,2026-07-20
55,TNGX,Healthcare,Biotechnology,NASDAQ,5439449,28.56,213.58,-1,-1,-16.95,356.0,80.0,-6.4,-7.3,3.6,66.1,98,99,99,98,97.5,1,1,1,1,0,4,5057022910.9875965,162814649.0,0.261,,2777898,4450183,4,98.4,0.9,2026-07-20
56,CDNA,Healthcare,Diagnostics & Research,NASDAQ,1082151,39.73,212.81,16,10,32.43,231.6,93.2,20.1,28.2,51.7,92.7,98,82,76,78,96.0,1,0,0,0,0,1,1472811815.1339169,51659481.0,0.16440001,0.39,1272694,909670,1,83.0,-5.6,2026-07-20
57,ASX,Technology,Semiconductors,NYSE,12735701,38.41,211.84,1,1,-15.62,288.4,76.9,-8.2,-10.5,-3.3,53.6,98,97,97,93,96.6,1,0,0,0,0,1,93593727023.97044,2193945789.0,0.0111,0.172,10164714,11307820,4,95.9,1.0,2026-07-20
58,IMMX,Healthcare,Biotechnology,NASDAQ,2000463,10.25,210.47,1,2,-15.57,349.0,68.0,-17.0,-14.8,-7.3,23.7,98,97,98,95,95.1,1,0,1,0,0,2,790920331.16887,71189951.0,0.1339,,1704100,1758766,4,96.3,1.2,2026-07-20
59,CDNL,Industrials,Engineering & Construction,NASDAQ,868031,71.23,209.06,0,-3,-26.11,214.3,65.3,-1.1,-10.5,4.9,,98,98,95,66,,1,1,0,0,0,2,1355719151.616394,19896084.0,0.1243,1.048,855425,727995,2,86.3,,2026-07-20
60,INTC,Technology,Semiconductors,NASDAQ,122667824,95.04,208.45,-1,-4,-33.23,402.6,63.9,-7.2,-17.5,-17.0,50.5,98,99,96,92,97.7,1,1,0,0,0,2,552055821594.2383,5026000000.0,0.0254,0.072,104363772,128108872,4,96.2,2.4,2026-07-20
61,VSXY,Consumer Cyclical,Apparel Retail,NYSE,1956767,81.45,207.8,1,-2,-8.04,366.9,98.4,8.5,7.9,25.7,63.4,98,97,94,96,98.3,1,0,0,0,1,2,6228971227.717896,79491720.0,0.1909,0.153,1330743,2413942,4,96.3,-0.2,2026-07-20
62,ACRS,Healthcare,Biotechnology,NASDAQ,1974246,5.68,205.68,4,6,-2.91,264.1,96.7,0.3,4.4,14.6,55.6,98,94,96,97,96.7,1,0,0,0,0,1,779323323.7445068,139663680.0,0.0934,0.372,1858520,1687820,4,95.9,-2.1,2026-07-20
63,VEEE,Consumer Cyclical,Recreational Vehicles,NASDAQ,4331247,38.7,205.38,97,97,-69.77,542.5,24.8,37.8,121.7,220.1,-25.8,98,1,1,11,1.7,1,0,0,0,0,1,2551370.6908655167,529330.0,0.0136,0.098,12887421,2688764,0,3.7,-2.3,2026-07-20
64,MRVI,Healthcare,Biotechnology,NASDAQ,3361465,7.24,204.78,4,-10,10.53,245.2,95.2,7.6,12.4,31.7,80.9,98,94,80,72,93.9,1,0,0,0,0,1,898312561.2676544,147506164.0,0.0709,0.405,3569136,3338443,2,85.0,5.8,2026-07-20
65,PACS,Healthcare,Medical Care Facilities,NYSE,960446,46.13,203.12,5,9,0.52,480.2,96.4,0.7,4.3,14.2,38.6,98,93,97,98,97.2,1,0,0,1,0,2,6840532283.923584,158272376.0,0.0938,0.112,885460,970078,4,96.3,-3.5,2026-07-20
66,UCTT,Technology,Semiconductor Equipment & Materials,NASDAQ,1543762,92.43,202.78,-1,-2,-35.91,324.2,58.0,-6.8,-15.9,-6.5,58.0,98,99,98,89,96.8,1,1,1,0,0,3,4763908816.554199,44828352.0,0.09689999,0.029,1618537,1355607,3,95.7,3.2,2026-07-20
67,NESR,Energy,Oil & Gas Equipment & Services,NASDAQ,2395039,27.99,201.06,3,5,-7.65,353.8,88.7,-3.1,-1.7,4.1,35.8,98,95,97,97,97.9,1,0,0,0,0,1,2886248522.7343845,100847255.0,0.051799998,0.335,1935528,2217767,4,96.7,-2.0,2026-07-20
68,TWST,Healthcare,Diagnostics & Research,NASDAQ,2006517,93.85,199.2,1,-5,-11.02,262.0,80.4,-4.2,-6.6,13.8,75.2,98,97,91,67,91.8,1,0,0,0,0,1,5644271862.952606,62271314.0,0.2874,0.193,1464162,1798780,3,86.7,9.2,2026-07-20
69,AMD,Technology,Semiconductors,NASDAQ,30070027,495.76,198.22,0,-6,-15.22,233.2,82.0,-4.1,-5.2,0.6,68.8,98,98,92,92,95.7,1,1,0,0,0,2,909695814377.4615,1630600639.0,0.0256,0.378,26045953,32888058,4,94.4,3.0,2026-07-20
70,ARTV,Healthcare,Biotechnology,NASDAQ,634546,9.76,195.48,0,1,-32.83,301.3,61.8,-2.6,-3.2,2.0,48.7,98,98,99,73,96.9,1,1,1,0,0,3,468390245.40143394,48588198.0,0.0394,,464779,672797,3,91.7,5.5,2026-07-20
71,AAOI,Technology,Communication Equipment,NASDAQ,12446801,102.41,193.43,-2,-2,-56.17,428.6,41.0,-8.3,-19.0,-34.9,18.5,97,99,99,87,96.6,0,1,1,0,0,2,9622712471.711103,80242767.0,0.1392,0.514,8603514,12484994,3,95.4,3.6,2026-07-20
72,BTSG,Healthcare,Health Information Services,NASDAQ,4944220,70.69,192.53,2,0,-1.9,264.2,97.9,0.6,1.5,11.1,57.4,97,95,93,91,96.7,0,0,0,0,0,0,14018738429.053314,196258412.0,0.1009,0.256,6063161,3873450,4,93.9,0.1,2026-07-20
73,MEI,Technology,Electronic Components,NYSE,906161,14.99,192.48,4,-35,-26.45,199.4,70.1,-3.8,-6.1,14.2,73.1,97,93,54,39,90.1,0,0,0,0,0,0,560454541.5657101,35471806.0,0.0639,0.159,750744,1088702,2,69.0,16.1,2026-07-20
74,ZNTL,Healthcare,Biotechnology,NASDAQ,1292169,5.11,192.34,2,3,-26.47,291.4,70.0,4.2,11.1,21.2,79.0,97,95,96,92,96.5,0,0,0,0,0,0,347389386.386631,71186348.0,0.103199996,,1234328,1176383,4,94.9,-0.3,2026-07-20
75,GH,Healthcare,Diagnostics & Research,NASDAQ,3086460,155.87,192.07,4,-5,-10.46,261.3,82.5,-6.5,-4.0,11.7,43.2,97,93,84,95,95.6,0,0,0,0,0,0,21222619041.11287,132599929.0,0.0955,0.483,2328320,2852882,3,91.9,-0.8,2026-07-20
76,URGN,Healthcare,Biotechnology,NASDAQ,754737,40.23,192.05,3,-1,-0.3,169.3,100.0,4.3,8.9,26.2,71.4,97,94,90,86,93.5,0,0,0,0,0,0,1878708857.4690745,48721701.0,0.1302,1.516,892232,828968,3,90.9,2.3,2026-07-20
77,CELC,Healthcare,Biotechnology,NASDAQ,1743720,88.38,190.43,1,4,-41.48,549.9,56.6,-13.5,-12.8,-18.9,-13.8,97,96,99,99,99.1,0,0,1,1,1,3,5246277352.33374,48766288.0,0.338,,2265540,1657972,4,98.3,-2.5,2026-07-20
78,TRT,Technology,Semiconductor Equipment & Materials,NYSE ARCA,745866,10.15,190.06,-2,-7,-52.53,270.4,39.7,-7.8,-14.7,-21.8,29.3,97,99,94,95,96.0,0,1,0,0,0,1,104867650.47270489,10112599.0,0.115600005,1.236,536559,984481,4,96.0,2.8,2026-07-20
79,AMBQ,Technology,Semiconductors,NYSE,706457,72.43,189.35,-1,-54,-20.94,222.4,74.7,-8.0,-10.5,-5.7,75.1,97,98,45,32,,0,1,0,0,0,1,2059122923.1655884,24145438.0,0.0771,0.593,484283,804480,1,58.3,,2026-07-20
80,APGE,Healthcare,Biotechnology,NASDAQ,4436317,134.0,189.06,6,8,0.1,287.2,99.9,0.2,0.6,29.8,70.0,97,91,93,89,96.4,0,0,0,0,0,0,10048303050.86502,75183715.0,0.1084,,1420343,3032154,3,92.3,-2.5,2026-07-20
81,VSAT,Technology,Communication Equipment,NASDAQ,3120876,71.48,189.05,1,3,-23.16,380.4,73.1,-2.7,-3.6,-2.9,38.0,97,96,98,98,97.8,0,0,1,1,0,2,10046011849.259705,136568953.0,0.113000005,0.021,2425458,2881633,4,97.5,-1.5,2026-07-20
82,VIAV,Technology,Communication Equipment,NASDAQ,7900249,38.16,189.01,-1,0,-36.85,304.0,65.1,-2.5,-10.5,-17.8,28.2,97,98,99,90,97.4,0,1,1,0,0,2,10627218124.45491,246685647.0,0.057800002,0.428,4658778,7421457,4,96.1,1.8,2026-07-20
83,CMPS,Healthcare,Medical Care Facilities,NASDAQ,4246672,12.35,188.84,1,-2,-19.81,196.2,69.5,-10.6,-12.2,-4.4,45.9,97,96,93,88,95.1,0,0,0,0,0,0,1840708771.131172,134949320.0,0.0764,,6041518,4267447,3,93.0,2.4,2026-07-20
84,XMTR,Industrials,Industrial Distribution,NASDAQ,782329,98.54,188.33,2,-18,-1.32,223.3,100.0,4.3,5.7,11.2,59.9,97,95,75,92,94.4,0,0,0,0,0,0,5307469465.130302,55245857.0,0.0779,0.359,763897,961183,3,89.1,2.9,2026-07-20
85,PSNL,Healthcare,Diagnostics & Research,NASDAQ,4535075,15.39,188.2,11,-39,0.2,202.8,78.5,-9.2,-2.3,23.6,50.9,97,86,36,90,87.1,0,0,0,0,0,0,1473425816.901657,104721098.0,0.1705,-0.249,6040085,3861211,1,74.8,3.6,2026-07-20
86,SEZL,Financial Services,Credit Services,NASDAQ,691858,174.67,187.75,3,-14,-5.58,237.0,87.8,-2.4,-0.2,23.7,98.0,97,94,77,55,53.1,0,0,0,0,0,0,6032014832.414429,33627019.0,0.24200001,0.292,709925,715087,1,69.8,29.9,2026-07-20
87,TVTX,Healthcare,Biotechnology,NASDAQ,2043494,56.71,187.68,1,-1,-5.64,262.1,91.9,-2.5,-2.8,9.5,50.1,97,96,94,85,96.2,0,0,0,0,0,0,5262468508.139591,92992905.0,0.1784,0.556,1297564,2193598,3,92.8,2.3,2026-07-20
88,PBF,Energy,Oil & Gas Refining & Marketing,NYSE,2750650,62.75,187.58,26,47,14.47,194.5,100.0,11.5,25.8,42.3,67.3,97,71,92,81,92.8,0,0,0,0,0,0,6291643885.724876,118308459.0,0.1586,0.119,2892352,2786276,2,84.2,-15.0,2026-07-20
89,BFLY,Healthcare,Medical Devices,NYSE,10898144,6.62,186.63,1,0,-31.68,403.0,70.7,-10.1,-13.8,11.8,61.4,97,96,95,93,97.2,0,0,0,0,0,0,2087894434.870404,261640906.0,0.1407,0.25,8881773,8128036,4,95.3,0.1,2026-07-20
90,ANAB,Healthcare,Biotechnology,NASDAQ,677012,58.0,186.38,0,0,-19.85,288.8,65.7,-18.4,-19.0,-15.6,23.3,97,97,97,94,94.3,0,0,0,0,0,0,1965707035.5184171,29608481.0,0.387,-0.08,807088,659319,4,95.6,2.0,2026-07-20
91,BB,Technology,Software - Infrastructure,NYSE,36073227,8.99,185.83,0,-10,-33.85,180.3,58.8,-15.1,-17.0,-3.0,65.1,97,97,87,30,89.6,0,0,0,0,0,0,6429521884.5757,586100431.0,0.0761,0.256,24462661,36910464,1,75.9,18.1,2026-07-20
92,ALAB,Technology,Semiconductors,NASDAQ,5941339,303.62,185.57,-1,-7,-39.21,208.3,54.6,-14.5,-21.2,-9.3,51.8,97,98,92,87,95.8,0,1,0,0,0,1,70786336778.0682,171407939.0,0.097399995,0.934,4558969,6125647,3,93.2,3.9,2026-07-20
