rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,AAOI,Technology,Communication Equipment,NASDAQ,12169590,177.0,497.37,0,0,-24.25,1171.1,87.3,7.2,6.5,23.9,176.9,99,99,99,88,99.9,1,1,1,0,1,4,12711257014.32779,80242767.0,0.120699994,0.514,12645332,12215668,3,96.5,1.8,2026-06-08
2,OPTX,Technology,Electronic Components,NASDAQ,1320894,11.35,467.46,1,2,-6.97,860.5,89.0,1.4,20.0,28.6,139.8,99,98,99,68,99.1,1,1,1,0,1,4,400784778.417223,40279878.0,0.0731,-0.079,1334012,1289608,3,91.0,5.3,2026-06-08
3,MXL,Technology,Semiconductors,NASDAQ,6875819,80.92,466.03,0,-32,-23.86,579.3,74.6,-12.8,-14.3,28.6,182.0,99,99,67,79,97.9,1,1,0,0,0,2,8321505997.197258,89545959.0,0.047,0.43,5505678,5063345,2,85.7,7.7,2026-06-08
4,BW,Industrials,Specialty Industrial Machinery,NYSE,3861124,16.36,434.59,0,0,-25.74,1696.4,71.5,-11.9,-16.4,-7.6,72.1,99,99,99,99,99.8,1,1,1,1,1,5,2746089460.5055504,148839531.0,0.0955,0.443,3434843,3542060,4,99.2,-0.4,2026-06-08
5,QTTB,Healthcare,Biotechnology,NASDAQ,1125814,13.11,418.53,3,5,-0.3,784.6,84.4,2.9,37.3,72.2,182.6,99,96,98,86,97.9,1,0,1,0,0,2,187368388.9841795,16956415.0,0.0777,,2875794,831798,3,94.5,0.9,2026-06-08
6,BAND,Technology,Software - Infrastructure,NASDAQ,1323930,72.2,411.58,0,-47,10.87,437.0,92.8,4.5,14.5,73.3,223.8,99,99,52,30,96.1,1,1,0,0,0,2,2080164474.8736267,32017307.0,0.0315,0.198,1198462,976524,2,69.3,20.0,2026-06-08
7,BE,Industrials,Electrical Equipment & Parts,NYSE,10413691,263.61,409.5,0,0,-18.34,1088.2,81.0,-10.8,-10.9,5.9,74.6,99,99,99,99,99.9,1,1,1,1,1,5,81066502380.0,284443868.0,0.1166,1.304,9904613,10403704,4,99.2,-0.5,2026-06-08
8,MU,Technology,Semiconductors,NASDAQ,52548593,864.01,405.35,0,-1,-11.93,805.1,86.6,-2.2,10.4,50.9,160.1,99,99,98,96,99.5,1,1,1,0,1,4,1095029763521.0,1127734051.0,0.0313,1.963,55987201,50026080,4,98.1,0.5,2026-06-08
9,WDC,Technology,Computer Hardware,NASDAQ,7611210,511.72,387.47,0,0,-7.55,850.3,87.5,-3.1,2.8,22.8,115.2,99,99,99,98,99.6,1,1,1,1,1,5,183098602382.092,344682131.0,0.097399995,0.455,6724331,7514880,4,98.9,-0.1,2026-06-08
10,CLYM,Healthcare,Biotechnology,NASDAQ,1000025,10.55,386.67,0,0,-15.46,812.7,86.9,-3.3,-1.7,11.7,109.0,99,99,99,81,99.3,1,1,1,0,1,4,627575334.2643156,57260523.0,0.051599998,,1109716,821799,3,94.6,3.4,2026-06-08
