rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,TNON,Healthcare,Medical Devices,NASDAQ,2719311,5.02,516.72,97,106,-71.86,3358.0,39.0,-27.5,-11.8,63.6,239.8,99,2,11,14,96.4,1,0,0,0,0,1,4555930.959108353,667047.0,0.0139999995,1.268,6416570,10377258,1,30.8,-50.5,2026-09-01
2,SLS,Healthcare,Biotechnology,NASDAQ,6879900,15.21,449.01,0,0,-4.22,859.7,84.9,-4.5,3.0,7.2,103.5,99,99,99,99,99.6,1,1,1,1,1,5,3039939601.5409374,196632574.0,0.2807,,8074100,8795698,4,99.2,-0.3,2026-09-01
3,QTTB,Healthcare,Biotechnology,NASDAQ,514566,16.15,430.44,0,0,-31.48,795.8,67.0,-5.8,-5.7,-0.4,90.2,99,99,99,96,99.9,1,1,1,0,1,4,475418379.969305,29769466.0,0.1432,,375080,1303250,4,98.5,0.2,2026-09-01
4,ERAS,Healthcare,Biotechnology,NASDAQ,3377446,19.49,418.45,0,0,-19.73,1150.3,78.2,-1.1,-1.8,-1.7,42.3,99,99,99,99,100.0,1,1,1,1,1,5,6166304383.518019,349762035.0,0.0956,,3175680,4665966,4,99.2,-0.5,2026-09-01
5,XHLD,Communication Services,Broadcasting,NASDAQ,6461530,8.28,406.68,92,92,-38.53,1040.5,97.5,12.5,54.0,167.6,323.1,99,7,7,6,81.7,1,0,0,0,0,1,91747211.55238724,11977443.0,0.0049,-0.345,1839950,4059328,0,25.4,-37.2,2026-09-01
6,MRNA,Healthcare,Biotechnology,NASDAQ,21171230,142.77,364.68,6,-3,-19.18,527.6,77.6,1.4,41.3,79.2,168.2,99,93,84,95,99.3,1,0,0,0,1,2,57941106519.96399,399235889.0,0.1523,0.021,52686940,16651196,3,92.8,-2.6,2026-09-01
7,CLYM,Healthcare,Biotechnology,NASDAQ,1161596,15.06,358.16,0,0,-16.96,737.2,74.6,-15.6,-10.3,-0.8,62.5,99,99,99,99,99.3,1,1,1,1,1,5,992498525.8383464,57436255.0,0.1728,,1399610,1334954,4,99.1,-0.2,2026-09-01
8,TWST,Healthcare,Diagnostics & Research,NASDAQ,1610556,153.1,332.53,1,-3,4.91,475.3,89.1,-1.8,7.1,29.0,121.5,99,98,94,89,98.8,1,1,0,0,1,3,9129573630.518557,62707424.0,0.2874,0.232,1750490,1760362,3,95.0,1.8,2026-09-01
9,MU,Technology,Semiconductors,NASDAQ,38143836,935.39,295.09,0,0,-25.47,709.2,76.7,1.7,3.4,0.8,61.9,99,99,99,98,99.8,1,1,1,1,1,5,1091874743611.47,1129393151.0,0.026500002,3.457,26929110,43893544,4,98.9,-0.2,2026-09-01
10,STTK,Healthcare,Biotechnology,NASDAQ,996903,7.65,288.87,0,-2,-8.16,614.6,85.2,-7.1,-6.0,-0.5,30.1,99,99,97,99,99.7,1,1,0,1,1,4,755735316.1470485,100363253.0,0.065799996,,743920,1356926,4,98.7,-0.2,2026-09-01
11,QMCO,Technology,Computer Hardware,NASDAQ,1936353,23.56,284.84,7,9,-15.25,464.5,91.8,8.0,21.4,65.6,160.0,99,92,94,10,95.3,1,0,0,0,0,1,876872522.25,39410001.0,0.0614,0.257,1637350,1557388,3,72.8,14.5,2026-09-01
12,ORKA,Healthcare,Biotechnology,NASDAQ,873080,96.54,282.51,0,-2,-16.43,525.8,79.2,-9.2,-10.1,-2.2,62.8,99,99,97,96,99.4,1,1,0,0,1,3,7147999043.42321,66209699.0,0.17709999,,859630,1242042,4,97.9,0.6,2026-09-01
13,IMMX,Healthcare,Biotechnology,NASDAQ,1708746,14.31,281.7,3,2,4.0,615.8,96.5,3.0,16.4,31.2,68.8,99,96,95,99,99.5,1,0,0,1,1,3,972454719.7972755,71189951.0,0.1612,,1701170,1968712,4,97.4,-2.2,2026-09-01
14,TXG,Healthcare,Health Information Services,NASDAQ,3048080,64.85,278.8,0,-5,-0.95,450.7,95.0,-0.6,6.9,28.4,122.8,99,99,94,91,98.4,1,1,0,0,1,3,8484561218.015381,130291168.0,0.1759,-0.127,2990870,3265704,4,95.6,2.4,2026-09-01
15,ETON,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,663983,62.67,276.25,0,-10,-2.08,321.2,92.0,-2.7,10.6,32.5,120.5,99,99,89,50,96.2,1,1,0,0,0,2,1814171613.3415225,28583135.0,0.0674,0.986,853810,583806,2,83.6,12.2,2026-09-01
16,BIAF,Healthcare,Diagnostics & Research,NASDAQ,6189676,5.06,274.9,97,151,-62.52,1090.6,41.3,69.9,186.8,320.5,180.6,99,2,56,4,1.6,1,0,0,0,0,1,216046.00321933627,540115.0,0.048800003,0.19,18074070,4008910,0,15.9,-5.6,2026-09-01
