rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,ANL,Healthcare,Biotechnology,NASDAQ,527470,12.17,536.39,0,0,-29.45,1501.1,84.0,-4.5,8.9,39.0,230.1,99,99,99,14,98.1,1,1,1,0,1,4,953089494.682932,64397938.0,0.048899997,1.781,773732,407348,3,77.5,17.4,2026-04-29
2,LITE,Technology,Communication Equipment,NASDAQ,6721566,791.37,516.75,0,0,-17.57,1353.8,95.3,-0.5,0.7,14.4,131.5,99,99,99,96,99.8,1,1,1,0,1,4,62949097045.89844,71400000.0,0.13949999,0.655,4881108,6324379,4,98.4,0.2,2026-04-29
3,TNGX,Healthcare,Biotechnology,NASDAQ,3091856,25.14,515.04,0,0,-11.51,1905.5,78.6,-14.5,-6.6,15.3,95.7,99,99,99,97,99.9,1,1,1,0,1,4,3717123389.698872,144242271.0,0.2827,-1.0,3092800,3418692,4,98.7,-0.1,2026-04-29
4,HYMC,Basic Materials,Gold,NASDAQ,2911212,35.66,490.77,0,0,-39.28,1139.5,59.4,-12.9,-11.3,-13.5,67.2,99,99,99,97,99.2,1,1,1,0,1,4,3463469845.397026,91048101.0,0.17989999,,1974866,3538833,4,98.6,0.3,2026-04-29
5,LWLG,Basic Materials,Specialty Chemicals,NASDAQ,7664304,11.56,485.95,0,-7,-24.4,1300.0,76.3,-9.0,5.5,49.1,147.7,99,99,92,98,99.7,1,1,0,1,1,4,1908237707.1906853,150610710.0,0.097799994,5.945,9733543,6497012,4,97.2,0.5,2026-04-29
6,AAOI,Technology,Communication Equipment,NASDAQ,12344427,137.26,469.0,0,-6,-20.85,1094.9,92.9,0.8,9.6,40.3,206.2,99,99,93,91,99.6,1,1,0,0,1,3,12596574716.8526,77675124.0,0.1345,0.339,9426821,11803140,4,95.6,1.9,2026-04-29
7,STTK,Healthcare,Biotechnology,NASDAQ,514893,7.53,463.54,0,-1,-9.6,868.6,88.9,-6.7,-1.7,16.4,115.7,99,99,98,95,99.1,1,1,1,0,1,4,585003014.0807018,75581787.0,0.0185,,402570,567248,4,97.8,0.9,2026-04-29
8,BE,Industrials,Electrical Equipment & Parts,NYSE,10175350,226.37,417.51,0,0,-6.54,1664.5,100.0,25.0,46.7,69.0,157.7,99,99,99,99,100.0,1,1,1,1,1,5,65698686163.60289,284200747.0,0.0934,0.359,9546720,10213800,4,99.2,-0.5,2026-04-29
9,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,3600809,82.43,416.27,2,-2,-19.56,898.9,82.6,-8.1,9.2,56.2,161.7,99,97,93,95,99.1,1,0,0,0,1,2,3016681706.3252563,31453254.0,0.1864,-0.437,4093479,2874895,4,96.0,-0.3,2026-04-29
10,ONDS,Technology,Communication Equipment,NASDAQ,65074915,10.48,412.26,0,0,-31.41,1158.6,65.9,-9.5,-4.6,-6.1,16.8,99,99,99,99,99.6,1,1,1,1,1,5,5089014025.954965,482370989.0,0.3387,6.292,60432425,77903159,4,99.2,-0.3,2026-04-29
