rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,ERAS,Healthcare,Biotechnology,NASDAQ,5959391,19.5,474.88,0,0,-19.69,1429.5,94.3,12.6,24.1,52.4,114.4,99,99,99,99,99.9,1,1,1,1,1,5,5762543776.796139,310984542.0,0.1166,,4960843,5404888,4,99.2,-0.5,2026-07-15
2,MXL,Technology,Semiconductors,NASDAQ,3892832,92.59,466.07,0,-11,-27.83,580.8,65.9,-4.6,-5.7,-2.5,136.8,99,99,88,75,98.5,1,1,0,0,1,3,8175546329.97258,89545959.0,0.0652,0.43,3387338,4475279,2,90.1,6.1,2026-07-15
3,QTTB,Healthcare,Biotechnology,NASDAQ,1600610,18.46,454.52,0,-4,22.9,863.2,71.2,7.8,15.9,46.6,175.4,99,99,95,86,99.2,1,1,0,0,1,3,190081412.7968359,16956415.0,0.083100006,,3702292,1524288,3,94.8,2.9,2026-07-15
4,BAND,Technology,Software - Infrastructure,NASDAQ,1518160,75.77,420.41,0,-13,-4.19,453.6,88.6,1.6,14.3,18.8,163.0,99,99,86,27,97.2,1,1,0,0,0,2,2416666439.839973,32017307.0,0.1187,0.198,1199490,1449882,2,77.3,16.6,2026-07-15
5,SLS,Healthcare,Biotechnology,NASDAQ,9931178,13.39,399.98,0,-2,-15.68,820.1,81.1,-4.9,7.6,39.8,165.2,99,99,97,98,98.9,1,1,0,1,1,4,2509031689.2456245,196632574.0,0.3233,,10896546,10240435,4,98.2,0.5,2026-07-15
6,CLYM,Healthcare,Biotechnology,NASDAQ,1577499,13.24,399.04,0,0,-8.15,912.4,99.0,3.1,7.7,17.7,115.6,99,99,99,97,99.6,1,1,1,0,1,4,801682322.0,57263023.0,0.1257,,1440358,1286039,4,98.7,0.1,2026-07-15
7,INHD,Basic Materials,Steel,NASDAQ,9315690,39.49,383.18,77,55,-99.48,3661.0,0.8,0.0,0.0,93.1,-70.4,99,22,0,0,0.1,1,0,0,0,0,1,178522371.6078415,4520698.0,0.59970003,0.949,0,5898229,0,5.5,17.6,2026-07-15
8,EVC,Communication Services,Advertising Agencies,NYSE,2088448,11.55,374.34,0,-11,-15.94,459.1,79.0,-7.9,-3.9,14.4,140.5,99,99,88,90,96.7,1,1,0,0,0,2,1082380777.8660965,92039180.0,0.14310001,1.144,1879504,3518254,3,93.4,4.1,2026-07-15
9,MU,Technology,Semiconductors,NASDAQ,52980250,983.12,368.87,0,-1,-21.66,762.2,72.1,-6.5,-13.2,-2.1,89.9,99,99,98,98,99.0,1,1,1,1,1,5,1106014698987.7625,1129393151.0,0.028099999,3.457,42649581,54134954,4,98.5,0.3,2026-07-15
10,ABVX,Healthcare,Biotechnology,NASDAQ,3194491,134.91,354.98,0,0,-9.35,1447.3,93.9,-1.5,14.2,17.6,19.8,99,99,99,99,100.0,1,1,1,1,1,5,12193777061.113497,87160669.0,0.054899998,0.352,2562853,2333564,4,99.2,-0.5,2026-07-15
11,ATEX,Communication Services,Telecom Services,NASDAQ,553706,105.77,348.94,1,-6,-5.48,485.5,96.8,0.6,11.7,40.2,163.0,99,98,91,50,97.0,1,1,0,0,0,2,1968565816.2286148,19498473.0,0.1402,0.41,510009,475623,3,84.0,10.8,2026-07-15
12,ANRO,Healthcare,Biotechnology,NYSE,631330,27.8,338.86,0,0,-2.25,982.5,99.0,4.8,9.1,20.1,52.5,99,99,99,99,99.8,1,1,1,1,1,5,929287515.1352692,35093940.0,0.082100004,,719971,509412,4,99.2,-0.4,2026-07-15
