rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,AAOI,Technology,Communication Equipment,NASDAQ,11447353,185.67,522.97,0,0,-20.54,1208.1,90.0,14.5,12.5,33.2,199.1,99,99,99,80,99.9,1,1,1,0,1,4,12711257014.32779,80242767.0,0.120699994,0.514,11162939,12105011,3,94.5,3.4,2026-06-02
2,MU,Technology,Semiconductors,NASDAQ,50025689,1035.5,505.85,0,-1,5.56,983.8,100.0,21.4,32.9,82.8,205.8,99,99,98,96,99.4,1,1,1,0,1,4,1095029763521.0,1127734051.0,0.0313,1.963,55338469,50020583,4,98.1,0.5,2026-06-02
3,MXL,Technology,Semiconductors,NASDAQ,7048278,86.23,489.19,0,-38,-18.87,660.6,85.1,-6.9,-4.0,58.1,232.7,99,99,61,81,97.8,1,1,0,0,0,2,8321505997.197258,89545959.0,0.047,0.43,4939996,4722333,2,84.7,8.0,2026-06-02
4,ABVX,Healthcare,Biotechnology,NASDAQ,979081,129.69,454.06,0,0,-12.86,1114.4,47.7,-39.6,-39.9,-38.3,-33.8,99,99,99,99,99.6,1,1,1,1,1,5,10569886566.183472,79694535.0,0.0315,0.352,1266494,1015758,4,99.2,-0.3,2026-06-02
5,PL,Industrials,Aerospace & Defense,NYSE,10238497,46.46,449.12,0,0,-10.24,1168.9,93.0,3.0,10.9,25.5,115.7,99,99,99,97,99.7,1,1,1,0,1,4,18225947825.914856,356393196.0,0.11350001,0.411,12057593,13810330,4,98.7,0.0,2026-06-02
6,BE,Industrials,Electrical Equipment & Parts,NYSE,10284374,273.51,446.12,0,0,-15.28,1556.7,98.3,4.4,6.4,32.3,115.3,99,99,99,99,100.0,1,1,1,1,1,5,81066502380.0,284443868.0,0.1166,1.304,10328183,10562806,4,99.2,-0.5,2026-06-02
7,NUAI,Technology,Software - Infrastructure,NASDAQ,6248308,5.61,445.81,1,2,-40.6,1714.6,73.0,29.4,26.3,33.4,53.1,99,98,99,99,99.5,1,1,1,1,1,5,483157724.62802887,101290928.0,0.073699996,1.458,7345304,6087844,4,98.9,-1.0,2026-06-02
8,WDC,Technology,Computer Hardware,NASDAQ,7500772,546.2,430.92,0,0,-1.32,978.9,100.0,10.1,13.4,38.0,139.3,99,99,99,98,99.1,1,1,1,1,1,5,183098602382.092,344682131.0,0.097399995,0.455,6386387,7676443,4,98.8,0.1,2026-06-02
9,ERAS,Healthcare,Biotechnology,NASDAQ,8168773,13.82,427.98,0,0,-43.08,969.8,57.6,11.8,20.3,-6.2,72.1,99,99,99,94,98.9,1,1,1,0,1,4,3993041566.7324753,310984542.0,0.113299996,,4950241,7245400,4,97.7,1.1,2026-06-02
10,CLYM,Healthcare,Biotechnology,NASDAQ,950002,11.8,425.74,0,0,-5.45,849.2,90.8,1.1,0.3,20.0,124.9,99,99,99,29,98.8,1,1,1,0,1,4,627575334.2643156,57260523.0,0.051599998,,862066,766059,3,81.5,14.1,2026-06-02
11,LITE,Technology,Communication Equipment,NASDAQ,5887899,905.0,423.37,0,0,-16.64,1256.6,97.6,12.7,9.5,17.7,120.6,99,99,99,99,99.9,1,1,1,1,1,5,66515889709.47266,77800000.0,0.1302,0.901,5589327,6394395,4,99.2,-0.5,2026-06-02
12,BAND,Technology,Software - Infrastructure,NASDAQ,1239036,70.89,408.77,1,-38,8.86,429.4,94.8,11.2,21.7,91.4,236.9,99,98,59,32,94.8,1,1,0,0,0,2,2080164474.8736267,32017307.0,0.0315,0.198,1088359,916191,2,70.9,18.7,2026-06-02
13,QTTB,Healthcare,Biotechnology,NASDAQ,1091340,11.66,404.99,4,4,-11.33,829.4,98.2,42.6,74.0,93.6,212.9,99,95,95,88,97.6,1,0,0,0,0,1,187368388.9841795,16956415.0,0.0777,,2663592,797840,3,93.9,0.1,2026-06-02
14,AGL,Healthcare,Medical Care Facilities,NYSE,521704,92.54,399.01,44,0,-2.29,996.7,93.2,-0.7,16.3,106.7,233.4,99,55,11,3,54.9,1,0,0,0,0,1,1539579751.7140503,16683786.0,0.0614,-0.073,294534,453167,0,31.0,14.8,2026-06-02
15,OPTX,Technology,Electronic Components,NASDAQ,1271161,10.84,383.96,0,0,-11.15,966.9,100.0,24.0,47.7,48.6,178.5,99,99,99,43,98.1,1,1,1,0,1,4,400784778.417223,40279878.0,0.0731,-0.079,1713364,1244468,3,84.8,11.7,2026-06-02
16,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,2828261,93.62,379.08,0,-1,-16.41,1069.8,100.0,17.4,16.9,43.0,181.3,99,99,98,93,99.6,1,1,1,0,1,4,2904078999.412628,31453254.0,0.1608,-0.437,2270404,3268656,4,97.4,1.0,2026-06-02
17,HUT,Financial Services,Capital Markets,NASDAQ,4971259,132.38,378.86,1,-1,4.52,774.6,100.0,16.1,23.1,62.3,145.9,99,98,96,96,98.7,1,1,0,0,1,3,14055123207.125977,112594112.0,0.1532,2.255,4484357,5050653,4,97.2,0.2,2026-06-02
18,HYMC,Basic Materials,Gold,NASDAQ,2105602,32.84,378.6,0,0,-44.08,998.1,58.4,2.2,-6.9,-8.0,39.6,99,99,99,98,99.3,1,1,1,1,1,5,3019467793.347393,91360601.0,0.1612,,1841056,2443515,4,98.8,0.1,2026-06-02
19,STX,Technology,Computer Hardware,NASDAQ,4320534,921.26,376.06,0,-2,1.75,677.7,100.0,9.9,13.4,45.6,146.8,99,99,97,96,97.9,1,1,0,0,0,2,199056608894.93332,226252116.0,0.0476,0.441,3496524,4151642,4,97.5,1.3,2026-06-02
