rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
32,BLZE,Technology,Software - Infrastructure,NASDAQ,3209696,14.98,235.03,0,-5,-37.56,360.4,69.7,-9.1,-12.9,0.3,101.8,98,98,93,13,79.5,1,1,0,0,0,2,978020011.806488,61900000.0,0.045300003,0.177,3664360,4095136,2,70.9,26.8,2026-08-28
33,RLAY,Healthcare,Biotechnology,NASDAQ,2259863,19.46,232.42,-1,-3,-8.51,444.0,92.3,-3.0,-2.0,1.4,54.2,98,99,97,96,98.8,1,1,0,0,1,3,4260113423.674257,219141631.0,0.2139,-0.483,2356630,3205720,4,97.7,0.9,2026-08-28
34,MXL,Technology,Semiconductors,NASDAQ,3419296,63.0,230.96,0,1,-50.9,386.0,43.8,-8.9,-9.6,-20.9,37.7,98,98,99,62,96.2,1,1,1,0,0,3,6041073507.864731,90693191.0,0.0643,0.552,2294740,3487226,3,88.8,8.0,2026-08-28
35,MBX,Healthcare,Biotechnology,NASDAQ,513910,66.76,228.21,-1,-14,-8.09,581.3,92.9,-1.3,-1.1,8.7,67.6,98,99,86,95,97.5,1,1,0,0,0,2,3194459255.863769,48160096.0,0.1514,,433070,722354,3,94.4,2.8,2026-08-28
36,STX,Technology,Computer Hardware,NASDAQ,5079453,846.37,227.21,-1,-1,-26.08,406.6,73.4,-2.8,-1.3,-3.8,46.8,98,99,99,97,98.7,1,1,1,0,1,4,192950000000.0,227000000.0,0.040599998,0.485,3869210,5113566,4,98.4,0.6,2026-08-28
37,WDC,Technology,Computer Hardware,NASDAQ,7982496,468.88,225.79,-1,-1,-41.38,475.1,57.3,-2.7,-3.7,-13.8,26.9,98,99,99,99,99.1,1,1,1,1,1,5,165646932191.5869,360540944.0,0.0805,0.438,7171200,8966454,4,99.0,-0.1,2026-08-28
38,MRVI,Healthcare,Biotechnology,NASDAQ,3630576,8.9,225.69,0,-9,0.34,259.2,90.6,10.2,21.6,27.8,91.1,98,98,89,83,95.5,1,1,0,0,0,2,1287269719.951501,148989545.0,0.0677,0.085,6352610,3572642,2,91.4,5.1,2026-08-28
39,IOVA,Healthcare,Biotechnology,NASDAQ,19005453,8.08,225.46,4,-2,-13.68,356.4,89.8,4.3,22.4,53.5,120.3,98,94,88,95,95.1,1,0,0,0,0,1,3755133154.000511,452971432.0,0.236,0.657,19199170,17672618,3,93.0,-0.1,2026-08-28
40,NXTT,Technology,Software - Application,NASDAQ,5963296,6.79,224.35,97,97,-97.31,11416.7,5.7,0.8,-8.3,-19.7,27.3,98,1,1,2,0.1,1,0,0,0,0,1,11282888.695243835,1472962.0,0.0002,,602570,3640732,0,1.0,0.2,2026-08-28
41,PAYS,Technology,Software - Infrastructure,NASDAQ,717386,13.23,223.59,4,2,-7.16,313.8,91.1,-2.9,5.9,31.1,105.8,98,94,92,33,89.0,1,0,0,0,0,1,795551786.6554413,56462156.0,0.0343,0.481,691410,667908,2,77.0,14.9,2026-08-28
42,XNCR,Healthcare,Biotechnology,NASDAQ,1262050,28.44,220.55,2,-30,0.99,260.1,98.0,7.0,20.4,48.2,95.5,98,96,64,33,96.1,1,0,0,0,0,1,2067024379.87286,74353397.0,0.2164,0.175,1347910,1159192,2,72.3,15.8,2026-08-28
43,QURE,Healthcare,Biotechnology,NASDAQ,1300773,50.95,220.35,0,-3,-28.74,448.8,65.8,1.3,5.5,11.3,78.0,98,98,95,11,94.2,1,1,0,0,0,2,3355253274.3486786,69366412.0,0.15609999,0.11,1059270,2008530,3,74.6,19.6,2026-08-28
44,RCEL,Healthcare,Medical Devices,NASDAQ,601450,10.59,218.62,52,40,1.63,215.6,96.3,5.9,29.0,75.2,126.3,98,46,34,53,86.7,1,0,0,0,0,1,311124093.79742146,30926847.0,0.0851,0.178,476170,513882,0,54.9,-20.6,2026-08-28
45,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,2720350,91.12,217.79,0,1,-38.18,366.3,56.3,-17.2,-15.9,-3.8,48.3,98,98,99,98,95.6,1,1,1,1,0,4,3318478488.0046844,32620450.0,0.1387,0.337,2414610,2610122,4,97.7,1.1,2026-08-28
46,HELP,Healthcare,Biotechnology,NASDAQ,2019760,13.63,217.32,12,-65,5.25,242.1,92.6,5.1,16.5,55.6,101.3,98,86,9,27,76.7,1,0,0,0,0,1,919827576.6280977,73060172.0,1.99,,1689690,1832784,0,49.7,24.1,2026-08-28
47,LIFE,Financial Services,Insurance Brokers,NASDAQ,1365806,39.11,214.6,27,32,9.58,300.4,100.0,10.3,21.0,62.9,,98,71,76,22,,1,0,0,0,0,1,2178022938.9110794,63759454.0,0.0736,1.134,1553770,1015416,0,56.3,,2026-08-28
48,MRVL,Technology,Semiconductors,NASDAQ,23476240,245.11,212.84,4,8,-25.7,287.5,70.5,2.6,8.4,5.0,63.1,98,94,98,34,94.8,1,0,1,0,0,2,212753924001.926,897544423.0,0.0479,0.276,23639070,32319458,3,80.2,11.2,2026-08-28
49,TJGC,Communication Services,Advertising Agencies,NASDAQ,1257153,6.29,211.32,21,-46,-17.78,430.4,100.0,49.8,66.4,68.2,113.7,98,77,10,7,72.1,1,0,0,0,0,1,47066105.6388588,10100023.0,0.0239,-0.251,1891110,787416,0,41.5,23.1,2026-08-28
50,DNTH,Healthcare,Biotechnology,NASDAQ,762946,110.76,210.79,-1,-3,-6.04,373.2,95.2,-0.9,0.4,8.4,50.9,98,99,97,97,98.4,1,1,0,0,1,3,6073418402.885948,54666233.0,0.176,2.943,603920,1023140,4,97.9,0.9,2026-08-28
51,SDOT,Consumer Defensive,Farm Products,NASDAQ,3034820,16.99,207.97,95,92,-93.48,493.8,6.3,19.6,24.0,-15.2,-53.3,98,3,0,4,0.3,1,0,0,0,0,1,17831538.73287964,1352924.0,0.0647,,5481930,3660652,0,1.8,1.5,2026-08-28
52,BAND,Technology,Software - Infrastructure,NASDAQ,1074713,46.89,207.84,0,1,-40.71,304.4,59.5,3.8,5.9,-8.0,58.8,98,98,99,60,96.0,1,1,1,0,0,3,1529231060.4911957,32180788.0,0.1492,0.222,646710,1274968,3,88.2,8.5,2026-08-28
53,NEWP,Basic Materials,Silver,NYSE ARCA,617813,7.14,207.1,5,6,1.13,335.9,100.0,7.8,16.1,46.4,69.2,98,93,94,98,97.6,1,0,0,1,0,2,1221461025.3503633,185069855.0,0.043899998,,641600,693630,4,95.7,-3.4,2026-08-28
54,PURR,Financial Services,Capital Markets,NASDAQ,13556433,11.56,206.14,15,29,-0.52,313.9,100.0,30.9,55.9,63.6,,98,83,97,78,,1,0,0,0,0,1,2121963835.4782047,200563691.0,2.64,,25056740,13653708,1,86.0,,2026-08-28
55,CRNX,Healthcare,Biotechnology,NASDAQ,2756186,84.84,205.67,0,-66,0.05,179.1,100.0,0.1,0.5,16.4,69.7,98,98,32,51,91.5,1,1,0,0,0,2,8985203170.471497,106095205.0,0.0647,23.363,2497020,4751708,2,68.1,19.2,2026-08-28
56,CRE,Industrials,Specialty Business Services,NASDAQ,2220860,6.81,204.71,84,84,-53.48,177.0,38.2,76.1,95.4,96.2,84.0,98,14,14,3,2.8,1,0,0,0,0,1,5236360.807931423,2013985.0,0.033,0.574,6544480,2206332,0,8.5,7.8,2026-08-28
57,FCEL,Industrials,Electrical Equipment & Parts,NASDAQ,8754193,19.07,204.01,0,1,-49.66,392.9,48.0,-3.9,-5.6,-12.2,46.8,98,98,99,86,98.1,1,1,1,0,1,4,1562305063.0402527,79954196.0,0.1996,-0.049,8363390,11451658,3,95.3,2.3,2026-08-28
58,SLN,Healthcare,Biotechnology,NASDAQ,1464516,13.53,203.51,1,-28,-23.02,212.8,82.2,-1.2,3.0,19.1,80.5,98,97,68,40,90.3,1,0,0,0,0,1,824784749.6718826,62154086.0,0.0515,,1010150,1138070,2,73.8,17.7,2026-08-28
59,ALMS,Healthcare,Biotechnology,NASDAQ,898243,23.62,202.81,-1,-3,-24.66,487.6,73.1,-3.5,-8.5,-12.4,5.9,98,99,97,99,98.6,1,1,0,1,1,4,3128449736.505125,129435239.0,0.0805,-0.377,845680,1281078,4,98.4,0.4,2026-08-28
60,TNGX,Healthcare,Biotechnology,NASDAQ,2265253,25.47,200.77,-1,-1,-25.94,297.5,71.3,1.5,-3.3,-9.4,32.0,98,99,99,99,96.5,1,1,1,1,0,4,4026415422.4565487,168610367.0,0.26790002,,2203790,3227742,4,98.4,1.2,2026-08-28
61,VSXY,Consumer Cyclical,Apparel Retail,NYSE,1570876,90.79,200.26,-2,-12,-11.39,300.5,86.8,2.8,-0.3,5.0,45.9,97,99,89,95,97.3,0,1,0,0,0,1,6787797922.2821045,79491720.0,0.1895,0.153,1269770,1688626,3,95.1,2.7,2026-08-28
62,CADL,Healthcare,Biotechnology,NASDAQ,1269443,13.28,200.07,3,0,-3.91,211.1,100.0,7.1,17.4,31.2,92.4,97,94,91,28,87.7,0,0,0,0,0,0,962038246.4551134,73270239.0,0.22489999,,1570270,1595536,2,75.2,16.6,2026-08-28
63,AGEN,Healthcare,Biotechnology,NASDAQ,1658933,8.25,199.92,2,-59,-6.78,181.9,90.2,0.2,3.1,37.5,89.7,97,95,34,20,72.9,0,0,0,0,0,0,364128237.1679306,45009670.0,0.1401,0.344,1178990,5122926,1,55.5,32.2,2026-08-28
64,APGE,Healthcare,Biotechnology,NASDAQ,1205133,134.95,199.21,-1,-11,0.05,271.1,100.0,0.2,0.3,2.1,49.1,97,98,88,91,95.8,0,1,0,0,0,1,10198922291.25,75687735.0,0.0719,,1262540,3154540,3,93.2,3.5,2026-08-28
65,HYMC,Basic Materials,Gold,NASDAQ,1748016,25.46,197.64,-1,0,-56.65,522.5,42.3,-0.9,2.2,11.9,-11.9,97,98,99,99,99.3,0,1,1,1,1,4,2522428076.233208,93181681.0,0.2572,,1979830,1971170,4,98.8,-0.9,2026-08-28
66,OMER,Healthcare,Biotechnology,NASDAQ,2148876,18.22,197.36,7,9,-6.95,377.7,99.5,4.6,20.8,54.2,63.2,97,90,92,95,97.9,0,0,0,0,0,0,1394922882.456741,72388316.0,0.2209,,3239190,2096338,4,93.7,-5.2,2026-08-28
67,EVC,Communication Services,Advertising Agencies,NYSE,1690400,7.99,196.96,-2,-2,-41.85,308.6,53.1,-2.8,-15.2,-23.9,39.1,97,99,99,83,94.9,0,1,1,0,0,2,744766593.1858444,92288305.0,0.1243,1.262,1249290,1811664,3,94.0,5.3,2026-08-28
68,ELVN,Healthcare,Biotechnology,NASDAQ,956246,60.87,196.79,-1,-8,-2.33,299.6,98.6,0.8,1.8,11.5,65.8,97,98,91,86,93.3,0,1,0,0,0,1,4383056900.659538,73270761.0,0.1603,,763570,1317828,3,92.1,5.4,2026-08-28
69,TVTX,Healthcare,Biotechnology,NASDAQ,1561213,67.12,195.93,-1,-5,1.11,287.2,100.0,3.5,8.0,14.3,62.7,97,98,94,76,96.7,0,1,0,0,0,1,6193895611.921402,94261082.0,0.16129999,0.482,1289790,1748062,3,91.2,5.4,2026-08-28
70,AGPU,Technology,Software - Infrastructure,NASDAQ,622853,10.45,195.61,23,44,-67.45,634.8,53.9,1.1,10.8,28.0,82.9,97,74,95,1,3.7,0,0,0,0,0,0,118345376.48216628,11591124.0,0.0701,-0.68,605770,470844,1,43.4,47.6,2026-08-28
71,HPE,Technology,Communication Equipment,NYSE,15584163,55.23,194.95,0,-1,-14.04,172.0,86.4,-0.5,0.4,9.9,68.1,97,97,96,56,89.1,0,0,0,0,0,0,70778679207.7371,1324203521.0,0.0561,0.4,13688220,18684686,2,84.5,12.3,2026-08-28
72,AEHL,Industrials,Building Products & Equipment,NASDAQ,4178993,5.7,192.64,91,86,-88.72,1596.7,18.7,-10.8,10.5,74.0,6.1,97,6,1,1,0.5,0,0,0,0,0,0,7124829.798033237,1134527.0,0.0061000003,-0.386,453280,2733814,0,2.1,4.2,2026-08-28
73,SIMO,Technology,Semiconductors,NASDAQ,1204690,263.11,189.19,1,3,-25.88,224.7,68.3,0.1,1.3,-8.1,42.0,97,96,98,92,94.7,0,0,1,0,0,1,8760405793.304443,33907750.0,0.0275,1.27,976360,1059564,4,95.2,1.3,2026-08-28
74,MAN,Industrials,Staffing & Employment Services,NYSE,1336110,61.96,188.9,1,-41,-0.78,141.6,100.0,3.0,7.3,28.1,81.1,97,96,54,22,63.7,0,0,0,0,0,0,2857876201.382286,46507342.0,0.1417,0.075,946170,1369458,1,58.9,35.1,2026-08-28
75,PBF,Energy,Oil & Gas Refining & Marketing,NYSE,3100350,69.73,188.73,0,-12,-7.86,163.6,86.6,-3.9,-0.9,14.8,58.7,97,97,85,94,91.7,0,0,0,0,0,0,8716014362.271698,118536849.0,0.1228,0.562,2450280,3065002,3,91.9,4.5,2026-08-28
76,INHD,Basic Materials,Steel,NASDAQ,566043,6.25,188.66,-2,-101,-99.92,471.4,0.1,-16.8,-26.1,-77.7,-86.7,97,99,0,1,0.1,0,1,0,0,0,1,18122977.5342288,2520581.0,0.6021,0.903,462650,339626,1,25.0,79.0,2026-08-28
77,ACRS,Healthcare,Biotechnology,NASDAQ,1848350,6.19,188.02,0,-3,-4.99,240.3,92.1,-1.3,1.8,10.1,50.1,97,97,94,88,95.3,0,0,0,0,0,0,943544881.6692314,147198893.0,0.1062,-0.083,1698060,2040272,3,93.6,2.9,2026-08-28
78,CMPS,Healthcare,Medical Care Facilities,NASDAQ,3246123,14.61,187.6,2,4,-5.13,231.2,96.0,4.2,8.6,12.3,64.0,97,95,97,87,93.8,0,0,0,0,0,0,1845896026.695057,138476822.0,0.0998,,2255920,3616814,3,93.2,2.0,2026-08-28
79,NESR,Energy,Oil & Gas Equipment & Services,NASDAQ,2102720,33.64,187.27,1,0,-8.93,287.9,95.3,2.4,7.1,18.9,53.7,97,96,95,97,97.0,0,0,0,0,0,0,3331133311.5099487,100851754.0,0.060100004,0.591,1976490,2330018,4,96.3,-0.6,2026-08-28
80,IBRX,Healthcare,Biotechnology,NASDAQ,8639683,8.25,187.06,2,2,-33.63,324.2,67.1,5.8,9.6,7.5,30.8,97,95,95,99,95.7,0,0,0,1,0,1,8256124526.240455,1059836273.0,0.3218,0.939,7858290,10536246,4,96.2,-1.1,2026-08-28
81,APPS,Technology,Software - Application,NASDAQ,3627873,10.84,185.41,0,-2,-29.34,305.7,74.5,0.8,-2.3,8.1,83.2,97,97,95,38,91.0,0,0,0,0,0,0,1315446623.6507893,121016250.0,0.0917,0.268,2380190,4145276,3,80.3,15.0,2026-08-28
82,PSNL,Healthcare,Diagnostics & Research,NASDAQ,4354216,17.08,185.38,0,-6,-9.58,251.5,88.4,4.3,12.6,21.8,74.7,97,97,91,86,95.5,0,0,0,0,0,0,1962081103.1910956,106750881.0,0.1274,0.3,4467910,4419798,3,92.4,3.6,2026-08-28
83,CORT,Healthcare,Biotechnology,NASDAQ,1158676,119.8,183.63,1,-13,-2.95,263.7,92.7,-2.2,1.2,16.6,77.9,97,96,82,7,72.4,0,0,0,0,0,0,13215029033.25,108098397.0,0.117,0.317,809290,1122540,1,64.3,31.0,2026-08-28
84,ALM,Basic Materials,Other Industrial Metals & Mining,NASDAQ,6835760,18.24,183.28,9,18,-25.28,356.3,76.5,8.7,23.1,23.8,29.2,97,88,97,99,98.0,0,0,0,1,0,1,5339778748.528004,288480750.0,4.31,4.977,6585680,6530054,3,95.5,-8.1,2026-08-28
85,ANAB,Healthcare,Biotechnology,NASDAQ,518840,58.0,181.85,1,1,-19.85,343.0,78.0,-1.7,0.7,-2.0,26.1,97,96,96,97,97.5,0,0,0,0,0,0,1709593742.6368525,29608481.0,0.406,-0.08,326340,608936,4,96.6,-0.9,2026-08-28
86,DOCN,Technology,Software - Infrastructure,NYSE,3075763,114.99,180.0,-1,0,-38.67,281.8,60.1,1.6,-1.0,-7.1,27.8,97,98,99,87,96.9,0,1,1,0,0,2,13519252150.08496,116908096.0,0.0915,0.286,2205470,3411468,3,95.2,2.7,2026-08-28
87,DK,Energy,Oil & Gas Refining & Marketing,NYSE,1396163,70.84,179.59,-1,-12,-1.61,163.3,97.3,3.4,6.7,17.2,59.6,97,98,87,94,91.4,0,1,0,0,0,1,4380220701.553894,61287542.0,0.114300005,0.478,1641610,1347366,3,92.6,5.2,2026-08-28
88,ICHR,Technology,Semiconductor Equipment & Materials,NASDAQ,892133,57.62,179.58,0,1,-49.27,314.7,45.7,-4.7,-10.4,-27.1,11.2,97,97,98,97,94.9,0,0,1,0,0,1,2254744614.375309,37454229.0,0.053200003,0.227,610270,1064004,4,96.7,0.9,2026-08-28
89,CAKE,Consumer Cyclical,Restaurants,NASDAQ,1922046,115.35,179.46,1,-26,-2.63,155.2,90.3,-0.6,0.4,18.0,65.0,97,96,69,76,76.8,0,0,0,0,0,0,5639372742.334442,49760634.0,0.3655,0.077,1790070,1688948,1,79.5,16.3,2026-08-28
90,ARWR,Healthcare,Biotechnology,NASDAQ,1692806,89.12,179.39,-1,-3,-6.67,306.6,98.5,0.6,1.2,6.1,26.9,97,98,96,97,97.4,0,1,0,0,0,1,12304676706.584885,141254467.0,0.0951,1.71,1012150,2188176,4,97.1,0.7,2026-08-28
91,AYA,Basic Materials,Silver,NASDAQ,818836,27.77,179.19,6,5,-3.88,216.6,100.0,8.6,12.5,32.8,64.8,97,91,90,92,94.4,0,0,0,0,0,0,3838563822.2545614,144036168.0,14.92,1.507,1084250,717840,4,91.8,-1.8,2026-08-28
92,MANE,Healthcare,Biotechnology,NYSE,783526,102.8,178.63,-1,-2,-21.67,174.9,69.9,-3.7,-5.1,-8.4,,97,98,97,81,,0,1,0,0,0,1,4295684584.590157,41778687.0,0.17719999,,621720,796666,2,92.0,,2026-08-28
93,CLMT,Basic Materials,Specialty Chemicals,NASDAQ,1239980,47.79,178.54,0,-4,-7.2,182.9,85.4,-4.9,-0.3,10.2,49.3,97,97,93,95,92.5,0,0,0,0,0,0,4307892300.805733,87898234.0,0.0481,0.408,976640,1128964,4,94.4,3.1,2026-08-28
