rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,TNON,Healthcare,Medical Devices,NASDAQ,1115120,5.16,521.35,97,110,-27.83,4060.3,88.5,36.9,161.1,409.4,482.6,99,2,15,16,96.6,1,0,0,0,0,1,2561712.884246826,496456.0,0.0139999995,0.899,1678990,9183944,1,32.4,-51.4,2026-08-18
2,CLYM,Healthcare,Biotechnology,NASDAQ,1201666,16.33,438.14,0,0,-3.94,960.4,99.7,18.4,28.3,35.2,124.4,99,99,99,99,99.8,1,1,1,1,1,5,937934039.7679616,57436255.0,0.1728,,1214900,1370872,4,99.2,-0.4,2026-08-18
3,ERAS,Healthcare,Biotechnology,NASDAQ,4242590,18.38,430.61,0,0,-24.3,1165.7,79.2,-1.1,-2.1,4.8,53.7,99,99,99,99,99.9,1,1,1,1,1,5,6428625909.768019,349762035.0,0.0956,,3044970,4961930,4,99.2,-0.5,2026-08-18
4,SLS,Healthcare,Biotechnology,NASDAQ,6791480,12.78,427.42,0,0,-19.52,842.4,83.3,8.6,13.5,15.9,118.4,99,99,99,98,99.6,1,1,1,1,1,5,2512964243.213438,196632574.0,0.2807,,5454520,8371472,4,98.9,-0.1,2026-08-18
5,QTTB,Healthcare,Biotechnology,NASDAQ,1902533,15.15,413.05,0,-2,-35.72,821.1,69.1,-2.8,-1.4,7.0,113.7,99,99,97,97,99.6,1,1,0,0,1,3,451007398.54385,29769466.0,0.1432,,441690,1339080,4,98.2,0.3,2026-08-18
6,FBRX,Healthcare,Biotechnology,NASDAQ,1914583,76.83,385.34,1,-9,-0.48,646.4,99.9,0.1,6.1,73.4,156.7,99,98,88,97,99.3,1,1,0,0,1,3,1631030793.0816193,21229087.0,0.0936,,1108860,1315834,3,95.6,0.6,2026-08-18
7,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,3109756,134.06,360.3,0,0,-9.05,609.1,82.6,4.4,22.6,30.4,110.9,99,99,99,97,99.2,1,1,1,0,1,4,4373097447.3602295,32620450.0,0.1387,0.337,2602250,2552500,4,98.5,0.3,2026-08-18
8,AAOI,Technology,Communication Equipment,NASDAQ,10959686,150.28,327.6,1,2,-35.69,574.2,55.0,-3.4,10.8,-0.5,36.8,99,98,99,97,98.7,1,1,1,0,1,4,12709064833.126068,84569237.0,0.12810001,0.864,15534070,12323190,4,98.2,-0.2,2026-08-18
9,ORKA,Healthcare,Biotechnology,NASDAQ,919610,111.04,327.07,0,-1,-0.3,685.3,100.0,7.0,13.7,27.2,110.9,99,99,98,96,99.3,1,1,1,0,1,4,7351925037.57679,66209699.0,0.17709999,,749120,1298380,4,98.1,0.5,2026-08-18
10,ZTG,Industrials,Consulting Services,NASDAQ,725363,9.82,324.8,27,21,-19.84,57.7,7.7,-75.8,-66.8,-46.9,-25.8,99,72,66,15,,1,0,0,0,0,1,115962795.37622832,11808839.0,0.02,-0.27,1763480,854916,0,51.0,,2026-08-18
11,BFLY,Healthcare,Medical Devices,NYSE,7752846,8.84,315.41,2,0,-12.04,552.2,91.6,0.2,10.3,19.2,89.3,99,97,95,79,98.9,1,0,0,0,1,2,2353961058.3518944,266285183.0,0.1528,0.395,7222600,9414240,3,92.5,2.9,2026-08-18
12,QMCO,Technology,Computer Hardware,NASDAQ,1785176,26.11,311.4,20,7,-6.08,445.7,88.1,25.3,57.6,79.1,169.3,99,79,66,10,93.2,1,0,0,0,0,1,1028995150.1639556,39410001.0,0.0614,0.257,3531490,1662886,1,62.1,8.0,2026-08-18
13,ANRO,Healthcare,Biotechnology,NYSE,552060,32.14,309.03,0,0,-4.54,986.9,100.0,12.6,18.5,30.4,65.0,99,99,99,99,99.9,1,1,1,1,1,5,1261241198.6085205,39242104.0,0.09770001,,485450,571276,4,99.2,-0.4,2026-08-18
14,MXL,Technology,Semiconductors,NASDAQ,3525083,84.84,308.95,0,0,-33.87,456.6,51.8,-2.3,0.3,-11.8,63.9,99,99,99,78,97.7,1,1,1,0,0,3,7694409992.311615,90693191.0,0.0643,0.552,2319220,3712190,3,93.4,4.9,2026-08-18
15,STTK,Healthcare,Biotechnology,NASDAQ,1162633,7.42,303.19,0,0,-10.92,732.4,93.3,0.8,2.9,15.8,45.8,99,99,99,98,99.7,1,1,1,1,1,5,744695344.9171085,100363253.0,0.065799996,,923700,1481670,4,98.9,-0.2,2026-08-18
16,MU,Technology,Semiconductors,NASDAQ,42533530,971.66,298.98,0,0,-22.58,712.5,75.1,2.6,5.0,-2.3,68.0,99,99,99,99,99.5,1,1,1,1,1,5,1097386118770.2776,1129393151.0,0.026500002,3.457,34369730,49185670,4,99.1,-0.2,2026-08-18
17,SYRE,Healthcare,Biotechnology,NASDAQ,992716,103.63,287.97,0,-1,-4.17,627.5,100.0,3.4,5.6,13.5,88.4,99,99,98,96,99.0,1,1,1,0,1,4,9137446713.88353,88173762.0,0.14729999,,749780,1336930,4,98.0,0.7,2026-08-18
18,TXG,Healthcare,Health Information Services,NASDAQ,3101280,56.09,284.75,1,-6,-7.58,390.6,93.8,1.6,9.1,30.2,115.6,99,98,91,88,96.9,1,1,0,0,0,2,7308031633.0008545,130291168.0,0.1759,-0.127,3545550,3307950,3,93.5,3.2,2026-08-18
19,NUAI,Technology,Software - Infrastructure,NASDAQ,6947803,5.07,282.14,1,2,-46.32,1459.3,62.1,-2.1,1.2,-0.0,7.0,99,98,99,99,100.0,1,1,1,1,1,5,513545022.3477402,101290928.0,0.23719999,1.458,4846180,7967270,4,99.0,-1.3,2026-08-18
20,BLZE,Technology,Software - Infrastructure,NASDAQ,2771420,19.02,282.13,0,-10,-20.72,480.1,92.8,0.6,17.7,36.4,162.6,99,99,89,20,88.7,1,1,0,0,0,2,1177338028.3355713,61900000.0,0.045300003,0.177,4122220,3657476,1,74.2,22.0,2026-08-18
21,DELL,Technology,Computer Hardware,NYSE,6441483,490.81,273.63,0,-4,-4.51,321.9,93.3,0.3,5.5,10.3,101.2,99,99,95,43,94.6,1,1,0,0,0,2,317133163509.18384,646142428.0,0.0436,0.875,5878820,7338664,3,82.9,13.8,2026-08-18
22,LITE,Technology,Communication Equipment,NASDAQ,4781576,926.14,272.26,0,0,-14.69,653.6,80.8,-0.4,7.8,7.2,35.9,99,99,99,99,99.4,1,1,1,1,1,5,82056005297.85156,88600000.0,0.1216,1.093,5702140,5182438,4,99.1,-0.2,2026-08-18
23,TWST,Healthcare,Diagnostics & Research,NASDAQ,1530033,118.57,265.27,1,-11,-6.19,380.5,90.9,-1.1,11.0,22.8,103.0,99,98,86,92,96.7,1,1,0,0,0,2,7435219244.543213,62707424.0,0.2874,0.232,1866960,1827250,3,93.2,3.0,2026-08-18
24,DFTX,Healthcare,Biotechnology,NASDAQ,2156306,42.63,261.27,0,-5,-14.23,420.0,94.3,4.1,5.9,14.6,100.9,99,99,94,94,97.8,1,1,0,0,0,2,5728063222.019386,134366950.0,0.081499994,,2733470,3274024,4,96.2,2.1,2026-08-18
25,ABCL,Healthcare,Biotechnology,NASDAQ,8290866,11.38,260.65,8,-1,-1.04,300.0,97.0,18.9,48.8,62.9,138.3,99,91,82,38,87.3,1,0,0,0,0,1,3489238518.1688976,306611466.0,0.2041,-0.763,13896400,8054198,1,74.6,13.4,2026-08-18
26,STX,Technology,Computer Hardware,NASDAQ,5243923,973.44,258.25,0,0,-14.98,484.5,79.7,2.7,5.2,1.4,62.2,99,99,99,98,98.5,1,1,1,1,1,5,220970880554.1992,227000000.0,0.040599998,0.485,4793890,5075118,4,98.6,0.4,2026-08-18
27,RLAY,Healthcare,Biotechnology,NASDAQ,2486253,19.86,255.22,0,-2,-4.47,506.2,99.2,3.1,6.2,13.0,70.8,99,99,97,95,98.8,1,1,0,0,1,3,4352152925.413437,219141631.0,0.2139,-0.483,1930530,3356066,4,97.5,1.1,2026-08-18
28,ETON,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,572833,58.86,253.07,2,-1,-1.56,342.0,100.0,28.8,34.4,58.9,150.5,99,97,94,53,96.1,1,0,0,0,0,1,1682403343.545761,28583135.0,0.0674,0.986,633270,511494,3,85.0,9.6,2026-08-18
29,XHLD,Communication Services,Broadcasting,NASDAQ,6066173,5.88,250.36,44,-6,-56.35,726.9,88.3,53.3,129.8,207.1,231.2,99,55,5,4,45.8,1,0,0,0,0,1,70427366.21070957,11977443.0,0.0049,-0.345,17108060,3733904,0,27.4,19.8,2026-08-18
30,APPS,Technology,Software - Application,NASDAQ,3926386,12.44,248.68,4,-51,-18.9,329.8,80.4,-7.5,12.3,16.3,99.3,99,95,40,33,91.1,1,0,0,0,0,1,1505442099.2195606,121016250.0,0.0917,0.268,6172920,5065210,2,64.8,19.8,2026-08-18
