rank,ticker,sector,industry,exchange,avg_vol_30d,price,rs_score,rs_delta,rs_delta_momentum,pct_from_52w_high,pct_from_52w_low,range_position,price_vs_sma10,price_vs_sma20,price_vs_sma50,price_vs_sma200,percentile,pct_1m,pct_3m,pct_6m,pct_12m,elite_rs,elite_1m,elite_3m,elite_6m,elite_12m,elite_count,market_cap,float_shares,short_float_pct,revenue_growth,avg_vol_10d,avg_vol_50d,tf_count_10,avg_pct,shape_score,date
1,BW,Industrials,Specialty Industrial Machinery,NYSE,3759901,17.38,503.69,0,0,-21.11,1866.1,78.7,7.4,-0.5,0.5,77.4,99,99,99,99,100.0,1,1,1,1,1,5,2393339647.124445,148839531.0,0.0753,0.443,2563584,3409988,4,99.2,-0.5,2026-06-19
2,OPTX,Technology,Electronic Components,NASDAQ,1362153,12.11,503.6,0,0,-18.83,868.8,84.4,-2.1,1.2,21.1,124.1,99,99,99,88,99.3,1,1,1,0,1,4,533708383.5,40279878.0,0.1659,-0.079,1236349,1390839,3,96.3,2.0,2026-06-19
3,WDC,Technology,Computer Hardware,NASDAQ,7676330,746.23,502.5,0,0,23.85,1160.7,100.0,25.8,32.1,55.5,180.4,99,99,99,98,99.8,1,1,1,1,1,5,194031909479.30267,344682131.0,0.1043,0.455,9552760,7668628,4,98.9,-0.2,2026-06-19
4,NUAI,Technology,Software - Infrastructure,NASDAQ,7862489,6.25,493.01,0,0,-33.83,1799.7,76.6,18.4,21.8,32.0,49.0,99,99,99,99,99.7,1,1,1,1,1,5,552035538.2802887,101290928.0,0.1019,1.458,8316358,7431047,4,99.2,-0.3,2026-06-19
5,MXL,Technology,Semiconductors,NASDAQ,4707392,88.76,480.2,0,-26,-16.48,580.2,84.9,8.9,0.7,23.4,188.8,99,99,73,71,97.8,1,1,0,0,0,2,7563051615.158226,89545959.0,0.045500003,0.43,3406838,5479437,2,85.2,8.8,2026-06-19
6,BE,Industrials,Electrical Equipment & Parts,NYSE,10656425,328.91,479.91,0,0,1.88,1429.8,100.0,22.3,16.9,25.9,113.5,99,99,99,98,99.8,1,1,1,1,1,5,74017983678.18152,284443868.0,0.1149,1.304,11684906,10836557,4,99.0,-0.2,2026-06-19
7,BNAI,Technology,Software - Infrastructure,NASDAQ,717451,20.03,470.36,0,0,-76.78,1569.2,30.5,-1.7,9.4,-21.9,16.0,99,99,99,4,97.3,1,1,1,0,0,3,139249212.05853462,6516107.0,0.115200005,9.431,1547524,719826,3,74.8,19.9,2026-06-19
8,MU,Technology,Semiconductors,NASDAQ,55309500,1133.99,453.14,0,-1,4.1,981.2,100.0,14.5,17.4,54.7,183.0,99,99,98,97,99.0,1,1,1,0,1,4,1106995005282.5684,1127734051.0,0.0334,1.963,55884921,49603814,4,98.3,0.5,2026-06-19
9,RXT,Technology,Software - Infrastructure,NASDAQ,38550837,7.22,450.23,1,-29,-5.62,1665.3,95.6,26.5,34.5,89.4,281.7,99,98,68,12,96.6,1,1,0,0,0,2,1355770408.8206258,249222499.0,0.13350001,0.019,29058171,26047196,2,68.7,20.9,2026-06-19
10,LESL,Consumer Cyclical,Specialty Retail,NASDAQ,2053154,9.17,446.35,12,-72,-32.37,894.6,69.0,25.8,62.9,170.9,211.3,99,87,3,1,4.6,1,0,0,0,0,1,74594798.59630966,9359448.0,0.1689,0.043,701053,1284630,0,23.9,66.8,2026-06-19
11,AEHR,Technology,Semiconductor Equipment & Materials,NASDAQ,2257127,115.3,442.55,0,-1,-5.34,934.1,98.8,10.7,11.3,22.0,154.9,99,99,98,88,99.5,1,1,1,0,1,4,3411734499.775085,31453254.0,0.1378,-0.437,1780063,2869424,3,96.1,2.0,2026-06-19
12,HYLN,Consumer Cyclical,Auto Parts,NYSE ARCA,6450161,8.1,401.7,2,-35,1.63,513.6,100.0,11.1,17.5,91.4,218.2,99,97,60,61,96.8,1,0,0,0,0,1,1319621593.0066109,178327240.0,0.0729,4.791,6260863,4213156,2,78.7,11.0,2026-06-19
13,AAOI,Technology,Communication Equipment,NASDAQ,13863650,161.85,401.21,0,0,-30.74,730.4,69.9,-7.3,-9.2,-4.7,110.5,99,99,99,91,99.2,1,1,1,0,1,4,13565040006.231491,80242767.0,0.12979999,0.514,15964250,12600326,4,97.1,1.5,2026-06-19
14,ERAS,Healthcare,Biotechnology,NASDAQ,4775718,13.67,388.9,0,0,-43.7,984.9,58.5,1.2,4.9,-0.7,59.9,99,99,99,94,99.5,1,1,1,0,1,4,4369332874.415594,310984542.0,0.115,,4739744,7057102,4,97.9,0.8,2026-06-19
15,STX,Technology,Computer Hardware,NASDAQ,3767554,1070.23,382.33,0,-1,10.7,717.2,100.0,14.2,17.7,40.7,153.7,99,99,98,96,98.8,1,1,1,0,1,4,210649765109.28003,226252116.0,0.0458,0.441,4274802,4075170,4,97.9,0.8,2026-06-19
16,QTTB,Healthcare,Biotechnology,NASDAQ,1182198,11.9,376.77,3,6,-19.87,775.0,83.4,-5.3,4.0,48.4,153.9,99,96,99,91,98.2,1,0,1,0,1,3,214329091.4215231,16956415.0,0.1058,,491095,842257,4,96.0,-0.4,2026-06-19
17,TDIC,Communication Services,Advertising Agencies,NASDAQ,23319336,6.13,368.23,96,96,-99.38,2636.6,16.3,-14.9,60.5,139.5,27.3,99,3,3,0,,1,0,0,0,0,1,8668625.070867538,1509556.0,0.0047,0.289,5740100,14967207,0,2.0,,2026-06-19
18,VELO,Technology,Computer Hardware,NASDAQ,4718525,29.86,366.58,0,-1,-5.95,905.4,97.3,27.7,29.8,67.9,161.6,99,99,98,99,92.1,1,1,1,1,0,4,759925551.0,29801002.0,0.17729999,0.482,7180435,3854501,4,97.0,3.5,2026-06-19
19,ICHR,Technology,Semiconductor Equipment & Materials,NASDAQ,1132773,98.61,363.78,1,1,11.92,601.4,100.0,22.1,29.9,39.3,156.6,99,98,98,28,96.7,1,1,1,0,0,3,3026460306.8058014,34867053.0,0.0577,0.047,1186151,1071916,3,80.2,14.7,2026-06-19
20,ASBP,Healthcare,Biotechnology,NASDAQ,7187660,6.58,358.59,3,-92,-81.2,4145.2,27.4,10.9,14.5,93.7,13.4,99,96,1,1,0.3,1,0,0,0,0,1,6424360.689409256,1295234.0,0.0964,,1449130,16521020,1,24.6,76.3,2026-06-19
21,VICR,Technology,Electronic Components,NASDAQ,833025,331.37,357.67,0,-1,-8.43,656.0,95.2,10.2,7.0,21.0,113.4,99,99,98,96,98.4,1,1,1,0,1,4,13846263503.617706,45581407.0,0.0764,0.202,699875,850095,4,97.9,1.0,2026-06-19
22,CLYM,Healthcare,Biotechnology,NASDAQ,1043067,11.45,357.38,0,0,-8.25,870.3,93.0,3.5,2.9,10.8,107.9,99,99,99,98,99.1,1,1,1,1,1,5,655088959.0914793,57263023.0,0.0471,,1363321,1000138,4,98.8,0.2,2026-06-19
23,VSH,Technology,Semiconductors,NYSE,8199552,64.9,355.47,2,-17,-2.63,449.1,100.0,9.1,14.5,59.4,187.5,99,97,78,35,93.7,1,0,0,0,0,1,8081964152.636707,136105827.0,0.11350001,0.173,9158818,6283595,2,75.9,16.0,2026-06-19
24,INTC,Technology,Semiconductors,NASDAQ,137787551,133.99,350.19,0,-8,0.93,593.9,100.0,14.9,15.2,32.1,141.4,99,99,91,86,97.7,1,1,0,0,0,2,626088818466.1865,5026000000.0,0.0269,0.072,148821194,140058154,3,93.4,4.0,2026-06-19
25,VPG,Technology,Scientific & Technical Instruments,NYSE,693415,141.34,348.04,1,-10,-2.54,447.8,96.1,6.8,10.5,54.9,170.7,99,98,87,87,96.5,1,1,0,0,0,2,1855755576.828003,13301000.0,0.0986,0.176,604455,511383,2,92.1,4.1,2026-06-19
26,TRT,Technology,Semiconductor Equipment & Materials,NYSE ARCA,1245017,15.83,346.15,0,-6,-25.96,517.2,75.9,35.3,26.5,34.5,143.2,99,99,93,96,97.4,1,1,0,0,0,2,111036332.39081956,10112599.0,0.12020001,1.236,1019882,1730850,4,96.4,2.0,2026-06-19
27,ABVX,Healthcare,Biotechnology,NASDAQ,2356267,99.15,344.67,0,0,-33.38,1560.8,66.9,-0.5,-8.1,-13.3,-10.7,99,99,99,99,99.9,1,1,1,1,1,5,7701812184.489304,79770191.0,0.0388,0.352,1680902,1780974,4,99.2,-0.5,2026-06-19
